Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,CompoundEncoded,lap_time_mean_3,lap_time_delta,tyre_ratio,stint_progress,is_raining
VER,1,Red Bull Racing,29.0,2.0,HARD,3.0,1.0,78.86,23.579,31.646,23.635,1,2023,Spanish Grand Prix,R,0 days 01:40:27.797000,22.1,65.0,1001.2,0,30.5,112,1.6,2,85.33133333333333,0.1530000000000058,0.11538461538461539,0.11538461538461539,0
VER,1,Red Bull Racing,30.0,2.0,HARD,4.0,1.0,78.976,23.717,31.619,23.64,1,2023,Spanish Grand Prix,R,0 days 01:41:27.811000,22.1,66.0,1001.2,0,30.5,53,3.0,2,78.84766666666667,0.11599999999999966,0.15384615384615385,0.15384615384615385,0
VER,1,Red Bull Racing,31.0,2.0,HARD,5.0,1.0,79.165,23.806,31.687,23.672,1,2023,Spanish Grand Prix,R,0 days 01:43:27.794000,22.1,66.0,1001.0,0,30.5,43,2.0,2,79.00033333333334,0.18900000000000716,0.19230769230769232,0.19230769230769232,0
VER,1,Red Bull Racing,32.0,2.0,HARD,6.0,1.0,78.878,23.52,31.691,23.667,1,2023,Spanish Grand Prix,R,0 days 01:44:27.792000,22.1,66.0,1001.2,0,30.5,88,2.2,2,79.00633333333333,-0.28700000000000614,0.23076923076923078,0.23076923076923078,0
VER,1,Red Bull Racing,33.0,2.0,HARD,7.0,1.0,79.189,23.678,31.746,23.765,1,2023,Spanish Grand Prix,R,0 days 01:45:27.791000,22.1,66.0,1001.0,0,30.5,70,2.2,2,79.07733333333333,0.31099999999999284,0.2692307692307692,0.2692307692307692,0
VER,1,Red Bull Racing,34.0,2.0,HARD,8.0,1.0,78.806,23.501,31.599,23.706,1,2023,Spanish Grand Prix,R,0 days 01:47:27.789000,22.0,65.0,1001.2,0,30.2,60,1.8,2,78.95766666666667,-0.38299999999999557,0.3076923076923077,0.3076923076923077,0
VER,1,Red Bull Racing,35.0,2.0,HARD,9.0,1.0,78.89,23.533,31.641,23.716,1,2023,Spanish Grand Prix,R,0 days 01:48:27.788000,22.1,66.0,1001.0,0,30.2,68,1.7,2,78.96166666666666,0.08400000000000318,0.34615384615384615,0.34615384615384615,0
VER,1,Red Bull Racing,36.0,2.0,HARD,10.0,1.0,78.789,23.49,31.479,23.82,1,2023,Spanish Grand Prix,R,0 days 01:49:27.787000,22.1,65.0,1001.2,0,30.3,69,2.0,2,78.82833333333333,-0.10099999999999909,0.38461538461538464,0.38461538461538464,0
VER,1,Red Bull Racing,37.0,2.0,HARD,11.0,1.0,79.026,23.422,31.723,23.881,1,2023,Spanish Grand Prix,R,0 days 01:51:27.801000,22.1,65.0,1001.2,0,30.4,246,1.2,2,78.90166666666667,0.23699999999999477,0.4230769230769231,0.4230769230769231,0
VER,1,Red Bull Racing,38.0,2.0,HARD,12.0,1.0,79.417,23.483,31.855,24.079,1,2023,Spanish Grand Prix,R,0 days 01:52:27.799000,22.1,65.0,1001.2,0,30.1,340,1.2,2,79.07733333333333,0.39100000000000534,0.46153846153846156,0.46153846153846156,0
VER,1,Red Bull Racing,39.0,2.0,HARD,13.0,1.0,79.322,23.636,31.688,23.998,1,2023,Spanish Grand Prix,R,0 days 01:53:27.798000,22.1,66.0,1001.2,0,30.1,42,0.8,2,79.255,-0.09499999999999886,0.5,0.5,0
VER,1,Red Bull Racing,40.0,2.0,HARD,14.0,1.0,79.388,23.53,31.967,23.891,1,2023,Spanish Grand Prix,R,0 days 01:55:27.796000,22.1,66.0,1001.2,0,29.9,66,2.5,2,79.37566666666667,0.0660000000000025,0.5384615384615384,0.5384615384615384,0
VER,1,Red Bull Racing,41.0,2.0,HARD,15.0,1.0,79.53,23.603,32.057,23.87,1,2023,Spanish Grand Prix,R,0 days 01:56:27.795000,22.1,66.0,1001.2,0,29.9,71,1.6,2,79.41333333333334,0.1419999999999959,0.5769230769230769,0.5769230769230769,0
VER,1,Red Bull Racing,42.0,2.0,HARD,16.0,1.0,79.092,23.452,31.802,23.838,1,2023,Spanish Grand Prix,R,0 days 01:57:27.794000,22.1,66.0,1001.2,0,29.9,58,2.9,2,79.33666666666666,-0.4380000000000024,0.6153846153846154,0.6153846153846154,0
VER,1,Red Bull Racing,43.0,2.0,HARD,17.0,1.0,78.912,23.399,31.699,23.814,1,2023,Spanish Grand Prix,R,0 days 01:59:27.792000,22.1,65.0,1001.4,0,29.9,47,2.7,2,79.178,-0.1799999999999926,0.6538461538461539,0.6538461538461539,0
VER,1,Red Bull Racing,44.0,2.0,HARD,18.0,1.0,78.97,23.397,31.775,23.798,1,2023,Spanish Grand Prix,R,0 days 02:00:27.806000,22.1,65.0,1001.4,0,29.9,62,2.0,2,78.99133333333333,0.057999999999992724,0.6923076923076923,0.6923076923076923,0
VER,1,Red Bull Racing,45.0,2.0,HARD,19.0,1.0,79.104,23.437,31.771,23.896,1,2023,Spanish Grand Prix,R,0 days 02:01:27.805000,22.1,65.0,1001.5,0,29.8,55,1.7,2,78.99533333333333,0.13400000000000034,0.7307692307692307,0.7307692307692307,0
VER,1,Red Bull Racing,46.0,2.0,HARD,20.0,1.0,78.84,23.373,31.692,23.775,1,2023,Spanish Grand Prix,R,0 days 02:03:27.803000,22.1,66.0,1001.5,0,29.8,327,2.4,2,78.97133333333333,-0.2639999999999958,0.7692307692307693,0.7692307692307693,0
VER,1,Red Bull Racing,47.0,2.0,HARD,21.0,1.0,79.109,23.468,31.738,23.903,1,2023,Spanish Grand Prix,R,0 days 02:04:27.802000,22.0,66.0,1001.5,0,29.1,49,1.2,2,79.01766666666667,0.26899999999999125,0.8076923076923077,0.8076923076923077,0
VER,1,Red Bull Racing,48.0,2.0,HARD,22.0,1.0,78.953,23.344,31.884,23.725,1,2023,Spanish Grand Prix,R,0 days 02:05:27.801000,22.0,65.0,1001.5,0,29.1,113,2.9,2,78.96733333333333,-0.1559999999999917,0.8461538461538461,0.8461538461538461,0
VER,1,Red Bull Racing,49.0,2.0,HARD,23.0,1.0,79.093,23.434,31.793,23.866,1,2023,Spanish Grand Prix,R,0 days 02:07:27.799000,22.1,64.0,1001.5,0,29.7,44,1.8,2,79.05166666666666,0.14000000000000057,0.8846153846153846,0.8846153846153846,0
VER,1,Red Bull Racing,50.0,2.0,HARD,24.0,1.0,79.221,23.587,31.739,23.895,1,2023,Spanish Grand Prix,R,0 days 02:08:27.798000,22.0,64.0,1001.5,0,29.5,58,2.4,2,79.089,0.1280000000000001,0.9230769230769231,0.9230769230769231,0
VER,1,Red Bull Racing,51.0,2.0,HARD,25.0,1.0,78.768,23.256,31.693,23.819,1,2023,Spanish Grand Prix,R,0 days 02:09:27.812000,22.0,64.0,1001.5,0,29.5,62,1.2,2,79.02733333333335,-0.45300000000000296,0.9615384615384616,0.9615384615384616,0
VER,1,Red Bull Racing,52.0,2.0,HARD,26.0,1.0,82.849,23.318,31.785,27.746,1,2023,Spanish Grand Prix,R,0 days 02:10:27.811000,22.0,65.0,1001.5,0,28.7,327,2.2,2,80.27933333333334,4.081000000000003,1.0,1.0,0
VER,1,Red Bull Racing,53.0,3.0,SOFT,3.0,1.0,97.231,42.679,31.305,23.247,1,2023,Spanish Grand Prix,R,0 days 02:12:27.809000,22.0,66.0,1001.5,0,28.6,51,1.7,0,86.28266666666667,14.38199999999999,0.11538461538461539,0.07142857142857142,0
VER,1,Red Bull Racing,54.0,3.0,SOFT,4.0,1.0,77.473,23.447,30.874,23.152,1,2023,Spanish Grand Prix,R,0 days 02:13:27.824000,21.9,67.0,1001.5,0,28.4,44,3.0,0,85.851,-19.757999999999996,0.15384615384615385,0.14285714285714285,0
VER,1,Red Bull Racing,55.0,3.0,SOFT,5.0,1.0,77.766,23.357,31.159,23.25,1,2023,Spanish Grand Prix,R,0 days 02:15:27.806000,21.9,67.0,1001.5,0,28.4,49,2.5,0,84.15666666666668,0.29300000000000637,0.19230769230769232,0.21428571428571427,0
VER,1,Red Bull Racing,56.0,3.0,SOFT,6.0,1.0,77.183,23.139,30.814,23.23,1,2023,Spanish Grand Prix,R,0 days 02:16:27.805000,21.9,67.0,1001.5,0,28.4,80,2.2,0,77.474,-0.5829999999999984,0.23076923076923078,0.2857142857142857,0
VER,1,Red Bull Racing,57.0,3.0,SOFT,7.0,1.0,77.306,23.111,31.002,23.193,1,2023,Spanish Grand Prix,R,0 days 02:17:27.804000,21.9,67.0,1001.4,0,28.2,41,1.7,0,77.41833333333334,0.12299999999999045,0.2692307692307692,0.35714285714285715,0
VER,1,Red Bull Racing,58.0,3.0,SOFT,8.0,1.0,77.502,23.174,31.002,23.326,1,2023,Spanish Grand Prix,R,0 days 02:19:27.817000,21.9,66.0,1001.4,0,28.2,346,2.2,0,77.33033333333333,0.19599999999999795,0.3076923076923077,0.42857142857142855,0
VER,1,Red Bull Racing,59.0,3.0,SOFT,9.0,1.0,77.761,23.339,31.132,23.29,1,2023,Spanish Grand Prix,R,0 days 02:20:27.816000,21.8,66.0,1001.5,0,28.2,27,1.2,0,77.523,0.25900000000000034,0.34615384615384615,0.5,0
VER,1,Red Bull Racing,60.0,3.0,SOFT,10.0,1.0,78.205,23.504,31.235,23.466,1,2023,Spanish Grand Prix,R,0 days 02:21:27.815000,21.8,67.0,1001.4,0,28.2,36,1.7,0,77.82266666666665,0.4440000000000026,0.38461538461538464,0.5714285714285714,0
VER,1,Red Bull Racing,61.0,3.0,SOFT,11.0,1.0,76.33,22.706,30.589,23.035,1,2023,Spanish Grand Prix,R,0 days 02:23:27.813000,21.6,67.0,1001.4,0,27.7,49,2.5,0,77.432,-1.875,0.4230769230769231,0.6428571428571429,0
VER,1,Red Bull Racing,62.0,3.0,SOFT,12.0,1.0,78.014,23.411,31.301,23.302,1,2023,Spanish Grand Prix,R,0 days 02:24:27.812000,21.6,68.0,1001.4,0,27.3,52,1.1,0,77.51633333333332,1.6839999999999975,0.46153846153846156,0.7142857142857143,0
VER,1,Red Bull Racing,63.0,3.0,SOFT,13.0,1.0,77.697,23.214,31.199,23.284,1,2023,Spanish Grand Prix,R,0 days 02:25:27.811000,21.5,68.0,1001.4,0,27.3,72,2.5,0,77.347,-0.31699999999999307,0.5,0.7857142857142857,0
VER,1,Red Bull Racing,64.0,3.0,SOFT,14.0,1.0,78.559,23.093,31.812,23.654,1,2023,Spanish Grand Prix,R,0 days 02:26:27.810000,21.5,68.0,1001.4,0,27.2,65,1.7,0,78.08999999999999,0.8619999999999948,0.5384615384615384,0.8571428571428571,0
VER,1,Red Bull Racing,65.0,3.0,SOFT,15.0,1.0,77.611,23.162,31.116,23.333,1,2023,Spanish Grand Prix,R,0 days 02:28:27.808000,21.5,69.0,1001.4,0,27.1,55,2.2,0,77.95566666666666,-0.9479999999999933,0.5769230769230769,0.9285714285714286,0
VER,1,Red Bull Racing,66.0,3.0,SOFT,16.0,1.0,77.708,23.044,31.201,23.463,1,2023,Spanish Grand Prix,R,0 days 02:29:27.822000,21.5,68.0,1001.2,0,27.4,77,1.7,0,77.95933333333333,0.0969999999999942,0.6153846153846154,1.0,0
SAR,2,Williams,1.0,1.0,MEDIUM,1.0,19.0,94.301,0.0,33.364,24.929,1,2023,Spanish Grand Prix,R,0 days 01:02:27.744000,22.5,64.0,1001.0,0,33.4,294,1.6,1,0.0,0.0,0.034482758620689655,0.058823529411764705,0
SAR,2,Williams,2.0,1.0,MEDIUM,2.0,18.0,82.426,24.533,33.027,24.866,1,2023,Spanish Grand Prix,R,0 days 01:04:27.742000,22.5,63.0,1001.0,0,33.3,14,1.1,1,0.0,-11.875,0.06896551724137931,0.11764705882352941,0
SAR,2,Williams,3.0,1.0,MEDIUM,3.0,18.0,82.124,24.332,33.107,24.685,1,2023,Spanish Grand Prix,R,0 days 01:05:27.741000,22.4,64.0,1001.0,0,33.0,52,2.0,1,86.28366666666666,-0.3020000000000067,0.10344827586206896,0.17647058823529413,0
SAR,2,Williams,4.0,1.0,MEDIUM,4.0,19.0,83.489,25.389,33.187,24.913,1,2023,Spanish Grand Prix,R,0 days 01:07:27.739000,22.4,64.0,1001.0,0,32.6,63,2.4,1,82.67966666666668,1.365000000000009,0.13793103448275862,0.23529411764705882,0
SAR,2,Williams,5.0,1.0,MEDIUM,5.0,18.0,82.011,24.298,32.948,24.765,1,2023,Spanish Grand Prix,R,0 days 01:08:27.737000,22.4,64.0,1001.0,0,32.6,13,1.6,1,82.54133333333333,-1.4780000000000086,0.1724137931034483,0.29411764705882354,0
SAR,2,Williams,6.0,1.0,MEDIUM,6.0,18.0,81.665,24.15,32.855,24.66,1,2023,Spanish Grand Prix,R,0 days 01:09:27.752000,22.4,63.0,1001.2,0,33.0,0,1.6,1,82.38833333333334,-0.3459999999999894,0.20689655172413793,0.35294117647058826,0
SAR,2,Williams,7.0,1.0,MEDIUM,7.0,18.0,82.229,24.307,32.992,24.93,1,2023,Spanish Grand Prix,R,0 days 01:11:27.766000,22.3,64.0,1001.0,0,32.2,81,2.0,1,81.96833333333333,0.563999999999993,0.2413793103448276,0.4117647058823529,0
SAR,2,Williams,8.0,1.0,MEDIUM,8.0,18.0,82.16,24.276,33.059,24.825,1,2023,Spanish Grand Prix,R,0 days 01:12:27.764000,22.3,65.0,1001.0,0,32.2,55,1.5,1,82.018,-0.06900000000000261,0.27586206896551724,0.47058823529411764,0
SAR,2,Williams,9.0,1.0,MEDIUM,9.0,17.0,82.317,24.286,33.124,24.907,1,2023,Spanish Grand Prix,R,0 days 01:13:27.763000,22.2,64.0,1001.0,0,31.6,267,1.8,1,82.23533333333334,0.15699999999999648,0.3103448275862069,0.5294117647058824,0
SAR,2,Williams,10.0,1.0,MEDIUM,10.0,15.0,82.595,24.335,33.301,24.959,1,2023,Spanish Grand Prix,R,0 days 01:15:27.761000,22.1,65.0,1001.0,0,31.9,88,2.4,1,82.35733333333333,0.2780000000000058,0.3448275862068966,0.5882352941176471,0
SAR,2,Williams,11.0,1.0,MEDIUM,11.0,13.0,82.45,24.268,33.274,24.908,1,2023,Spanish Grand Prix,R,0 days 01:16:27.760000,22.0,64.0,1001.0,0,31.8,82,2.2,1,82.454,-0.14499999999999602,0.3793103448275862,0.6470588235294118,0
SAR,2,Williams,12.0,1.0,MEDIUM,12.0,13.0,82.16,24.231,33.025,24.904,1,2023,Spanish Grand Prix,R,0 days 01:18:27.758000,22.1,64.0,1001.2,0,31.5,84,2.2,1,82.40166666666667,-0.29000000000000625,0.41379310344827586,0.7058823529411765,0
SAR,2,Williams,13.0,1.0,MEDIUM,13.0,13.0,81.968,24.077,33.054,24.837,1,2023,Spanish Grand Prix,R,0 days 01:19:27.757000,22.1,65.0,1001.2,0,31.7,66,2.7,1,82.19266666666668,-0.19199999999999307,0.4482758620689655,0.7647058823529411,0
SAR,2,Williams,14.0,1.0,MEDIUM,14.0,12.0,82.188,24.245,33.129,24.814,1,2023,Spanish Grand Prix,R,0 days 01:20:27.756000,22.0,64.0,1001.2,0,31.7,86,2.7,1,82.10533333333333,0.21999999999999886,0.4827586206896552,0.8235294117647058,0
SAR,2,Williams,15.0,1.0,MEDIUM,15.0,12.0,82.998,24.345,33.249,25.404,1,2023,Spanish Grand Prix,R,0 days 01:22:27.769000,22.1,65.0,1001.2,0,31.2,67,2.0,1,82.38466666666666,0.8100000000000023,0.5172413793103449,0.8823529411764706,0
SAR,2,Williams,16.0,1.0,MEDIUM,16.0,12.0,82.913,24.266,33.215,25.432,1,2023,Spanish Grand Prix,R,0 days 01:23:27.768000,22.1,64.0,1001.2,0,31.2,67,2.0,1,82.69966666666666,-0.08500000000000796,0.5517241379310345,0.9411764705882353,0
SAR,2,Williams,17.0,1.0,MEDIUM,17.0,14.0,86.858,24.2,33.822,28.836,1,2023,Spanish Grand Prix,R,0 days 01:24:27.767000,22.1,64.0,1001.2,0,31.3,46,2.0,1,84.25633333333333,3.9450000000000074,0.5862068965517241,1.0,0
SAR,2,Williams,18.0,2.0,HARD,1.0,20.0,101.467,44.497,32.722,24.248,1,2023,Spanish Grand Prix,R,0 days 01:26:27.765000,22.1,65.0,1001.2,0,30.9,83,2.7,2,90.41266666666667,14.608999999999995,0.034482758620689655,0.05263157894736842,0
SAR,2,Williams,19.0,2.0,HARD,2.0,20.0,80.458,23.931,32.293,24.234,1,2023,Spanish Grand Prix,R,0 days 01:28:27.778000,22.0,63.0,1001.2,0,31.5,95,1.6,2,89.59433333333334,-21.009,0.06896551724137931,0.10526315789473684,0
SAR,2,Williams,20.0,2.0,HARD,3.0,20.0,80.615,23.901,32.435,24.279,1,2023,Spanish Grand Prix,R,0 days 01:29:27.777000,22.1,63.0,1001.2,0,31.4,79,1.7,2,87.51333333333332,0.15699999999999648,0.10344827586206896,0.15789473684210525,0
SAR,2,Williams,21.0,2.0,HARD,4.0,20.0,80.676,23.829,32.418,24.429,1,2023,Spanish Grand Prix,R,0 days 01:30:27.776000,22.1,64.0,1001.2,0,31.2,90,2.2,2,80.58300000000001,0.06100000000000705,0.13793103448275862,0.21052631578947367,0
SAR,2,Williams,22.0,2.0,HARD,5.0,20.0,80.636,23.811,32.485,24.34,1,2023,Spanish Grand Prix,R,0 days 01:32:27.774000,22.0,64.0,1001.5,0,30.7,76,1.7,2,80.64233333333333,-0.04000000000000625,0.1724137931034483,0.2631578947368421,0
SAR,2,Williams,23.0,2.0,HARD,6.0,19.0,80.672,23.752,32.466,24.454,1,2023,Spanish Grand Prix,R,0 days 01:33:27.789000,22.0,65.0,1001.2,0,30.9,87,2.2,2,80.66133333333333,0.036000000000001364,0.20689655172413793,0.3157894736842105,0
SAR,2,Williams,24.0,2.0,HARD,7.0,19.0,80.994,23.821,32.778,24.395,1,2023,Spanish Grand Prix,R,0 days 01:34:27.772000,22.0,64.0,1001.4,0,30.9,61,2.2,2,80.76733333333334,0.32200000000000273,0.2413793103448276,0.3684210526315789,0
SAR,2,Williams,25.0,2.0,HARD,8.0,18.0,81.033,23.882,32.69,24.461,1,2023,Spanish Grand Prix,R,0 days 01:36:27.770000,22.0,65.0,1001.2,0,30.9,84,3.2,2,80.89966666666666,0.03900000000000148,0.27586206896551724,0.42105263157894735,0
SAR,2,Williams,26.0,2.0,HARD,9.0,18.0,81.004,23.84,32.72,24.444,1,2023,Spanish Grand Prix,R,0 days 01:37:27.784000,21.9,65.0,1001.2,0,30.3,49,2.0,2,81.01033333333334,-0.028999999999996362,0.3103448275862069,0.47368421052631576,0
SAR,2,Williams,27.0,2.0,HARD,10.0,17.0,80.762,23.72,32.553,24.489,1,2023,Spanish Grand Prix,R,0 days 01:38:27.783000,22.0,66.0,1001.2,0,30.4,68,1.6,2,80.933,-0.24200000000000443,0.3448275862068966,0.5263157894736842,0
SAR,2,Williams,28.0,2.0,HARD,11.0,17.0,80.834,23.793,32.585,24.456,1,2023,Spanish Grand Prix,R,0 days 01:40:27.797000,22.1,65.0,1001.2,0,30.5,112,1.6,2,80.86666666666667,0.07200000000000273,0.3793103448275862,0.5789473684210527,0
SAR,2,Williams,29.0,2.0,HARD,12.0,17.0,80.844,23.827,32.665,24.352,1,2023,Spanish Grand Prix,R,0 days 01:41:27.811000,22.1,66.0,1001.2,0,30.5,53,3.0,2,80.81333333333333,0.009999999999990905,0.41379310344827586,0.631578947368421,0
SAR,2,Williams,30.0,2.0,HARD,13.0,17.0,80.946,23.856,32.625,24.465,1,2023,Spanish Grand Prix,R,0 days 01:42:27.795000,22.2,66.0,1001.2,0,30.1,74,2.2,2,80.87466666666666,0.10200000000000387,0.4482758620689655,0.6842105263157895,0
SAR,2,Williams,31.0,2.0,HARD,14.0,18.0,82.182,24.46,33.086,24.636,1,2023,Spanish Grand Prix,R,0 days 01:44:27.792000,22.1,66.0,1001.2,0,30.5,88,2.2,2,81.324,1.2360000000000042,0.4827586206896552,0.7368421052631579,0
SAR,2,Williams,32.0,2.0,HARD,15.0,18.0,81.19,23.979,32.767,24.444,1,2023,Spanish Grand Prix,R,0 days 01:45:27.791000,22.1,66.0,1001.0,0,30.5,70,2.2,2,81.43933333333332,-0.9920000000000044,0.5172413793103449,0.7894736842105263,0
SAR,2,Williams,33.0,2.0,HARD,16.0,18.0,81.224,23.932,32.782,24.51,1,2023,Spanish Grand Prix,R,0 days 01:46:27.790000,22.1,65.0,1001.0,0,30.6,60,2.2,2,81.532,0.034000000000006025,0.5517241379310345,0.8421052631578947,0
SAR,2,Williams,34.0,2.0,HARD,17.0,18.0,81.054,23.924,32.644,24.486,1,2023,Spanish Grand Prix,R,0 days 01:48:27.788000,22.1,66.0,1001.0,0,30.2,68,1.7,2,81.156,-0.1700000000000017,0.5862068965517241,0.8947368421052632,0
SAR,2,Williams,35.0,2.0,HARD,18.0,19.0,82.383,24.732,33.033,24.618,1,2023,Spanish Grand Prix,R,0 days 01:49:27.787000,22.1,65.0,1001.2,0,30.3,69,2.0,2,81.55366666666667,1.3289999999999935,0.6206896551724138,0.9473684210526315,0
SAR,2,Williams,36.0,2.0,HARD,19.0,20.0,84.804,23.828,32.943,28.033,1,2023,Spanish Grand Prix,R,0 days 01:51:27.801000,22.1,65.0,1001.2,0,30.4,246,1.2,2,82.747,2.4210000000000065,0.6551724137931034,1.0,0
SAR,2,Williams,37.0,3.0,HARD,1.0,20.0,101.816,45.293,32.655,23.868,1,2023,Spanish Grand Prix,R,0 days 01:52:27.799000,22.1,65.0,1001.2,0,30.1,340,1.2,2,89.66766666666668,17.012,0.034482758620689655,0.034482758620689655,0
SAR,2,Williams,38.0,3.0,HARD,2.0,20.0,79.318,23.625,31.851,23.842,1,2023,Spanish Grand Prix,R,0 days 01:54:27.797000,22.2,66.0,1001.2,0,29.9,42,2.0,2,88.646,-22.498000000000005,0.06896551724137931,0.06896551724137931,0
SAR,2,Williams,39.0,3.0,HARD,3.0,20.0,79.622,23.618,32.03,23.974,1,2023,Spanish Grand Prix,R,0 days 01:55:27.796000,22.1,66.0,1001.2,0,29.9,66,2.5,2,86.91866666666665,0.30400000000000205,0.10344827586206896,0.10344827586206896,0
SAR,2,Williams,40.0,3.0,HARD,4.0,19.0,79.603,23.56,32.149,23.894,1,2023,Spanish Grand Prix,R,0 days 01:56:27.795000,22.1,66.0,1001.2,0,29.9,71,1.6,2,79.51433333333334,-0.019000000000005457,0.13793103448275862,0.13793103448275862,0
SAR,2,Williams,41.0,3.0,HARD,5.0,19.0,79.247,23.448,31.914,23.885,1,2023,Spanish Grand Prix,R,0 days 01:58:27.793000,22.1,65.0,1001.4,0,29.9,70,1.7,2,79.49066666666667,-0.35599999999999454,0.1724137931034483,0.1724137931034483,0
SAR,2,Williams,42.0,3.0,HARD,6.0,19.0,79.62,23.582,32.082,23.956,1,2023,Spanish Grand Prix,R,0 days 01:59:27.792000,22.1,65.0,1001.4,0,29.9,47,2.7,2,79.49,0.37300000000000466,0.20689655172413793,0.20689655172413793,0
SAR,2,Williams,43.0,3.0,HARD,7.0,18.0,79.805,23.583,32.145,24.077,1,2023,Spanish Grand Prix,R,0 days 02:00:27.806000,22.1,65.0,1001.4,0,29.9,62,2.0,2,79.55733333333335,0.18500000000000227,0.2413793103448276,0.2413793103448276,0
SAR,2,Williams,44.0,3.0,HARD,8.0,18.0,79.835,23.677,32.176,23.982,1,2023,Spanish Grand Prix,R,0 days 02:02:27.804000,22.1,66.0,1001.5,0,29.6,20,2.2,2,79.75333333333333,0.029999999999986926,0.27586206896551724,0.27586206896551724,0
SAR,2,Williams,45.0,3.0,HARD,9.0,18.0,79.835,23.579,32.215,24.041,1,2023,Spanish Grand Prix,R,0 days 02:03:27.803000,22.1,66.0,1001.5,0,29.8,327,2.4,2,79.825,0.0,0.3103448275862069,0.3103448275862069,0
SAR,2,Williams,46.0,3.0,HARD,10.0,18.0,79.653,23.562,32.143,23.948,1,2023,Spanish Grand Prix,R,0 days 02:04:27.802000,22.0,66.0,1001.5,0,29.1,49,1.2,2,79.77433333333333,-0.18199999999998795,0.3448275862068966,0.3448275862068966,0
SAR,2,Williams,47.0,3.0,HARD,11.0,18.0,79.646,23.549,32.098,23.999,1,2023,Spanish Grand Prix,R,0 days 02:06:27.800000,22.1,65.0,1001.5,0,29.3,56,1.2,2,79.71133333333334,-0.007000000000005002,0.3793103448275862,0.3793103448275862,0
SAR,2,Williams,48.0,3.0,HARD,12.0,19.0,80.875,24.276,32.516,24.083,1,2023,Spanish Grand Prix,R,0 days 02:07:27.799000,22.1,64.0,1001.5,0,29.7,44,1.8,2,80.058,1.2289999999999992,0.41379310344827586,0.41379310344827586,0
SAR,2,Williams,49.0,3.0,HARD,13.0,19.0,80.052,23.55,32.201,24.301,1,2023,Spanish Grand Prix,R,0 days 02:08:27.798000,22.0,64.0,1001.5,0,29.5,58,2.4,2,80.19100000000002,-0.8229999999999933,0.4482758620689655,0.4482758620689655,0
SAR,2,Williams,50.0,3.0,HARD,14.0,19.0,80.019,23.608,32.193,24.218,1,2023,Spanish Grand Prix,R,0 days 02:10:27.811000,22.0,65.0,1001.5,0,28.7,327,2.2,2,80.31533333333334,-0.03300000000000125,0.4827586206896552,0.4827586206896552,0
SAR,2,Williams,51.0,3.0,HARD,15.0,18.0,79.942,23.595,32.178,24.169,1,2023,Spanish Grand Prix,R,0 days 02:11:27.810000,22.2,65.0,1001.5,0,28.7,100,1.8,2,80.00433333333334,-0.07700000000001239,0.5172413793103449,0.5172413793103449,0
SAR,2,Williams,52.0,3.0,HARD,16.0,18.0,79.943,23.595,32.093,24.255,1,2023,Spanish Grand Prix,R,0 days 02:12:27.809000,22.0,66.0,1001.5,0,28.6,51,1.7,2,79.968,0.0010000000000047748,0.5517241379310345,0.5517241379310345,0
SAR,2,Williams,53.0,3.0,HARD,17.0,18.0,79.943,23.67,32.102,24.171,1,2023,Spanish Grand Prix,R,0 days 02:14:27.823000,21.9,67.0,1001.5,0,28.3,71,1.7,2,79.94266666666667,0.0,0.5862068965517241,0.5862068965517241,0
SAR,2,Williams,54.0,3.0,HARD,18.0,18.0,79.72,23.684,32.023,24.013,1,2023,Spanish Grand Prix,R,0 days 02:15:27.806000,21.9,67.0,1001.5,0,28.4,49,2.5,2,79.86866666666667,-0.22299999999999898,0.6206896551724138,0.6206896551724138,0
SAR,2,Williams,55.0,3.0,HARD,19.0,19.0,81.834,23.979,33.579,24.276,1,2023,Spanish Grand Prix,R,0 days 02:16:27.805000,21.9,67.0,1001.5,0,28.4,80,2.2,2,80.49900000000001,2.1140000000000043,0.6551724137931034,0.6551724137931034,0
SAR,2,Williams,56.0,3.0,HARD,20.0,19.0,79.827,23.568,32.211,24.048,1,2023,Spanish Grand Prix,R,0 days 02:18:27.803000,21.9,66.0,1001.5,0,28.1,56,1.8,2,80.46033333333334,-2.007000000000005,0.6896551724137931,0.6896551724137931,0
SAR,2,Williams,57.0,3.0,HARD,21.0,19.0,80.009,23.588,32.278,24.143,1,2023,Spanish Grand Prix,R,0 days 02:19:27.817000,21.9,66.0,1001.4,0,28.2,346,2.2,2,80.55666666666667,0.18200000000000216,0.7241379310344828,0.7241379310344828,0
SAR,2,Williams,58.0,3.0,HARD,22.0,19.0,82.807,25.786,32.71,24.311,1,2023,Spanish Grand Prix,R,0 days 02:20:27.816000,21.8,66.0,1001.5,0,28.2,27,1.2,2,80.881,2.798000000000002,0.7586206896551724,0.7586206896551724,0
SAR,2,Williams,59.0,3.0,HARD,23.0,19.0,81.829,23.68,33.112,25.037,1,2023,Spanish Grand Prix,R,0 days 02:22:27.814000,21.7,67.0,1001.4,0,27.9,17,1.7,2,81.54833333333333,-0.9780000000000086,0.7931034482758621,0.7931034482758621,0
