Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,session_baseline,LapTimeResidual
PER,11,Red Bull Racing,16.0,5.0,SOFT,3.0,,1,73.334,21.788,29.627,21.919,2023,Spanish Grand Prix,Q,226.94202898550725,329.0,60.961062758087806,74.83333333333333,39.10435145901672,0.1666666666666666,10679.90579710145,5.586956521739131,1.0,0.0,128.539,109.85799999999999,1.1179999999999808,27.16511643081988,130.1320754716981,-2.0516406034584804,326.0,16.0,91.16916448578604,-1.1874283290807597,35.9958071278826,-1.8497043543721006,41.21097572489659,-1.6513261286859944,0.1215932914046121,-0.09552570650770521,7919.731656184486,534.1867710070337,3.4129979035639413,0.12281001212344034,1.0,0.0,3.2912338948630735,31.61895846243776,0.016429299857683138,326.0,27.16511643081988,0.42857142857142855,0.6666666666666666,0.9411764705882353,2.8235294117647056,0.0,77.43799999999999,-4.103999999999985
ALO,14,Aston Martin,2.0,1.0,SOFT,2.0,,1,76.17,23.609,29.765,22.796,2023,Spanish Grand Prix,Q,219.74827586206897,316.0,57.38363052631285,72.91724137931034,39.31577484335302,0.1448275862068965,10644.572413793105,5.696551724137931,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,1.0,0.11764705882352941,0.23529411764705882,0.0,77.43799999999999,-1.2679999999999865
ALO,14,Aston Martin,5.0,2.0,SOFT,5.0,,12,74.605,22.023,30.093,22.489,2023,Spanish Grand Prix,Q,224.2793103448276,325.0,61.68460845249773,74.97931034482758,38.58293883406114,0.1275862068965517,10647.19655172414,5.817241379310345,1.0,0.0,76.17,76.17,,,219.74827586206897,,316.0,,57.38363052631285,,72.91724137931034,,39.31577484335302,,0.1448275862068965,,10644.572413793105,,5.696551724137931,,1.0,,0.1448275862068965,62.356813317479194,0.020642222636835256,316.0,,0.8333333333333334,0.5,0.29411764705882354,1.4705882352941178,0.0,77.43799999999999,-2.832999999999984
ALO,14,Aston Martin,8.0,3.0,SOFT,2.0,,1,73.747,22.058,29.72,21.969,2023,Spanish Grand Prix,Q,225.39350180505411,324.0,61.08832131511496,73.97472924187726,39.44583624105508,0.1588447653429603,10635.841155234655,5.877256317689531,1.0,0.0,97.337,82.70400000000001,22.732,12.696685512368964,169.50265957446808,-54.77665077035951,298.0,-27.0,52.784997801532604,-8.899610650965123,32.763297872340424,-42.21601247248716,33.83292020150939,-4.75001863255175,0.1063829787234042,-0.0212032281731475,8645.31914893617,-2001.87740278797,5.220744680851064,-0.5964966984592808,1.0,0.0,77.61503374908291,29.27784065187868,0.019604025326236472,298.0,12.696685512368964,0.3333333333333333,0.5,0.47058823529411764,0.9411764705882353,0.0,77.43799999999999,-3.6909999999999883
ALO,14,Aston Martin,11.0,4.0,SOFT,2.0,,1,73.278,21.889,29.524,21.865,2023,Spanish Grand Prix,Q,227.8679245283019,326.0,60.279097630989824,75.93584905660377,38.71721043953908,0.1358490566037735,10697.698113207549,5.920754716981132,1.0,0.0,107.016,92.7,33.269000000000005,15.383088392777308,154.64030612244898,-70.75319568260514,295.0,-29.0,41.02436064898474,-20.06396066613022,26.93622448979592,-47.03850475208134,31.498849311676537,-7.9469869293785464,0.1683673469387755,0.009522581595815205,8653.43112244898,-1982.4100327856759,4.612244897959184,-1.2650114197303468,1.0,0.0,104.19056302954392,22.401043835901707,0.017868338650396443,295.0,15.383088392777308,0.3333333333333333,0.5,0.6470588235294118,1.2941176470588236,0.0,77.43799999999999,-4.159999999999982
ALO,14,Aston Martin,14.0,5.0,SOFT,2.0,,1,73.098,21.935,29.468,21.695,2023,Spanish Grand Prix,Q,225.4220532319392,323.0,60.29659998552116,76.10646387832699,38.28294714397352,0.1216730038022813,10663.722433460076,5.85171102661597,1.0,0.0,100.502,93.59866666666666,27.22399999999999,15.785644126864126,165.46524064171123,-62.402683886590665,300.0,-26.0,54.75411887571697,-5.524978755272855,32.50267379679144,-43.43317525981233,34.69265659741363,-4.024553842125449,0.1524064171122994,0.01655736050852591,9026.401069518715,-1671.2970436888336,4.74331550802139,-1.1774392089597416,1.0,0.0,89.77909030370296,27.549057736852642,0.018329222260923962,300.0,15.785644126864126,0.3333333333333333,0.5,0.8235294117647058,1.6470588235294117,0.0,77.43799999999999,-4.339999999999989
ALO,14,Aston Martin,17.0,6.0,SOFT,2.0,,1,73.507,21.93,29.244,22.333,2023,Spanish Grand Prix,Q,226.96808510638297,319.0,59.280043294307205,76.43617021276596,38.4295515304581,0.1382978723404255,10668.102836879432,5.914893617021277,1.0,0.0,101.139,91.57966666666665,28.040999999999997,16.46321848242317,162.41687979539643,-63.005173436542776,295.0,-28.0,47.14639091044389,-13.15020907507727,31.994884910485933,-44.111578967841055,35.97548986747323,-2.307457276500294,0.1560102301790281,0.0343372263767468,9103.70588235294,-1560.0165511071355,4.554987212276215,-1.2967238143397548,1.0,0.0,91.20218366672181,27.003355551049513,0.017838783799726962,295.0,16.46321848242317,0.3333333333333333,1.0,1.0,2.0,0.0,77.43799999999999,-3.930999999999983
LEC,16,Ferrari,3.0,2.0,SOFT,2.0,,1,76.618,22.819,30.238,23.561,2023,Spanish Grand Prix,Q,217.99666666666667,330.0,62.064886659654896,71.52666666666667,36.64120469946801,0.17,10639.913333333334,5.453333333333333,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,0.2,0.3,0.6,0.0,77.43799999999999,-0.8199999999999932
LEC,16,Ferrari,6.0,2.0,SOFT,5.0,,1,75.202,22.315,30.182,22.705,2023,Spanish Grand Prix,Q,219.904593639576,330.0,61.51896507525164,73.12014134275618,35.96244668555182,0.166077738515901,10621.151943462895,5.558303886925796,1.0,0.0,103.286,97.02300000000001,-7.879000000000005,18.105045677931884,160.8997493734336,9.661987135671353,309.0,-9.0,57.93316175639655,-3.8674625835928964,44.98496240601504,2.34859876965141,34.80541421574722,1.3539124010027521,0.200501253132832,0.011690064321643212,9784.080200501254,398.8098042308575,3.919799498746867,0.15989273884010702,1.0,0.0,-17.340485882538527,35.96542107147569,0.01644337563683855,309.0,18.105045677931884,0.8333333333333334,0.8,0.6,3.0,0.0,77.43799999999999,-2.23599999999999
LEC,16,Ferrari,9.0,3.0,SOFT,2.0,,1,74.079,21.962,29.746,22.371,2023,Spanish Grand Prix,Q,225.7107142857143,334.0,60.60902282856478,74.90714285714286,35.50534240755505,0.1785714285714285,10726.617857142855,5.696428571428571,1.0,0.0,118.552,99.01333333333332,43.35000000000001,19.97011634417787,137.96205357142858,-81.94254006814742,321.0,-9.0,93.1146650035666,31.595699928314957,39.283482142857146,-33.83665919989904,40.552476505277575,4.590029819725757,0.234375,0.06829726148409901,7705.602678571428,-2915.549264891467,3.493303571428572,-2.0650003154972243,1.0,0.0,125.52691506814743,30.076416015625004,0.01790179918773269,321.0,19.97011634417787,0.3333333333333333,0.5,0.9,1.8,0.0,77.43799999999999,-3.3589999999999947
STR,18,Aston Martin,2.0,1.0,SOFT,2.0,,1,74.885,22.125,29.842,22.918,2023,Spanish Grand Prix,Q,223.34965034965035,327.0,61.82910899548497,73.87062937062937,37.79028991066789,0.1503496503496503,10557.87062937063,5.84965034965035,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,1.0,0.09090909090909091,0.18181818181818182,0.0,77.43799999999999,-2.552999999999983
STR,18,Aston Martin,5.0,2.0,SOFT,5.0,,12,76.814,22.217,30.072,24.525,2023,Spanish Grand Prix,Q,217.27868852459017,320.0,58.94397740192449,71.53114754098361,39.06396382934528,0.1475409836065573,10525.35081967213,5.721311475409836,1.0,0.0,74.885,74.885,,,223.34965034965035,,327.0,,61.82910899548497,,73.87062937062937,,37.79028991066789,,0.1503496503496503,,10557.87062937063,,5.84965034965035,,1.0,,0.1503496503496503,62.76420607364664,0.021152797319855345,327.0,,0.8333333333333334,0.5,0.22727272727272727,1.1363636363636362,0.0,77.43799999999999,-0.6239999999999952
STR,18,Aston Martin,8.0,3.0,SOFT,2.0,,1,73.766,22.02,29.628,22.118,2023,Spanish Grand Prix,Q,226.415770609319,323.0,60.12480337272681,77.19713261648745,37.0259561739796,0.1254480286738351,10653.989247311829,5.917562724014337,1.0,0.0,100.629,84.10933333333334,23.815000000000012,14.338926052300197,164.60677083333334,-52.67191769125682,292.0,-28.0,58.09242708464178,-0.8515503172827152,43.434895833333336,-28.096251707650275,38.10012823165421,-0.9638355976910731,0.2109375,0.06339651639344271,9458.2578125,-1067.0930071721305,4.3671875,-1.354123975409836,1.0,0.0,76.69785519125683,34.272847493489586,0.01740165815290631,292.0,14.338926052300197,0.3333333333333333,0.25,0.36363636363636365,0.7272727272727273,0.0,77.43799999999999,-3.671999999999983
STR,18,Aston Martin,10.0,3.0,SOFT,4.0,,1,74.152,21.93,30.044,22.178,2023,Spanish Grand Prix,Q,223.21299638989169,326.0,61.52890310608822,74.40794223826715,38.38878641217445,0.1407942238267148,10538.231046931409,5.8953068592057765,1.0,0.0,112.88,95.75833333333334,39.11399999999999,17.87478729104209,147.45411764705884,-78.96165296226016,298.0,-25.0,66.0146380868017,5.889834714074887,34.762352941176474,-42.43477967531098,37.07784384082458,0.051887666844976366,0.1858823529411764,0.0604343242673413,8618.825882352941,-2035.1633649588875,4.035294117647059,-1.882268606367278,1.0,0.0,118.26153531520133,28.300644982698966,0.01710639166725355,298.0,17.87478729104209,0.6666666666666666,0.75,0.45454545454545453,1.8181818181818181,0.0,77.43799999999999,-3.285999999999987
STR,18,Aston Martin,13.0,4.0,SOFT,2.0,,1,73.392,21.876,29.629,21.887,2023,Spanish Grand Prix,Q,228.9547169811321,322.0,58.87973929338273,77.15471698113207,37.47709687483555,0.1396226415094339,10630.51320754717,6.0452830188679245,1.0,0.0,100.678,95.90333333333332,26.525999999999996,17.577580749352272,163.96457765667574,-59.24841873321594,303.0,-23.0,59.85434368261279,-1.6745594234754293,39.66212534059945,-34.7458168976677,40.05372428814039,1.66493787596594,0.1989100817438692,0.0581158579171544,9330.370572207084,-1207.8604747243244,4.4141689373297,-1.4811379218760763,1.0,0.0,85.97332881495981,31.77292874696523,0.017571328497555782,303.0,17.577580749352272,0.3333333333333333,0.5,0.5909090909090909,1.1818181818181819,0.0,77.43799999999999,-4.045999999999992
STR,18,Aston Martin,16.0,5.0,SOFT,2.0,,1,73.082,21.831,29.345,21.906,2023,Spanish Grand Prix,Q,229.3245283018868,322.0,60.79885149452392,76.75471698113208,38.33776604495004,0.1320754716981132,10686.558490566038,6.018867924528302,1.0,0.0,99.138,91.06933333333332,25.74600000000001,17.514496681320868,166.99730458221023,-61.95741239892186,298.0,-24.0,55.94971191154926,-2.930027381833469,40.67654986522911,-36.478167115902956,40.13232120575256,2.655224330917008,0.1940700808625337,0.054447439353099786,9372.501347708894,-1258.011859838276,4.549865229110512,-1.4954177897574121,1.0,0.0,87.8974824797844,32.782448543675216,0.017815893803976284,298.0,17.514496681320868,0.3333333333333333,0.5,0.7272727272727273,1.4545454545454546,0.0,77.43799999999999,-4.3559999999999945
STR,18,Aston Martin,19.0,6.0,SOFT,5.0,,1,74.038,21.923,29.91,22.205,2023,Spanish Grand Prix,Q,224.23758865248223,324.0,60.89186148893954,75.88297872340425,37.21263026975991,0.1241134751773049,10593.719858156028,5.890070921985815,1.0,0.0,101.284,91.168,28.202000000000012,14.880513069111561,162.20572916666666,-67.11879913522014,300.0,-22.0,56.07912973786436,-4.71972175665956,38.0,-38.75471698113208,38.8427908637983,0.5050248188482627,0.2213541666666666,0.0892786949685534,9297.640625,-1388.917865566038,4.3984375,-1.620430424528302,1.0,0.0,95.54215330188683,29.588541666666668,0.017444026036511833,300.0,14.880513069111561,0.8333333333333334,0.5,0.8636363636363636,4.318181818181818,0.0,77.43799999999999,-3.3999999999999915
STR,18,Aston Martin,22.0,7.0,SOFT,2.0,,1,72.994,21.806,29.262,21.926,2023,Spanish Grand Prix,Q,230.275,323.0,59.62288370792498,76.775,38.08201040030624,0.1392857142857143,10665.610714285714,6.107142857142857,1.0,0.0,96.751,90.69099999999999,22.713000000000008,14.061453509506048,170.57142857142858,-53.66616008105365,300.0,-24.0,56.43736973039932,-4.454491758540222,43.84065934065934,-32.04231938274491,41.14413146956694,3.9315011998070304,0.2032967032967033,0.0791832281193984,9463.997252747253,-1129.722605408775,4.6401098901098905,-1.2499610318759249,1.0,0.0,76.58245678435036,34.92799782634948,0.01802128664347151,300.0,14.061453509506048,0.3333333333333333,1.0,1.0,2.0,0.0,77.43799999999999,-4.443999999999988
MAG,20,Haas F1 Team,2.0,1.0,SOFT,2.0,,12,75.047,22.149,29.869,23.029,2023,Spanish Grand Prix,Q,224.09154929577463,335.0,63.00663546071028,72.79225352112677,38.13981823282626,0.176056338028169,10568.707746478873,5.721830985915493,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,1.0,0.2222222222222222,0.4444444444444444,0.0,77.43799999999999,-2.390999999999991
MAG,20,Haas F1 Team,5.0,2.0,SOFT,5.0,,12,75.005,22.107,30.097,22.801,2023,Spanish Grand Prix,Q,223.25510204081635,333.0,62.91013872250732,72.42857142857143,38.50375629918148,0.2006802721088435,10584.3231292517,5.6938775510204085,1.0,0.0,75.047,75.047,,,224.09154929577463,,335.0,,63.00663546071028,,72.79225352112677,,38.13981823282626,,0.176056338028169,,10568.707746478873,,5.721830985915493,,1.0,,0.176056338028169,59.9767159293791,0.021201300421047793,335.0,,0.8333333333333334,0.5,0.5555555555555556,2.7777777777777777,0.0,77.43799999999999,-2.4329999999999927
MAG,20,Haas F1 Team,8.0,3.0,SOFT,2.0,,1,74.042,21.968,29.732,22.342,2023,Spanish Grand Prix,Q,224.4695340501792,331.0,62.61976987564321,73.20430107526882,38.22111712631968,0.1935483870967742,10747.093189964158,5.652329749103942,1.0,0.0,95.745,81.93233333333333,20.74000000000001,11.962138660512736,173.26975476839235,-49.98534727242401,323.0,-10.0,64.40730820711377,1.4971694846064523,50.444141689373296,-21.984429739198134,40.783602087027376,2.2798457878458933,0.2125340599455041,0.011853787836660579,9527.91553133515,-1056.40759791655,4.572207084468665,-1.1216704665517438,1.0,0.0,70.93788133236951,39.72304345566453,0.01818357547599276,323.0,11.962138660512736,0.3333333333333333,0.5,0.8888888888888888,1.7777777777777777,0.0,77.43799999999999,-3.3959999999999866
DEV,21,AlphaTauri,6.0,3.0,SOFT,2.0,,1,74.372,21.97,29.735,22.667,2023,Spanish Grand Prix,Q,225.27177700348432,326.0,60.37200531581005,77.2020905923345,37.851119776585406,0.1428571428571428,10616.045296167247,5.655052264808362,1.0,0.0,116.048,108.774,14.548000000000002,10.286989452701896,144.58520179372198,-18.747291909048812,295.0,-29.0,70.49443778092763,-24.46959197004452,48.58744394618834,-1.8835887994036042,39.2186635714211,-4.884547473079891,0.179372197309417,-0.0448091628920943,9323.63004484305,239.31266449040595,3.291479820627803,-0.9654471315132547,1.0,0.0,33.47466410635823,39.8722073639124,0.015505730640078772,295.0,10.286989452701896,0.3333333333333333,0.6666666666666666,0.375,0.75,0.0,77.43799999999999,-3.0659999999999883
DEV,21,AlphaTauri,9.0,4.0,SOFT,2.0,,1,73.581,21.886,29.501,22.194,2023,Spanish Grand Prix,Q,228.8014705882353,325.0,59.21526429481394,77.98161764705883,37.83470107575376,0.1544117647058823,10705.941176470587,5.650735294117647,1.0,0.0,92.394,94.27133333333335,18.022000000000006,17.444400008789835,177.54970760233917,-47.72206940114515,315.0,-11.0,59.58479639799977,-0.7872089178102826,55.11695906432749,-22.08513152800701,39.33141095231375,1.4802911757283468,0.1695906432748538,0.026733500417710998,9904.482456140351,-711.5628400268961,4.307017543859649,-1.3480347209487133,1.0,0.0,65.91366004442001,45.76963852125441,0.017924387670009666,315.0,17.444400008789835,0.3333333333333333,0.5,0.5625,1.125,0.0,77.43799999999999,-3.856999999999985
DEV,21,AlphaTauri,12.0,5.0,SOFT,5.0,,1,74.379,22.017,29.975,22.387,2023,Spanish Grand Prix,Q,226.07777777777775,325.0,59.90684734949452,75.85555555555555,38.4245200653862,0.1666666666666666,10626.985185185184,5.662962962962963,1.0,0.0,92.111,86.02866666666667,18.53,17.335349713807336,177.77611940298507,-51.02535118525023,317.0,-8.0,62.48334410292955,3.2680798081156084,51.071641791044776,-26.90997585601405,39.7237572242986,1.8890561485448387,0.1552238805970149,0.0008121158911325865,9924.08656716418,-781.8546093064069,4.316417910447761,-1.3343173836698856,1.0,0.0,69.71057506584725,43.14410336377813,0.01791179534807621,317.0,17.335349713807336,0.8333333333333334,0.5,0.75,3.75,0.0,77.43799999999999,-3.0589999999999833
DEV,21,AlphaTauri,15.0,6.0,SOFT,5.0,,1,74.083,22.096,29.884,22.103,2023,Spanish Grand Prix,Q,226.6753731343284,321.0,60.28287741016526,78.14179104477611,37.457522106023184,0.1492537313432835,10641.910447761196,5.630597014925373,1.0,0.0,95.946,87.47866666666668,21.566999999999993,10.792644379391,173.0560224089636,-53.021755368814155,317.0,-8.0,61.18641803170095,1.2795706822064332,47.703081232493,-28.152474323062556,39.64719858511919,1.2226785197329946,0.1288515406162464,-0.0378151260504202,9851.042016806725,-775.9431683784587,4.184873949579832,-1.4780890133831308,1.0,0.0,74.7176069094304,41.55646572354433,0.017565497803779674,317.0,10.792644379391,0.8333333333333334,0.5,0.9375,4.6875,0.0,77.43799999999999,-3.3549999999999898
TSU,22,AlphaTauri,5.0,3.0,SOFT,2.0,,12,75.541,22.252,30.06,23.229,2023,Spanish Grand Prix,Q,221.0562913907285,325.0,61.18682362679135,75.04304635761589,37.59782104722965,0.1456953642384106,10563.635761589405,5.509933774834437,1.0,0.0,85.492,85.492,,,195.2969696969697,,324.0,,66.41247404000683,,61.906060606060606,,39.87435006297462,,0.203030303030303,,10139.88181818182,,4.8121212121212125,,1.0,,0.203030303030303,49.337254361799815,0.019258381391134772,324.0,,0.2222222222222222,0.25,0.2631578947368421,0.5263157894736842,0.0,77.43799999999999,-1.8969999999999914
TSU,22,AlphaTauri,7.0,3.0,SOFT,4.0,,1,75.355,22.196,30.318,22.841,2023,Spanish Grand Prix,Q,222.50344827586207,326.0,61.46961712015701,74.24137931034483,39.0910171828324,0.1448275862068965,10619.837931034484,5.544827586206897,1.0,0.0,109.286,90.10633333333334,33.745000000000005,17.339270755522946,152.0409638554217,-69.0153275353068,309.0,-16.0,61.35271243180888,0.16588880501753067,42.7566265060241,-32.286419851591795,33.259716508341405,-4.3381045388882455,0.0939759036144578,-0.05171946062395279,9716.298795180724,-847.3369664086804,3.465060240963856,-2.044873533870581,1.0,0.0,102.85430343892126,38.738533894614605,0.015646422638647906,309.0,17.339270755522946,0.4444444444444444,0.75,0.3684210526315789,1.4736842105263157,0.0,77.43799999999999,-2.082999999999984
TSU,22,AlphaTauri,10.0,4.0,SOFT,2.0,,1,73.862,21.921,29.698,22.243,2023,Spanish Grand Prix,Q,225.68817204301075,326.0,61.84535921731312,76.92831541218638,38.5114467851169,0.1362007168458781,10666.10752688172,5.591397849462366,1.0,0.0,92.506,92.38233333333334,17.150999999999996,14.090316905591584,179.0911680911681,-43.41228018469397,309.0,-17.0,61.672570485962,0.20295336580498713,55.93732193732194,-18.304057373022886,38.96066225172775,-0.13035493110465524,0.1623931623931624,0.01756557618626589,9883.216524216525,-736.6214068179597,4.384615384615385,-1.160212201591512,1.0,0.0,60.72567334708713,46.853483332115815,0.01811890377475961,309.0,14.090316905591584,0.2222222222222222,0.5,0.5263157894736842,1.0526315789473684,0.0,77.43799999999999,-3.5759999999999934
TSU,22,AlphaTauri,14.0,5.0,SOFT,8.0,,1,74.477,22.098,29.983,22.396,2023,Spanish Grand Prix,Q,222.78571428571428,325.0,61.38172506949229,74.91353383458646,39.43071359530157,0.1390977443609022,10665.357142857143,5.545112781954887,1.0,0.0,93.164,87.57266666666665,-2.5279999999999916,10.584963589923204,177.75498575498577,4.6310664466284095,296.0,-14.0,60.93957027310928,0.966511016325093,56.42450142450142,3.588766554184417,39.591764991066704,1.8642801505432018,0.1452991452991453,0.0184979925613932,9859.122507122507,8.116743433747615,4.304843304843305,0.09446866507385288,1.0,0.0,-7.013767301329255,48.22606959359096,0.018027665034241067,296.0,10.584963589923204,0.8888888888888888,0.6666666666666666,0.7368421052631579,5.894736842105263,0.0,77.43799999999999,-2.9609999999999843
TSU,22,AlphaTauri,18.0,6.0,SOFT,4.0,,1,73.316,21.83,29.486,22.0,2023,Spanish Grand Prix,Q,227.99253731343285,327.0,60.50759029597501,78.0410447761194,38.42228152070638,0.1119402985074626,10675.25,5.619402985074627,1.0,0.0,96.13,88.12533333333333,2.36099999999999,9.125053221762597,173.31301939058173,-4.159603087804442,296.0,-13.0,54.43904922043205,-6.21977326578893,53.93905817174515,-1.4009994651424549,35.00962801223315,-3.279954370861766,0.1191135734072022,-0.004805734950146495,10135.37950138504,231.03368005939228,4.030470914127424,-0.2980593452385705,1.0,0.0,6.639716661211634,47.514184206689634,0.017098118649454687,296.0,9.125053221762597,0.4444444444444444,0.6666666666666666,0.9473684210526315,3.789473684210526,0.0,77.43799999999999,-4.121999999999986
ALB,23,Williams,4.0,2.0,SOFT,2.0,,1,75.513,22.045,30.227,23.241,2023,Spanish Grand Prix,Q,222.0344827586207,334.0,60.4543825610584,70.47931034482758,39.9295389726417,0.1758620689655172,10595.213793103449,5.813793103448276,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.6666666666666666,0.5,0.5,1.0,0.0,77.43799999999999,-1.924999999999983
ALB,23,Williams,7.0,3.0,SOFT,2.0,,1,74.063,22.047,29.815,22.201,2023,Spanish Grand Prix,Q,225.70250896057348,328.0,61.349344870052455,73.33691756272401,39.974557094792615,0.1720430107526881,10641.95340501792,5.867383512544803,1.0,0.0,103.01,89.26150000000001,27.497,19.443315162286492,159.7774936061381,-62.25698915248259,309.0,-25.0,58.99438569428003,-1.4599968667783756,35.0230179028133,-35.45629244201428,31.9507952165744,-7.978743756067303,0.2148337595907928,0.038971690625275585,9286.511508951407,-1308.702284152041,4.232736572890025,-1.581056530558251,1.0,0.0,89.96882291207338,27.49889129453628,0.017203477320285716,309.0,19.443315162286492,0.6666666666666666,0.5,0.875,1.75,0.0,77.43799999999999,-3.374999999999986
ZHO,24,Alfa Romeo,4.0,2.0,SOFT,2.0,,1,74.273,22.146,29.803,22.324,2023,Spanish Grand Prix,Q,225.0383275261324,325.0,60.42091804212504,76.39372822299651,37.15477497152446,0.1428571428571428,10721.648083623691,5.693379790940766,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,0.25,0.26666666666666666,0.5333333333333333,0.0,77.43799999999999,-3.164999999999992
ZHO,24,Alfa Romeo,6.0,2.0,SOFT,4.0,,1,74.487,21.947,30.272,22.268,2023,Spanish Grand Prix,Q,227.22299651567943,330.0,62.247299720213,75.14982578397212,38.33066281070553,0.1672473867595819,10670.965156794426,5.749128919860628,1.0,0.0,118.412,96.3425,44.13900000000001,31.210986214793028,141.15217391304347,-83.88615361308894,312.0,-13.0,72.12406624756385,11.703148205438808,38.72826086956522,-37.665467353431296,38.7781532448636,1.6233782733391422,0.2456521739130434,0.1027950310559006,8599.226086956522,-2122.42199666717,3.684782608695652,-2.0085971822451145,1.0,0.0,128.270805787002,29.21457939508507,0.01641261200413336,312.0,31.210986214793028,0.6666666666666666,0.75,0.4,1.6,0.0,77.43799999999999,-2.9509999999999934
ZHO,24,Alfa Romeo,9.0,3.0,SOFT,2.0,,1,73.677,21.945,29.684,22.048,2023,Spanish Grand Prix,Q,228.02214022140225,329.0,58.54152901237028,76.25461254612546,38.24944597683094,0.1512915129151291,10758.339483394831,5.749077490774908,1.0,0.0,118.691,103.86333333333334,44.20400000000001,25.50283141633494,139.0352422907489,-88.18775422493053,314.0,-16.0,55.746260451766425,-6.501039268446576,29.83920704845815,-45.31061873551397,31.899513241822422,-6.431149568883111,0.2885462555066079,0.121298868747026,8393.58370044053,-2277.3814563538963,3.9383259911894273,-1.810802928671201,1.0,0.0,132.68030048043715,21.22921558733917,0.01656249401425977,314.0,25.50283141633494,0.3333333333333333,0.5,0.6,1.2,0.0,77.43799999999999,-3.7609999999999815
ZHO,24,Alfa Romeo,12.0,4.0,SOFT,5.0,,1,73.867,22.06,29.831,21.976,2023,Spanish Grand Prix,Q,228.2247191011236,325.0,60.42209042005308,77.64419475655431,37.27227589990877,0.1385767790262172,10688.606741573034,5.7790262172284645,1.0,0.0,110.801,101.05633333333333,37.123999999999995,23.16105675050256,148.2775119617225,-79.74462825967976,301.0,-28.0,48.541999136065215,-9.999529876305068,32.729665071770334,-43.52494747435512,33.66716950569863,-4.58227647113231,0.2799043062200957,0.1286127933049666,8779.758373205741,-1978.5811101890904,4.157894736842105,-1.5911827539328023,1.0,0.0,117.14853256589984,23.56849087704036,0.016886640727318897,301.0,23.16105675050256,0.8333333333333334,0.5,0.8,4.0,0.0,77.43799999999999,-3.5709999999999837
ZHO,24,Alfa Romeo,15.0,5.0,SOFT,4.0,,1,73.521,22.038,29.643,21.84,2023,Spanish Grand Prix,Q,227.17045454545453,324.0,60.34934198580461,76.18939393939394,38.050123551611385,0.1515151515151515,10747.73106060606,5.71969696969697,1.0,0.0,98.204,94.29066666666665,24.33699999999999,20.751284273509434,166.67486338797815,-61.54985571314546,307.0,-18.0,56.058636345218,-4.363454074835083,42.39071038251366,-35.25348437404065,39.10110282631041,1.8288269264016392,0.2841530054644808,0.1455762264382636,8975.054644808743,-1713.5520967642915,4.724043715846994,-1.0549825013814704,1.0,0.0,86.17100871860993,30.345262623548034,0.018568833411054794,307.0,20.751284273509434,0.6666666666666666,1.0,1.0,4.0,0.0,77.43799999999999,-3.9169999999999874
HUL,27,Haas F1 Team,2.0,1.0,SOFT,2.0,,12,74.006,21.845,29.721,22.44,2023,Spanish Grand Prix,Q,226.5090252707581,334.0,63.42464510468432,73.14079422382672,38.375316126029766,0.1696750902527075,10711.025270758122,5.740072202166065,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,0.0,77.43799999999999,-3.431999999999988
HUL,27,Haas F1 Team,5.0,2.0,SOFT,5.0,,12,74.991,22.175,30.405,22.411,2023,Spanish Grand Prix,Q,222.9122807017544,335.0,63.50886616093607,71.69473684210526,38.51835313898634,0.1578947368421052,10700.17543859649,5.6,1.0,0.0,74.006,74.006,,,226.5090252707581,,334.0,,63.42464510468432,,73.14079422382672,,38.375316126029766,,0.1696750902527075,,10711.025270758122,,5.740072202166065,,1.0,,0.1696750902527075,60.730623362744204,0.02114530348328121,334.0,,0.8333333333333334,0.5,0.2777777777777778,1.3888888888888888,0.0,77.43799999999999,-2.4469999999999885
