Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,session_baseline,LapTimeResidual
VER,1,Red Bull Racing,11.0,1.0,MEDIUM,11.0,1.0,1,90.561,18.432,38.836,33.293,2023,Abu Dhabi Grand Prix,R,207.72072072072072,305.0,65.17883246797717,63.7057057057057,42.67279398943708,0.1591591591591591,10060.51051051051,5.327327327327327,0.0,1.0,90.506,90.55133333333333,-0.12600000000000477,0.0691577905950814,208.67062314540055,1.7001216704742887,305.0,0.0,64.62019161371984,-1.689725023404165,63.240356083086056,0.36719974090316754,42.734421108655205,-0.09521062229962496,0.14540059347181,-0.0168412944337947,10068.26112759644,41.559062699683636,5.344213649851632,0.05217825162154366,0.0,0.0,-1.6807210770024836,54.045170777236756,0.020723528817174576,0.0,0.0691577905950814,0.4074074074074074,0.6875,0.1896551724137931,2.086206896551724,11.0,90.28200000000001,0.27899999999999636
VER,1,Red Bull Racing,12.0,1.0,MEDIUM,12.0,1.0,1,90.59,18.433,38.875,33.282,2023,Abu Dhabi Grand Prix,R,207.8168604651163,306.0,65.2902347876595,63.854651162790695,42.58227271000334,0.1453488372093023,10073.383720930233,5.372093023255814,0.0,1.0,90.561,90.56633333333333,0.05500000000000682,0.050918562430556556,207.72072072072072,-0.9499024246798342,305.0,0.0,65.17883246797717,0.5586408542573338,63.7057057057057,0.46534962261964097,42.67279398943708,-0.06162711921812303,0.1591591591591591,0.013758565687349095,10060.51051051051,-7.750617085928752,5.327327327327327,-0.016886322524304553,0.0,0.0,1.164061583839,53.56635915194473,0.020645083111897597,0.0,0.050918562430556556,0.4444444444444444,0.75,0.20689655172413793,2.4827586206896552,12.0,90.28200000000001,0.3079999999999927
VER,1,Red Bull Racing,13.0,1.0,MEDIUM,13.0,1.0,1,90.561,18.427,38.811,33.323,2023,Abu Dhabi Grand Prix,R,206.30860534124628,305.0,66.49355287948774,62.51038575667656,42.80236328205863,0.1632047477744807,10021.474777448071,5.29080118694362,0.0,1.0,90.59,90.55233333333332,0.028999999999996362,0.05227810249038591,207.8168604651163,0.09613974439557182,306.0,1.0,65.2902347876595,0.11140231968232683,63.854651162790695,0.14894545708499862,42.58227271000334,-0.09052127943374444,0.1453488372093023,-0.01381032194985679,10073.383720930233,12.873210419722454,5.372093023255814,0.04476569592848634,0.0,0.0,0.07820909281372684,54.57345186587344,0.02062824548099774,0.0,0.05227810249038591,0.48148148148148145,0.8125,0.22413793103448276,2.913793103448276,13.0,90.28200000000001,0.27899999999999636
VER,1,Red Bull Racing,14.0,1.0,MEDIUM,14.0,1.0,1,90.647,18.412,38.79,33.445,2023,Abu Dhabi Grand Prix,R,207.48387096774192,305.0,66.77982174302623,64.3841642228739,42.385925608237805,0.1436950146627566,10048.020527859238,5.30791788856305,0.0,1.0,90.561,90.57066666666668,-0.028999999999996362,0.046103145228887796,206.30860534124628,-1.5082551238700148,305.0,-1.0,66.49355287948774,1.203318091828237,62.51038575667656,-1.3442654061141326,42.80236328205863,0.22009057205529103,0.1632047477744807,0.017855910565178407,10021.474777448071,-51.9089434821617,5.29080118694362,-0.08129183631219394,0.0,0.0,1.6424598716444991,52.308394015972674,0.020584597110233558,0.0,0.046103145228887796,0.5185185185185185,0.875,0.2413793103448276,3.3793103448275863,14.0,90.28200000000001,0.3649999999999949
VER,1,Red Bull Racing,15.0,1.0,MEDIUM,15.0,1.0,1,90.267,18.168,38.814,33.285,2023,Abu Dhabi Grand Prix,R,207.4457478005865,305.0,66.13493884685602,64.99413489736071,43.0730565527165,0.1788856304985337,10075.0,5.334310850439882,0.0,1.0,90.647,90.59933333333333,0.08599999999999852,0.051337121072340286,207.48387096774192,1.1752656264956443,305.0,0.0,66.77982174302623,0.28626886353849557,64.3841642228739,1.8737784661973436,42.385925608237805,-0.4164376738208233,0.1436950146627566,-0.019509733111724104,10048.020527859238,26.54575041116732,5.30791788856305,0.017116701619429797,0.0,0.0,-0.9455706118328892,55.13248080081871,0.020647173562092683,0.0,0.051337121072340286,0.5555555555555556,0.9375,0.25862068965517243,3.8793103448275863,15.0,90.28200000000001,-0.01500000000001478
VER,1,Red Bull Racing,16.0,1.0,MEDIUM,16.0,1.0,1,92.558,18.117,39.027,35.414,2023,Abu Dhabi Grand Prix,R,203.38297872340425,304.0,71.64516528973074,64.46504559270517,43.19157014721104,0.1914893617021276,9982.164133738605,5.203647416413374,0.0,1.0,90.267,90.49166666666667,-0.38000000000000966,0.14854696227117858,207.4457478005865,-0.03812316715541897,305.0,0.0,66.13493884685602,-0.6448828961702162,64.99413489736071,0.609970674486803,43.0730565527165,0.6871309444786959,0.1788856304985337,0.035190615835777095,10075.0,26.979472140761573,5.334310850439882,0.02639296187683282,0.0,0.0,-0.162991202346057,53.36761809753959,0.02058810518068544,0.0,0.14854696227117858,0.5925925925925926,1.0,0.27586206896551724,4.413793103448276,16.0,90.28200000000001,2.2759999999999962
VER,1,Red Bull Racing,18.0,2.0,HARD,2.0,4.0,1,89.896,18.177,38.474,33.245,2023,Abu Dhabi Grand Prix,R,207.311377245509,306.0,66.8098825826697,63.17664670658683,43.00089313425102,0.1676646706586826,10006.64371257485,5.335329341317365,0.0,2.0,92.558,91.15733333333333,2.291000000000011,0.9248861010957052,203.38297872340425,-4.062769077182253,304.0,-1.0,71.64516528973074,5.510226442874725,64.46504559270517,-0.5290893046555425,43.19157014721104,0.11851359449453724,0.1914893617021276,0.012603731203593899,9982.164133738605,-92.8358662613955,5.203647416413374,-0.13066343402650826,0.0,0.0,6.5452584388843915,52.1206751600595,0.02037259690402778,0.0,0.9248861010957052,0.07407407407407407,0.038461538461538464,0.3103448275862069,0.6206896551724138,4.0,90.28200000000001,-0.3860000000000099
VER,1,Red Bull Racing,19.0,2.0,HARD,3.0,3.0,1,89.386,18.279,38.057,33.05,2023,Abu Dhabi Grand Prix,R,209.62941176470588,331.0,69.60917669732143,63.54117647058823,42.695616913526194,0.1705882352941176,10080.982352941175,5.3352941176470585,0.2117647058823529,2.0,89.896,90.907,-2.662000000000006,1.0333671661128045,207.311377245509,3.928398522104743,306.0,2.0,66.8098825826697,-4.83528270706104,63.17664670658683,-1.2883988861183369,43.00089313425102,-0.19067701296001616,0.1676646706586826,-0.023824691043445007,10006.64371257485,24.47957883624622,5.335329341317365,0.1316819249039911,0.0,0.0,-6.422733851446067,52.584155043207005,0.020715303541933367,0.0,1.0333671661128045,0.1111111111111111,0.07692307692307693,0.3275862068965517,0.9827586206896551,6.0,90.28200000000001,-0.896000000000015
VER,1,Red Bull Racing,20.0,2.0,HARD,4.0,3.0,1,89.628,18.203,38.358,33.067,2023,Abu Dhabi Grand Prix,R,210.47916666666663,310.0,67.00331589403632,64.97619047619048,42.52478853997491,0.1636904761904762,10106.175595238095,5.369047619047619,0.0,2.0,89.386,90.61333333333334,-0.5100000000000051,1.21492497710764,209.62941176470588,2.3180345191968854,331.0,25.0,69.60917669732143,2.7992941146517296,63.54117647058823,0.3645297640014036,42.695616913526194,-0.30527622072482785,0.1705882352941176,0.0029235646354349998,10080.982352941175,74.3386403663244,5.3352941176470585,-3.5223670306727684e-05,0.2117647058823529,0.2117647058823529,-2.657446283902773,52.70179930795848,0.02079247953687913,70.09411764705881,1.21492497710764,0.14814814814814814,0.11538461538461539,0.3448275862068966,1.3793103448275863,8.0,90.28200000000001,-0.6540000000000106
VER,1,Red Bull Racing,21.0,2.0,HARD,5.0,2.0,1,89.127,18.244,37.84,33.043,2023,Abu Dhabi Grand Prix,R,210.01510574018127,333.0,70.00240092140778,63.91238670694864,42.858062401037415,0.1842900302114803,10136.981873111785,5.323262839879154,0.2930513595166163,2.0,89.628,89.63666666666667,0.24200000000000443,1.2785542616564969,210.47916666666663,0.8497549019607504,310.0,-21.0,67.00331589403632,-2.605860803285111,64.97619047619048,1.4350140056022482,42.52478853997491,-0.17082837355128788,0.1636904761904762,-0.006897759103641404,10106.175595238095,25.19324229692029,5.369047619047619,0.033753501400560104,0.0,-0.2117647058823529,-0.44406442577026983,54.34020691609978,0.020824726421675308,0.0,1.2785542616564969,0.18518518518518517,0.15384615384615385,0.3620689655172414,1.8103448275862069,10.0,90.28200000000001,-1.1550000000000153
VER,1,Red Bull Racing,22.0,2.0,HARD,6.0,2.0,1,89.689,18.395,38.444,32.85,2023,Abu Dhabi Grand Prix,R,207.27462686567165,308.0,66.05783018784996,64.27462686567164,42.171688374836336,0.1641791044776119,10069.235820895525,5.28955223880597,0.0,2.0,89.127,89.38033333333333,-0.5010000000000048,1.3929181598356677,210.01510574018127,-0.46406092648535946,333.0,23.0,70.00240092140778,2.999085027371464,63.91238670694864,-1.0638037692418436,42.858062401037415,0.33327386106250856,0.1842900302114803,0.020599554021004107,10136.981873111785,30.806277873689396,5.323262839879154,-0.04578477916846424,0.2930513595166163,0.2930513595166163,0.14735095669683498,52.13397102983726,0.020715671853506534,97.58610271903324,1.3929181598356677,0.2222222222222222,0.19230769230769232,0.3793103448275862,2.275862068965517,12.0,90.28200000000001,-0.5930000000000177
