year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,regulation_era,is_neutralized,laps_since_neutralization,temp_delta,session_baseline,LapTimeResidual,avg_residual_last_3_races
2022,Abu Dhabi Grand Prix,Q,SAI,55,Ferrari,6,2.0,SOFT,6.0,,1,85.039,,,False,220.3928571428572,328.0,69.97266716917255,74.02597402597402,38.61114049154667,0.1623376623376623,10453.73051948052,5.688311688311688,0.2045454545454545,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,85.09,85.09,,,221.2336448598131,,326.0,,69.38528024362215,,74.04361370716511,,38.94649331968555,,0.1557632398753894,,10406.507788161996,,5.725856697819315,,0.2149532710280373,,0.1557632398753894,62.510340544055275,0.02125712027921372,70.07476635514016,,1.0,1.0,0.3,1.7999999999999998,0.0,0,0,101,4.799999999999997,85.517,-0.47799999999999443,
2022,Abu Dhabi Grand Prix,Q,VER,1,Red Bull Racing,7,3.0,SOFT,2.0,,1,84.862,,,False,220.7635782747604,330.0,70.53182825796678,73.09584664536742,40.529078062445386,0.1405750798722044,10380.4089456869,5.5495207667731625,0.2108626198083067,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,84.754,84.754,,,221.0,,329.0,,69.66410091662519,,71.09907120743034,,41.94350051151561,,0.1671826625386996,,10369.47987616099,,5.585139318885449,,0.1950464396284829,,0.1671826625386996,59.21253917894354,0.02131048925788101,64.17027863777088,,0.4,1.0,0.35,0.7,0.0,0,0,101,4.799999999999997,85.517,-0.6550000000000011,
2022,Abu Dhabi Grand Prix,Q,LEC,16,Ferrari,7,2.0,SOFT,7.0,,1,85.345,,,False,220.15737704918035,328.0,69.59441820813704,74.75081967213114,37.96089843748684,0.1704918032786885,10542.144262295082,5.639344262295082,0.2032786885245901,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,85.343,85.277,0.132000000000005,0.09333809511662781,219.5136778115501,0.37606313265104063,326.0,-2.0,70.10289015931198,-0.36519440922903357,75.58966565349544,0.9107665709266399,36.320289501338536,-0.856014235322256,0.1519756838905775,-0.010103826812786404,10488.9452887538,-45.98743295873646,5.604863221884498,0.0024167387040705535,0.2097264437689969,0.010949685359211009,-0.09208744876045813,64.10187452074538,0.020926103213034796,68.37082066869299,0.09333809511662781,1.0,1.0,0.35,2.4499999999999997,0.0,0,0,102,4.799999999999997,85.517,-0.17199999999999704,
2022,Abu Dhabi Grand Prix,Q,OCO,31,Alpine,7,3.0,SOFT,4.0,,1,85.511,,,False,220.62706270627064,324.0,67.93234992142587,71.85148514851485,40.90476408205066,0.1617161716171617,10279.353135313531,5.491749174917492,0.2112211221122112,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.735,85.735,,,219.76576576576576,,324.0,,68.10635131577214,,73.71171171171171,,39.43136191132256,,0.1351351351351351,,10239.846846846847,,5.471471471471472,,0.2042042042042042,,0.1351351351351351,63.750669588507435,0.02145972584615222,66.16216216216216,,0.8,1.0,0.35,1.4,0.0,0,0,101,4.699999999999999,85.517,-0.006000000000000227,
2022,Abu Dhabi Grand Prix,Q,RIC,3,McLaren,8,3.0,SOFT,5.0,,1,85.866,,,False,221.62893081761007,321.0,66.55531163904645,71.14465408805032,41.2669751292156,0.1635220125786163,10563.672955974842,5.553459119496855,0.210691823899371,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,85.766,85.768,-0.003999999999990678,0.0028284271247395985,218.9567901234568,1.6632121418054453,322.0,3.0,68.3457200270181,-0.06915064583573383,69.75617283950618,-1.791227772114624,41.40024893563905,1.3618848450487064,0.1543209876543209,0.0319968286329142,10497.447530864198,-16.567759655677946,5.524691358024692,0.11490542530297976,0.1975308641975308,0.007928417714350405,-1.5128911541511152,58.99133135192807,0.020856111294527087,63.604938271604915,0.0028284271247395985,1.0,1.0,0.4,2.0,0.0,0,0,102,4.799999999999997,85.517,0.34900000000000375,
2022,Abu Dhabi Grand Prix,Q,NOR,4,McLaren,8,3.0,SOFT,2.0,,1,85.129,,,False,220.7572815533981,324.0,68.02980620908599,71.28155339805825,41.15793562742898,0.1553398058252427,10501.42071197411,5.576051779935275,0.2103559870550161,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,85.387,85.4845,-0.19499999999999318,0.13788582233137195,220.41455696202533,3.6078084957676424,320.0,-1.0,68.17332469610496,0.8393733753045325,71.93354430379746,-0.2443698066319797,40.97872481032775,0.20136755708298182,0.1487341772151898,0.010697367399238905,10439.93670886076,-10.903781936784071,5.5886075949367084,0.07327017162382532,0.2151898734177215,0.025005824337966887,-3.654074318552446,61.23456777759974,0.0211106113472529,68.86075949367088,0.13788582233137195,0.4,1.0,0.4,0.8,0.0,0,0,102,4.799999999999997,85.517,-0.387999999999991,
2022,Abu Dhabi Grand Prix,Q,VET,5,Aston Martin,8,2.0,SOFT,2.0,,1,85.523,,,False,219.8126984126984,316.0,67.93519648193659,72.79047619047618,39.84636783983325,0.1619047619047619,10345.79365079365,5.825396825396825,0.2126984126984127,28.9,33.8,69.0,1014.7,0.0,1.2,17.0,0,0,0,,,,0.0,86.26,86.27250000000001,-0.024999999999991473,0.017677669529662685,218.22699386503064,1.2610495925847829,320.0,5.0,68.672672931456,1.0455296114531052,72.4079754601227,1.6215977511443782,39.80887953764176,-0.22519989126789142,0.1625766871165644,0.0015859750422609897,10283.90490797546,-5.030076544662734,5.837423312883436,0.04485365344071113,0.2147239263803681,0.004197610590894518,-1.12347290546821,60.63612668899846,0.021218182940690666,68.71165644171779,0.017677669529662685,0.4,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.006000000000000227,
2022,Abu Dhabi Grand Prix,Q,LAT,6,Williams,8,3.0,SOFT,2.0,,1,86.054,,,False,218.05095541401275,331.0,72.38102907317149,71.11783439490446,41.00551821851119,0.1719745222929936,10315.732484076432,5.75796178343949,0.2038216560509554,28.9,33.8,69.0,1014.7,0.0,1.2,17.0,0,0,0,,,,0.0,86.746,86.7935,-0.09499999999999886,0.06717514421272121,216.539393939394,1.3319635988367224,331.0,3.0,73.82201523097478,1.3941736039096781,69.37272727272727,0.08789755136504596,41.647644658603255,0.592394970994377,0.1969696969696969,-0.013556618819776683,10239.063636363637,-7.713453419644793,5.757575757575758,0.017637677080402092,0.1939393939393939,0.0050849047753073195,-1.2299939018670245,55.70840220385676,0.02114629377599157,64.19393939393939,0.06717514421272121,1.0,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.5370000000000061,
2022,Abu Dhabi Grand Prix,Q,GAS,10,AlphaTauri,8,3.0,SOFT,2.0,,1,85.862,,,False,220.38291139240508,327.0,68.43174487803479,72.69303797468355,41.06894028506502,0.1518987341772152,10551.772151898736,5.487341772151899,0.1930379746835443,28.9,33.8,69.0,1014.7,0.0,1.2,17.0,0,0,0,,,,0.0,85.859,86.0885,-0.4590000000000032,0.3245620125646276,219.22822822822823,2.660326993660334,325.0,2.0,70.49439554444503,1.4546863673376436,73.43843843843844,0.9322655989322612,39.709410889823474,-0.272279488314048,0.1321321321321321,-0.00367033700367031,10493.234234234234,63.66016016015783,5.42942942942943,0.025108441775108403,0.2132132132132132,0.0249416082749416,-2.987194861528205,63.734860987113244,0.02089035019945172,69.29429429429429,0.3245620125646276,1.0,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.34499999999999886,
2022,Abu Dhabi Grand Prix,Q,PER,11,Red Bull Racing,8,3.0,SOFT,2.0,,1,84.419,,,False,221.6504854368932,331.0,69.85835047621073,71.59870550161813,41.51264239768789,0.1585760517799352,10447.122977346278,5.5210355987055015,0.2168284789644013,28.6,33.4,70.0,1014.7,0.0,1.2,342.0,0,0,0,,,,0.0,84.97,84.895,0.15000000000000568,0.10606601717798615,222.5617283950617,-1.4598100664767912,331.0,2.0,70.51925423638592,0.3767878979003285,74.02777777777777,0.6370085470085343,40.05347625053688,-0.7920386485241977,0.1388888888888889,-0.014957264957264904,10385.79938271605,-118.63754036087448,5.598765432098766,0.08184235517568883,0.2098765432098765,-0.0024311490978158046,1.7486989553656858,63.74614197530864,0.021427363732990857,69.46913580246913,0.10606601717798615,0.4,1.0,0.4,0.8,0.0,0,0,102,4.799999999999997,85.517,-1.097999999999999,
2022,Abu Dhabi Grand Prix,Q,ALO,14,Alpine,8,3.0,SOFT,5.0,,1,85.786,,,False,216.48366013071896,326.0,71.11160515605731,72.10457516339869,41.042746752215095,0.1830065359477124,10269.408496732029,5.3202614379084965,0.2058823529411764,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.782,85.84899999999999,-0.13400000000000034,0.09475230867899259,218.66871165644173,0.40587177728764345,328.0,1.0,69.57418223315302,-0.367744606850934,71.84662576687117,-0.5944618464218792,41.06626282516675,0.6963219672200012,0.1625766871165644,0.011519285303875582,10381.03680981595,73.32986117546716,5.300613496932515,-0.0770300075992072,0.205521472392638,-0.005958890145126322,-0.37729509017107943,60.16603936918966,0.021062216948575643,67.41104294478527,0.09475230867899259,1.0,1.0,0.4,2.0,0.0,0,0,102,4.699999999999999,85.517,0.26900000000000546,
2022,Abu Dhabi Grand Prix,Q,STR,18,Aston Martin,8,2.0,SOFT,2.0,,1,85.741,,,False,217.87936507936507,317.0,67.93677783818632,71.73333333333333,40.1325669492534,0.1714285714285714,10349.371428571429,5.755555555555556,0.2,28.9,33.8,69.0,1014.7,0.0,1.2,17.0,0,0,0,,,,0.0,86.242,86.259,-0.033999999999991815,0.02404163056033683,218.30153846153848,1.5468800764452908,316.0,0.0,67.82367410595484,0.2817033535196458,71.0,-0.4223602484472053,39.91317737784179,0.12305199602162276,0.1538461538461538,0.004777830864787391,10267.52923076923,-43.75027233635956,5.8,0.0484472049689435,0.2123076923076923,0.001127568084089814,-1.4270339225991289,60.07692307692309,0.02125928003471099,67.08923076923077,0.02404163056033683,0.4,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.22400000000000375,
2022,Abu Dhabi Grand Prix,Q,MAG,20,Haas F1 Team,8,2.0,SOFT,2.0,,1,85.834,,,False,216.43962848297213,327.0,69.40764391190584,71.62229102167183,41.16388694625107,0.1609907120743034,10447.643962848297,5.563467492260062,0.1919504643962848,28.9,33.8,69.0,1014.7,0.0,1.5,305.0,0,0,0,,,,0.0,86.168,86.2925,-0.24899999999999523,0.17606958851544696,217.96319018404907,-1.5676740134818203,324.0,0.0,67.72999695129316,-1.8413729866369408,71.99079754601227,-2.4937703552222956,40.774463063677416,1.4083981394997593,0.1687116564417178,0.029822767552828894,10504.763803680982,102.80701355752535,5.601226993865031,-0.07778535181398194,0.2085889570552147,-0.010546845413921091,1.4873856699235428,59.84511084346419,0.020747010332335825,67.58282208588956,0.17606958851544696,0.4,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.3170000000000073,
2022,Abu Dhabi Grand Prix,Q,TSU,22,AlphaTauri,8,3.0,SOFT,2.0,,1,85.63,,,False,219.4542682926829,330.0,69.58639964364522,73.76219512195122,39.96364751865688,0.1341463414634146,10511.759146341465,5.448170731707317,0.198170731707317,28.9,33.8,69.0,1014.7,0.0,1.5,305.0,0,0,0,,,,0.0,85.853,85.994,-0.2820000000000107,0.19940411229461394,219.38297872340425,-0.08471358428806752,325.0,-1.0,68.69408468251432,0.12477868780271706,72.19756838905775,-0.47320084171147414,41.32028963514966,0.9951537866918017,0.1641337386018237,0.02567220014028529,10514.598784194528,68.18339957914395,5.455927051671733,-0.024072948328267785,0.1975683890577507,0.012953004442366106,-0.03315267711011946,60.34751157140086,0.020862623539150985,64.20972644376899,0.19940411229461394,0.4,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.11299999999999955,
2022,Abu Dhabi Grand Prix,Q,ALB,23,Williams,8,2.0,SOFT,2.0,,1,86.028,,,False,219.2063492063492,333.0,72.14753080734927,70.10793650793651,41.72904448189237,0.1714285714285714,10351.866666666669,5.777777777777778,0.2063492063492063,28.9,33.8,69.0,1014.7,0.0,1.5,305.0,0,0,0,,,,0.0,86.507,86.507,,,219.0404984423676,,331.0,,72.72015009439116,,69.5233644859813,,41.88362130528901,,0.1838006230529595,,10344.778816199378,,5.775700934579439,,0.2180685358255451,,0.1838006230529595,56.74492677671994,0.021171968039698945,72.18068535825543,,1.0,1.0,0.4,0.8,0.0,0,0,101,4.899999999999999,85.517,0.5110000000000099,
2022,Abu Dhabi Grand Prix,Q,ZHO,24,Alfa Romeo,8,3.0,SOFT,5.0,,1,86.367,,,False,216.85113268608416,323.0,67.12077581338566,73.88673139158576,38.91395084189817,0.1359223300970873,10273.46278317152,5.666666666666667,0.1974110032362459,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.594,85.8965,-0.605000000000004,0.4277996026178691,219.20766773162936,0.4706646735253628,324.0,2.0,67.14330019838367,-0.5342414150906478,74.00319488817891,0.29677286983029205,39.623184938010326,0.5089187742833658,0.1501597444089457,0.021719377436468706,10285.520766773165,86.95501753768804,5.747603833865814,-0.004689744115837335,0.1980830670926517,-0.01598421119481,-0.925504929116421,62.89089405832456,0.021310185698521056,64.17891373801915,0.4277996026178691,1.0,1.0,0.4,2.0,0.0,0,0,102,4.699999999999999,85.517,0.8500000000000085,
2022,Abu Dhabi Grand Prix,Q,HAM,44,Mercedes,8,3.0,SOFT,8.0,,1,85.772,,,False,218.2613981762918,319.0,69.97472365417507,75.14589665653496,38.19394493578243,0.1458966565349544,10344.565349544073,5.762917933130699,0.2127659574468085,28.8,33.3,70.0,1014.7,0.0,1.5,12.0,0,0,0,,,,0.0,85.693,85.64349999999999,0.09900000000000375,0.07000357133747588,217.8184713375796,-1.8287679262240601,323.0,2.0,69.08550642251762,-0.24408394153394397,74.53184713375796,-0.14606697667147728,38.89118848306284,0.7072135527097814,0.1464968152866242,0.0023250361455199042,10448.611464968151,93.81698644054268,5.726114649681529,-0.10210620921417668,0.2006369426751592,-0.014086983705208916,2.0742647415106883,63.61316889123292,0.020844647867320824,64.80573248407642,0.07000357133747588,1.0,1.0,0.4,3.2,0.0,0,0,102,4.4999999999999964,85.517,0.25500000000000966,
2022,Abu Dhabi Grand Prix,Q,MSC,47,Haas F1 Team,8,2.0,SOFT,2.0,,1,85.711,,,False,219.76527331189712,325.0,68.37269462886596,72.52090032154341,40.66716255352159,0.1543408360128617,10373.29581993569,5.704180064308682,0.2057877813504823,28.9,33.8,69.0,1014.7,0.0,1.2,17.0,0,0,0,,,,0.0,87.005,86.63499999999999,0.7399999999999949,0.5232590180780465,216.1969696969697,-1.0061553030303116,327.0,2.0,70.19616883027824,0.8119133263538885,70.71515151515152,-2.2504734848484844,40.81283635915423,1.1341653408674617,0.1727272727272727,0.01960227272727269,10334.766666666666,-45.20520833333285,5.606060606060606,-0.01893939393939359,0.206060606060606,-0.00018939393939398919,1.9188825757575791,58.50071625344353,0.02091736168872843,67.38181818181816,0.5232590180780465,0.4,1.0,0.4,0.8,0.0,0,0,102,4.899999999999999,85.517,0.19400000000000261,
2022,Abu Dhabi Grand Prix,Q,RUS,63,Mercedes,8,3.0,SOFT,8.0,,1,85.363,,,False,219.2613981762918,320.0,67.5160215799951,74.35562310030394,39.47156247476121,0.1489361702127659,10374.875379939209,5.790273556231004,0.2127659574468085,28.8,33.3,70.0,1014.7,0.0,1.7,343.0,0,0,0,,,,0.0,85.556,85.5505,0.01099999999999568,0.007778174593048968,219.74213836477983,1.4311627550237347,324.0,3.0,67.73931418042103,-1.0367546717000238,73.9245283018868,0.7751380579843499,39.79807822664176,-0.3248856723894633,0.1572327044025157,-0.007401441938947706,10336.295597484275,0.319987728178603,5.776729559748428,0.03282712072403626,0.2138364779874214,0.0004218438410799885,-1.2629300506212233,62.301174795300824,0.02125721725692522,69.28301886792453,0.007778174593048968,1.0,1.0,0.4,3.2,0.0,0,0,102,4.4999999999999964,85.517,-0.15399999999999636,
2022,Abu Dhabi Grand Prix,Q,SAI,55,Ferrari,9,3.0,SOFT,2.0,,1,84.521,,,False,223.4006309148265,327.0,68.84048981214013,74.84542586750788,38.1528167194947,0.1514195583596214,10515.58359621451,5.703470031545741,0.2113564668769716,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.039,85.06450000000001,-0.05100000000000193,0.03606244584052032,220.3928571428572,-0.8407877169559015,328.0,2.0,69.97266716917255,0.5873869255504047,74.02597402597402,-0.017639681191084833,38.61114049154667,-0.33535282813888045,0.1623376623376623,0.006574422462272911,10453.73051948052,47.222731318523074,5.688311688311688,-0.0375450095076264,0.2045454545454545,-0.010407816482582793,0.9521253792935619,62.00877045032889,0.02108068273325597,67.09090909090908,0.03606244584052032,0.3333333333333333,1.0,0.45,0.9,0.0,0,0,102,4.400000000000002,85.517,-0.9959999999999951,
2022,Abu Dhabi Grand Prix,Q,VER,1,Red Bull Racing,10,4.0,SOFT,5.0,,1,84.622,,,False,222.4126984126984,328.0,69.52711859700779,72.58095238095238,40.74296804296361,0.146031746031746,10397.577777777778,5.5968253968253965,0.2031746031746031,28.7,33.1,71.0,1014.7,0.0,1.7,334.0,0,0,0,,,,0.0,84.862,84.80799999999999,0.10799999999998988,0.076367532368145,220.7635782747604,-0.2364217252396088,330.0,1.0,70.53182825796678,0.8677273413415918,73.09584664536742,1.9967754379370746,40.529078062445386,-1.4144224490702229,0.1405750798722044,-0.026607582666495183,10380.4089456869,10.929069525909654,5.5495207667731625,-0.03561855211228604,0.2108626198083067,0.015816180179823808,0.4849968051118031,62.82039216486849,0.021265280987363442,69.58466453674122,0.076367532368145,1.0,1.0,0.5,2.5,0.0,0,0,102,4.400000000000002,85.517,-0.894999999999996,
2022,Abu Dhabi Grand Prix,Q,LEC,16,Ferrari,10,3.0,SOFT,2.0,,1,84.517,,,False,220.99686520376176,328.0,69.76440580400707,74.71473354231975,37.63374642910818,0.1630094043887147,10538.492163009403,5.636363636363637,0.2037617554858934,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.345,85.29966666666667,0.001999999999995339,0.07679409699536524,220.15737704918035,0.6436992376302442,328.0,2.0,69.59441820813704,-0.5084719511749398,74.75081967213114,-0.838845981364301,37.96089843748684,1.640608936148304,0.1704918032786885,0.018516119388110985,10542.144262295082,53.19897354128261,5.639344262295082,0.03448104041058375,0.2032786885245901,-0.0064477552444068,-0.4712074343515603,62.00641762966944,0.02088156735524507,66.67540983606555,0.07679409699536524,0.2857142857142857,1.0,0.5,1.0,0.0,0,0,103,4.400000000000002,85.517,-1.0,
2022,Abu Dhabi Grand Prix,Q,OCO,31,Alpine,10,4.0,SOFT,2.0,,1,85.007,,,False,222.9367088607595,325.0,68.50278025124155,74.57594936708861,39.48868341871453,0.1455696202531645,10281.85759493671,5.515822784810126,0.2183544303797468,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.511,85.62299999999999,-0.22400000000000375,0.15839191898578428,220.62706270627064,0.8612969405048716,324.0,0.0,67.93234992142587,-0.17400139434627704,71.85148514851485,-1.8602265631968606,40.90476408205066,1.4734021707281002,0.1617161716171617,0.026581036482026615,10279.353135313531,39.506288466684055,5.491749174917492,0.020277703446019757,0.2112211221122112,0.0070169179080069866,-0.9235807688877137,60.23193804528968,0.02146103930500262,68.43564356435643,0.15839191898578428,0.4,1.0,0.5,1.0,0.0,0,0,102,4.400000000000002,85.517,-0.5099999999999909,
2022,Abu Dhabi Grand Prix,Q,RIC,3,McLaren,11,4.0,SOFT,2.0,,1,85.068,,,False,218.840625,321.0,68.16324844430189,69.7625,41.51632039251756,0.153125,10561.0375,5.421875,0.19375,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.866,85.80066666666666,0.09999999999999432,0.05661566332149625,221.62893081761007,2.6721406941532564,321.0,-1.0,66.55531163904645,-1.7904083879716524,71.14465408805032,1.3884812485441387,41.2669751292156,-0.13327380642344622,0.1635220125786163,0.009201024924295392,10563.672955974842,66.22542511064421,5.553459119496855,0.028767761472162867,0.210691823899371,0.013160959701840197,-2.4086186815746458,59.510937067362846,0.020978304935816115,67.63207547169809,0.05661566332149625,0.4,1.0,0.55,1.1,0.0,0,0,103,4.400000000000002,85.517,-0.44899999999999807,
2022,Abu Dhabi Grand Prix,Q,NOR,4,McLaren,11,4.0,SOFT,2.0,,1,84.903,,,False,218.4984227129337,324.0,69.777159977075,71.27760252365931,40.75302159248393,0.1419558359621451,10487.205047318612,5.501577287066247,0.2113564668769716,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.129,85.366,-0.25799999999999557,0.2272289594219836,220.7572815533981,0.34272459137275746,324.0,4.0,68.02980620908599,-0.14351848701896586,71.28155339805825,-0.6519909057392113,41.15793562742898,0.17921081710122877,0.1553398058252427,0.006605628610052899,10501.42071197411,61.4840031133499,5.576051779935275,-0.012555815001433324,0.2103559870550161,-0.004833886362705403,-0.4453847855475103,60.208690734282214,0.02101965704932258,68.15533980582522,0.2272289594219836,0.4,1.0,0.55,1.1,0.0,0,0,103,4.400000000000002,85.517,-0.6139999999999901,
2022,Abu Dhabi Grand Prix,Q,VET,5,Aston Martin,11,3.0,SOFT,5.0,,1,85.661,,,False,218.64308681672023,317.0,68.09858561926269,72.31189710610933,39.59678815504902,0.1479099678456591,10381.951768488743,5.752411575562701,0.1993569131832797,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.523,86.02266666666667,-0.737000000000009,0.43290453143081953,219.8126984126984,1.585704547667774,316.0,-4.0,67.93519648193659,-0.7374764495194199,72.79047619047618,0.38250073035348464,39.84636783983325,0.03748830219149113,0.1619047619047619,-0.0006719252118024821,10345.79365079365,61.88874281818971,5.825396825396825,-0.012026487486610726,0.2126984126984127,-0.0020255136819554154,-2.1607997857630212,61.0053514739229,0.02124452326309201,67.21269841269842,0.43290453143081953,1.0,1.0,0.55,2.75,0.0,0,0,103,4.699999999999999,85.517,0.14400000000000546,
2022,Abu Dhabi Grand Prix,Q,ALO,14,Alpine,11,4.0,SOFT,2.0,,1,85.096,,,False,221.61075949367088,327.0,69.16718011095077,72.68354430379746,40.635677280352446,0.1772151898734177,10305.117088607594,5.4715189873417724,0.2025316455696202,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,85.786,85.82799999999999,0.0040000000000048885,0.07623647421017647,216.48366013071896,-2.18505152572277,326.0,-2.0,71.11160515605731,1.537422922904284,72.10457516339869,0.2579493965275219,41.042746752215095,-0.023516072951657918,0.1830065359477124,0.020429848831148012,10269.408496732029,-111.62831308392197,5.3202614379084965,0.019647940975981548,0.2058823529411764,0.000360880548538417,2.372058061670487,58.90896663676364,0.021078388478861627,67.11764705882351,0.07623647421017647,0.4,1.0,0.55,1.1,0.0,0,0,103,4.400000000000002,85.517,-0.42099999999999227,
2022,Abu Dhabi Grand Prix,Q,STR,18,Aston Martin,11,3.0,SOFT,5.0,,1,85.996,,,False,216.99358974358967,317.0,68.61974037451522,71.49679487179488,39.9424021321503,0.1538461538461538,10292.733974358976,5.740384615384615,0.2083333333333333,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.741,86.08633333333334,-0.5010000000000048,0.29955021838304874,217.87936507936507,-0.42217338217341194,317.0,1.0,67.93677783818632,0.11310373223147963,71.73333333333333,0.7333333333333343,40.1325669492534,0.21938957141161097,0.1714285714285714,0.017582417582417603,10349.371428571429,81.84219780219792,5.755555555555556,-0.0444444444444434,0.2,-0.012307692307692297,0.09260195360197856,59.43619047619048,0.02105039095292033,63.400000000000006,0.29955021838304874,1.0,1.0,0.55,2.75,0.0,0,0,103,4.699999999999999,85.517,0.4789999999999992,
2022,Abu Dhabi Grand Prix,Q,TSU,22,AlphaTauri,11,4.0,SOFT,5.0,,1,85.855,,,False,216.9935691318328,327.0,68.20490917763826,72.14790996784566,40.86347040278896,0.1446945337620578,10420.372990353697,5.421221864951768,0.1929260450160771,28.7,33.4,70.0,1014.7,0.0,1.5,349.0,0,0,0,,,,0.0,85.63,85.87266666666666,-0.22299999999999898,0.2530737705360534,219.4542682926829,0.0712895692786617,330.0,5.0,69.58639964364522,0.8923149611309071,73.76219512195122,1.5646267328934726,39.96364751865688,-1.356642116492786,0.1341463414634146,-0.029987397138409116,10511.759146341465,-2.839637853063323,5.448170731707317,-0.007756319964415503,0.198170731707317,0.0006023426495662954,-0.1601432278152461,63.867266508030944,0.020875040057305505,65.39634146341461,0.2530737705360534,1.0,1.0,0.55,2.75,0.0,0,0,103,4.699999999999999,85.517,0.33800000000000807,
2022,Abu Dhabi Grand Prix,Q,ZHO,24,Alfa Romeo,11,4.0,SOFT,2.0,,1,85.408,,,False,221.040625,324.0,67.47228554171387,75.1625,39.03312434635798,0.153125,10354.7125,5.728125,0.203125,28.7,33.1,71.0,1014.9,0.0,1.8,23.0,0,0,0,,,,0.0,86.367,86.05333333333333,0.7730000000000103,0.4065665177229133,216.85113268608416,-2.3565350455452005,323.0,-1.0,67.12077581338566,-0.022524384998007463,73.88673139158576,-0.11646349659315547,38.91395084189817,-0.709234096112155,0.1359223300970873,-0.014237414311858404,10273.46278317152,-12.057983601644082,5.666666666666667,-0.08093716719914745,0.1974110032362459,-0.0006720638564057801,3.265457375642298,63.843874697583814,0.021105836603083843,63.76375404530743,0.4065665177229133,0.4,1.0,0.55,1.1,0.0,0,0,103,4.400000000000002,85.517,-0.10899999999999466,
2022,Abu Dhabi Grand Prix,Q,HAM,44,Mercedes,11,4.0,SOFT,2.0,,1,84.774,,,False,222.2229299363057,319.0,66.39889128045009,76.89171974522293,36.8624209484834,0.1401273885350318,10482.687898089172,5.840764331210191,0.2165605095541401,28.7,33.5,70.0,1014.7,0.0,1.5,3.0,0,0,0,,,,0.0,85.772,85.68633333333332,0.07900000000000773,0.08918706931688924,218.2613981762918,0.4429268387121965,319.0,-4.0,69.97472365417507,0.8892172316574403,75.14589665653496,0.6140495227769946,38.19394493578243,-0.6972435472804079,0.1458966565349544,-0.0006001587516697993,10344.565349544073,-104.04611542407838,5.762917933130699,0.03680328344916983,0.2127659574468085,0.012129014771649321,-0.21803018217723438,64.1823615820253,0.02109709723943801,67.87234042553192,0.08918706931688924,0.25,0.5,0.55,1.1,0.0,0,0,103,4.800000000000001,85.517,-0.742999999999995,
