Driver,LapTime,Compound,TyreLife,Position,lap_time_mean_3,lap_time_delta,tyre_ratio
ALO,84.701,0.0,22.0,2.0,85.77733333333333,-2.230000000000004,0.4
ALO,85.668,0.0,23.0,2.0,85.76666666666667,0.967000000000013,0.41818181818181815
LEC,89.108,2.0,1.0,6.0,0.0,0.0,0.022727272727272728
LEC,80.549,2.0,2.0,6.0,0.0,-8.558999999999997,0.045454545454545456
LEC,80.021,2.0,3.0,6.0,83.226,-0.5280000000000058,0.06818181818181818
LEC,79.468,2.0,4.0,6.0,80.01266666666668,-0.5529999999999973,0.09090909090909091
LEC,78.837,2.0,5.0,6.0,79.44200000000001,-0.6310000000000002,0.11363636363636363
LEC,78.829,2.0,6.0,6.0,79.04466666666666,-0.008000000000009777,0.13636363636363635
LEC,78.645,2.0,7.0,6.0,78.77033333333333,-0.1839999999999975,0.1590909090909091
LEC,79.165,2.0,8.0,6.0,78.87966666666667,0.5200000000000102,0.18181818181818182
LEC,78.809,2.0,9.0,6.0,78.873,-0.35600000000000875,0.20454545454545456
LEC,78.219,2.0,10.0,6.0,78.731,-0.5900000000000034,0.22727272727272727
LEC,78.162,2.0,11.0,6.0,78.39666666666666,-0.05699999999998795,0.25
LEC,78.15,2.0,12.0,6.0,78.177,-0.012000000000000455,0.2727272727272727
LEC,78.018,2.0,13.0,6.0,78.11,-0.132000000000005,0.29545454545454547
LEC,78.394,2.0,14.0,6.0,78.18733333333334,0.3760000000000048,0.3181818181818182
LEC,78.312,2.0,15.0,6.0,78.24133333333333,-0.08200000000000784,0.3409090909090909
LEC,78.316,2.0,16.0,6.0,78.34066666666666,0.0040000000000048885,0.36363636363636365
LEC,78.234,2.0,17.0,6.0,78.28733333333334,-0.08200000000000784,0.38636363636363635
LEC,78.361,2.0,18.0,6.0,78.30366666666667,0.12700000000000955,0.4090909090909091
LEC,78.19,2.0,19.0,6.0,78.26166666666666,-0.17100000000000648,0.4318181818181818
LEC,78.365,2.0,20.0,6.0,78.30533333333334,0.17499999999999716,0.45454545454545453
LEC,78.127,2.0,21.0,6.0,78.22733333333333,-0.23799999999999955,0.4772727272727273
LEC,77.886,2.0,22.0,6.0,78.12599999999999,-0.24099999999999966,0.5
LEC,77.922,2.0,23.0,6.0,77.97833333333334,0.036000000000001364,0.5227272727272727
LEC,77.586,2.0,24.0,6.0,77.79799999999999,-0.3359999999999985,0.5454545454545454
LEC,77.619,2.0,25.0,6.0,77.70899999999999,0.03300000000000125,0.5681818181818182
LEC,77.879,2.0,26.0,6.0,77.69466666666666,0.2600000000000051,0.5909090909090909
LEC,77.602,2.0,27.0,6.0,77.7,-0.277000000000001,0.6136363636363636
LEC,77.48,2.0,28.0,6.0,77.65366666666667,-0.12199999999999989,0.6363636363636364
LEC,77.065,2.0,29.0,6.0,77.38233333333334,-0.41500000000000625,0.6590909090909091
LEC,77.559,2.0,30.0,6.0,77.36800000000001,0.4939999999999998,0.6818181818181818
LEC,77.876,2.0,31.0,5.0,77.5,0.3170000000000073,0.7045454545454546
LEC,77.282,2.0,32.0,4.0,77.57233333333333,-0.5940000000000083,0.7272727272727273
LEC,77.163,2.0,33.0,3.0,77.44033333333333,-0.11899999999999977,0.75
LEC,77.461,2.0,34.0,3.0,77.302,0.2980000000000018,0.7727272727272727
LEC,77.467,2.0,35.0,3.0,77.36366666666667,0.006000000000000227,0.7954545454545454
LEC,77.491,2.0,36.0,3.0,77.473,0.02400000000000091,0.8181818181818182
LEC,77.361,2.0,37.0,3.0,77.43966666666667,-0.12999999999999545,0.8409090909090909
LEC,77.483,2.0,38.0,3.0,77.44500000000001,0.12199999999999989,0.8636363636363636
LEC,77.213,2.0,39.0,3.0,77.35233333333333,-0.27000000000001023,0.8863636363636364
LEC,77.237,2.0,40.0,3.0,77.31099999999999,0.02400000000000091,0.9090909090909091
LEC,78.328,2.0,41.0,3.0,77.59266666666666,1.0910000000000082,0.9318181818181818
LEC,77.801,2.0,42.0,3.0,77.78866666666666,-0.527000000000001,0.9545454545454546
LEC,78.451,2.0,43.0,3.0,78.19333333333333,0.6499999999999915,0.9772727272727273
LEC,95.442,2.0,44.0,8.0,83.898,16.991,1.0
LEC,79.563,1.0,1.0,8.0,84.48533333333332,-15.87899999999999,0.022727272727272728
LEC,75.773,1.0,2.0,8.0,83.59266666666667,-3.7900000000000063,0.045454545454545456
LEC,76.358,1.0,3.0,8.0,77.23133333333334,0.585000000000008,0.06818181818181818
LEC,76.971,1.0,4.0,7.0,76.36733333333335,0.6129999999999995,0.09090909090909091
LEC,76.283,1.0,5.0,7.0,76.53733333333334,-0.6880000000000024,0.11363636363636363
LEC,75.956,1.0,6.0,7.0,76.40333333333335,-0.3269999999999982,0.13636363636363635
LEC,77.017,1.0,7.0,7.0,76.41866666666668,1.0609999999999928,0.1590909090909091
LEC,83.243,1.0,8.0,7.0,78.73866666666667,6.225999999999999,0.18181818181818182
LEC,93.259,1.0,9.0,7.0,84.50633333333333,10.016000000000005,0.20454545454545456
LEC,95.725,1.0,10.0,4.0,90.74233333333332,2.465999999999994,0.22727272727272727
LEC,129.246,1.0,11.0,6.0,106.07666666666667,33.521000000000015,0.25
LEC,103.008,0.0,1.0,6.0,109.32633333333332,-26.238000000000014,0.022727272727272728
LEC,103.373,0.0,2.0,6.0,111.87566666666667,0.3650000000000091,0.045454545454545456
LEC,103.473,0.0,3.0,6.0,103.28466666666667,0.09999999999999432,0.06818181818181818
LEC,102.305,0.0,4.0,6.0,103.05033333333334,-1.1679999999999922,0.09090909090909091
LEC,102.852,0.0,5.0,6.0,102.87666666666667,0.546999999999997,0.11363636363636363
LEC,102.262,0.0,6.0,6.0,102.473,-0.5900000000000034,0.13636363636363635
LEC,101.144,0.0,7.0,6.0,102.086,-1.117999999999995,0.1590909090909091
LEC,100.396,0.0,8.0,6.0,101.26733333333334,-0.7480000000000047,0.18181818181818182
LEC,99.223,0.0,9.0,6.0,100.25433333333335,-1.1730000000000018,0.20454545454545456
LEC,98.481,0.0,10.0,6.0,99.36666666666667,-0.7420000000000044,0.22727272727272727
LEC,95.05,0.0,11.0,6.0,97.58466666666668,-3.4309999999999974,0.25
LEC,94.515,0.0,12.0,6.0,96.01533333333333,-0.5349999999999966,0.2727272727272727
LEC,93.903,0.0,13.0,6.0,94.48933333333332,-0.6119999999999948,0.29545454545454547
LEC,95.087,0.0,14.0,6.0,94.50166666666667,1.1839999999999975,0.3181818181818182
LEC,92.309,0.0,15.0,6.0,93.76633333333335,-2.778000000000006,0.3409090909090909
LEC,90.198,0.0,16.0,6.0,92.53133333333334,-2.111000000000004,0.36363636363636365
LEC,88.677,0.0,17.0,6.0,90.39466666666668,-1.5209999999999866,0.38636363636363635
LEC,89.177,0.0,18.0,6.0,89.35066666666667,0.5,0.4090909090909091
LEC,87.848,0.0,19.0,6.0,88.56733333333334,-1.3290000000000077,0.4318181818181818
LEC,86.923,0.0,20.0,6.0,87.98266666666666,-0.9249999999999972,0.45454545454545453
LEC,86.435,0.0,21.0,6.0,87.06866666666667,-0.48799999999999955,0.4772727272727273
LEC,85.965,0.0,22.0,6.0,86.44099999999999,-0.46999999999999886,0.5
LEC,86.939,0.0,23.0,6.0,86.44633333333333,0.9739999999999895,0.5227272727272727
STR,99.562,2.0,2.0,17.0,0.0,0.0,0.038461538461538464
STR,79.989,2.0,3.0,17.0,0.0,-19.572999999999993,0.057692307692307696
STR,79.928,2.0,4.0,17.0,86.493,-0.06100000000000705,0.07692307692307693
STR,79.998,2.0,5.0,17.0,79.97166666666666,0.07000000000000739,0.09615384615384616
STR,80.438,2.0,6.0,17.0,80.12133333333333,0.4399999999999977,0.11538461538461539
STR,79.785,2.0,7.0,17.0,80.07366666666667,-0.6530000000000058,0.1346153846153846
STR,79.417,2.0,8.0,17.0,79.88,-0.367999999999995,0.15384615384615385
STR,78.733,2.0,9.0,17.0,79.31166666666667,-0.6839999999999975,0.17307692307692307
STR,78.659,2.0,10.0,17.0,78.93633333333334,-0.07399999999999807,0.19230769230769232
STR,79.893,2.0,11.0,17.0,79.095,1.2339999999999947,0.21153846153846154
STR,79.758,2.0,12.0,17.0,79.43666666666667,-0.13500000000000512,0.23076923076923078
STR,80.639,2.0,13.0,17.0,80.09666666666666,0.8810000000000002,0.25
STR,80.847,2.0,14.0,17.0,80.41466666666666,0.2079999999999984,0.2692307692307692
STR,80.295,2.0,15.0,17.0,80.59366666666666,-0.5519999999999925,0.28846153846153844
STR,80.203,2.0,16.0,17.0,80.44833333333334,-0.09199999999999875,0.3076923076923077
STR,80.545,2.0,17.0,17.0,80.34766666666667,0.34199999999999875,0.3269230769230769
STR,81.17,2.0,18.0,16.0,80.63933333333334,0.625,0.34615384615384615
STR,77.769,2.0,19.0,15.0,79.828,-3.4009999999999962,0.36538461538461536
STR,77.915,2.0,20.0,15.0,78.95133333333335,0.1460000000000008,0.38461538461538464
STR,78.061,2.0,21.0,15.0,77.915,0.1460000000000008,0.40384615384615385
STR,78.594,2.0,22.0,15.0,78.19,0.532999999999987,0.4230769230769231
STR,78.548,2.0,23.0,15.0,78.401,-0.04599999999999227,0.4423076923076923
STR,78.927,2.0,24.0,15.0,78.68966666666667,0.3790000000000049,0.46153846153846156
STR,78.439,2.0,25.0,15.0,78.638,-0.48800000000001376,0.4807692307692308
STR,79.058,2.0,26.0,15.0,78.80799999999999,0.619000000000014,0.5
STR,78.926,2.0,27.0,15.0,78.80766666666666,-0.132000000000005,0.5192307692307693
STR,79.772,2.0,28.0,15.0,79.25200000000001,0.8460000000000036,0.5384615384615384
STR,79.86,2.0,29.0,15.0,79.51933333333334,0.08799999999999386,0.5576923076923077
STR,79.831,2.0,30.0,15.0,79.82100000000001,-0.028999999999996362,0.5769230769230769
STR,79.86,2.0,31.0,15.0,79.85033333333334,0.028999999999996362,0.5961538461538461
STR,81.753,2.0,32.0,16.0,80.48133333333334,1.8930000000000007,0.6153846153846154
STR,79.387,2.0,33.0,16.0,80.33333333333333,-2.3659999999999997,0.6346153846153846
STR,80.446,2.0,34.0,15.0,80.52866666666667,1.0589999999999975,0.6538461538461539
STR,78.583,2.0,35.0,15.0,79.472,-1.8629999999999995,0.6730769230769231
STR,81.072,2.0,36.0,15.0,80.03366666666666,2.4890000000000043,0.6923076923076923
STR,79.544,2.0,37.0,15.0,79.73299999999999,-1.5280000000000058,0.7115384615384616
STR,78.76,2.0,38.0,15.0,79.79199999999999,-0.7839999999999918,0.7307692307692307
STR,78.424,2.0,39.0,15.0,78.90933333333334,-0.3359999999999985,0.75
STR,78.498,2.0,40.0,15.0,78.56066666666668,0.07399999999999807,0.7692307692307693
STR,78.498,2.0,41.0,15.0,78.47333333333334,0.0,0.7884615384615384
STR,78.574,2.0,42.0,15.0,78.52333333333333,0.0759999999999934,0.8076923076923077
STR,78.732,2.0,43.0,15.0,78.60133333333333,0.15800000000000125,0.8269230769230769
STR,78.898,2.0,44.0,15.0,78.73466666666666,0.16599999999999682,0.8461538461538461
STR,78.533,2.0,45.0,15.0,78.721,-0.3649999999999949,0.8653846153846154
STR,78.374,2.0,46.0,15.0,78.60166666666667,-0.15900000000000603,0.8846153846153846
STR,78.723,2.0,47.0,15.0,78.54333333333334,0.34900000000000375,0.9038461538461539
STR,79.033,2.0,48.0,15.0,78.71,0.3100000000000023,0.9230769230769231
STR,78.573,2.0,49.0,15.0,78.77633333333334,-0.46000000000000796,0.9423076923076923
STR,78.418,2.0,50.0,15.0,78.67466666666667,-0.15499999999998693,0.9615384615384616
STR,80.218,2.0,51.0,15.0,79.06966666666666,1.7999999999999972,0.9807692307692307
STR,104.501,2.0,52.0,19.0,87.71233333333333,24.283,1.0
STR,92.189,0.0,1.0,17.0,92.30266666666667,-12.312000000000012,0.019230769230769232
STR,96.321,0.0,2.0,16.0,97.67033333333332,4.132000000000005,0.038461538461538464
SAR,97.689,1.0,1.0,15.0,0.0,0.0,0.034482758620689655
SAR,79.658,1.0,2.0,15.0,0.0,-18.03099999999999,0.06896551724137931
SAR,80.219,1.0,3.0,15.0,85.85533333333332,0.5609999999999928,0.10344827586206896
SAR,80.246,1.0,4.0,15.0,80.041,0.027000000000001023,0.13793103448275862
SAR,80.214,1.0,5.0,15.0,80.22633333333333,-0.031999999999996476,0.1724137931034483
SAR,79.312,1.0,6.0,15.0,79.92399999999999,-0.902000000000001,0.20689655172413793
SAR,79.239,1.0,7.0,15.0,79.58833333333332,-0.07299999999999329,0.2413793103448276
SAR,78.947,1.0,8.0,15.0,79.166,-0.2920000000000016,0.27586206896551724
SAR,79.529,1.0,9.0,15.0,79.23833333333333,0.5819999999999936,0.3103448275862069
SAR,80.334,1.0,10.0,15.0,79.60333333333334,0.8050000000000068,0.3448275862068966
SAR,80.089,1.0,11.0,15.0,79.984,-0.24500000000000455,0.3793103448275862
SAR,80.638,1.0,12.0,15.0,80.35366666666668,0.5490000000000066,0.41379310344827586
SAR,80.702,1.0,13.0,15.0,80.47633333333334,0.06399999999999295,0.4482758620689655
SAR,80.318,1.0,14.0,15.0,80.55266666666667,-0.38400000000000034,0.4827586206896552
SAR,80.28,1.0,15.0,15.0,80.43333333333332,-0.0379999999999967,0.5172413793103449
SAR,80.471,1.0,16.0,15.0,80.35633333333334,0.1910000000000025,0.5517241379310345
SAR,83.236,1.0,17.0,18.0,81.32900000000001,2.7650000000000006,0.5862068965517241
SAR,81.41,1.0,18.0,17.0,81.70566666666667,-1.8260000000000076,0.6206896551724138
SAR,82.328,1.0,19.0,18.0,82.32466666666666,0.9180000000000064,0.6551724137931034
SAR,97.211,1.0,20.0,20.0,86.983,14.882999999999996,0.6896551724137931
SAR,81.646,2.0,1.0,20.0,87.06166666666667,-15.564999999999998,0.034482758620689655
SAR,77.483,2.0,2.0,20.0,85.44666666666667,-4.162999999999997,0.06896551724137931
SAR,98.195,2.0,3.0,20.0,85.77466666666668,20.71199999999999,0.10344827586206896
SAR,80.682,0.0,1.0,20.0,85.45333333333333,-17.51299999999999,0.034482758620689655
SAR,77.894,0.0,2.0,20.0,85.59033333333332,-2.7879999999999967,0.06896551724137931
SAR,78.033,0.0,3.0,20.0,78.86966666666666,0.1389999999999958,0.10344827586206896
SAR,77.875,0.0,4.0,20.0,77.93400000000001,-0.15800000000000125,0.13793103448275862
SAR,77.74,0.0,5.0,20.0,77.88266666666667,-0.13500000000000512,0.1724137931034483
SAR,77.753,0.0,6.0,20.0,77.78933333333333,0.01300000000000523,0.20689655172413793
SAR,77.535,0.0,7.0,20.0,77.676,-0.21800000000000352,0.2413793103448276
SAR,77.493,0.0,8.0,20.0,77.59366666666666,-0.04200000000000159,0.27586206896551724
SAR,77.302,0.0,9.0,20.0,77.44333333333334,-0.1909999999999883,0.3103448275862069
SAR,77.344,0.0,10.0,20.0,77.37966666666667,0.04199999999998738,0.3448275862068966
SAR,77.666,0.0,11.0,20.0,77.43733333333334,0.32200000000000273,0.3793103448275862
SAR,78.638,0.0,12.0,20.0,77.88266666666667,0.9720000000000084,0.41379310344827586
SAR,77.372,0.0,13.0,20.0,77.892,-1.2660000000000053,0.4482758620689655
SAR,77.383,0.0,14.0,20.0,77.79766666666667,0.01099999999999568,0.4827586206896552
SAR,80.017,0.0,15.0,20.0,78.25733333333334,2.6340000000000003,0.5172413793103449
SAR,81.035,0.0,16.0,20.0,79.47833333333332,1.0180000000000007,0.5517241379310345
SAR,79.469,0.0,17.0,20.0,80.17366666666666,-1.5660000000000025,0.5862068965517241
SAR,78.519,0.0,18.0,20.0,79.67433333333334,-0.9499999999999886,0.6206896551724138
SAR,78.625,0.0,19.0,20.0,78.871,0.10599999999999454,0.6551724137931034
SAR,78.773,0.0,20.0,20.0,78.639,0.14799999999999613,0.6896551724137931
SAR,82.125,0.0,21.0,20.0,79.841,3.352000000000004,0.7241379310344828
SAR,79.618,0.0,22.0,20.0,80.172,-2.507000000000005,0.7586206896551724
SAR,79.028,0.0,23.0,20.0,80.257,-0.5899999999999892,0.7931034482758621
SAR,78.91,0.0,24.0,20.0,79.18533333333333,-0.11800000000000921,0.8275862068965517
SAR,79.212,0.0,25.0,20.0,79.05,0.3020000000000067,0.8620689655172413
SAR,82.128,0.0,26.0,20.0,80.08333333333333,2.915999999999997,0.896551724137931
SAR,83.12,0.0,27.0,20.0,81.48666666666666,0.9920000000000044,0.9310344827586207
SAR,92.385,0.0,28.0,20.0,85.87766666666668,9.265,0.9655172413793104
SAR,117.918,0.0,29.0,20.0,97.80766666666666,25.533,1.0
SAR,102.041,0.0,1.0,20.0,104.11466666666668,-15.87700000000001,0.034482758620689655
SAR,98.806,0.0,2.0,19.0,106.255,-3.2349999999999994,0.06896551724137931
SAR,101.078,0.0,3.0,19.0,100.64166666666667,2.2720000000000056,0.10344827586206896
SAR,102.285,0.0,4.0,18.0,100.723,1.2069999999999936,0.13793103448275862
SAR,118.063,0.0,5.0,18.0,107.14200000000001,15.778000000000006,0.1724137931034483
SAR,102.599,0.0,6.0,18.0,107.649,-15.463999999999999,0.20689655172413793
SAR,103.687,0.0,7.0,18.0,108.11633333333334,1.0879999999999939,0.2413793103448276
SAR,102.558,0.0,8.0,18.0,102.948,-1.1289999999999907,0.27586206896551724
SAR,100.969,0.0,9.0,18.0,102.40466666666667,-1.5890000000000128,0.3103448275862069
SAR,99.586,0.0,10.0,18.0,101.03766666666667,-1.3829999999999956,0.3448275862068966
SAR,103.289,0.0,11.0,18.0,101.28133333333334,3.703000000000003,0.3793103448275862
SAR,98.302,0.0,12.0,18.0,100.39233333333334,-4.986999999999995,0.41379310344827586
SAR,98.073,0.0,13.0,18.0,99.88799999999999,-0.22900000000001342,0.4482758620689655
SAR,96.293,0.0,14.0,18.0,97.556,-1.779999999999987,0.4827586206896552
SAR,99.467,0.0,15.0,18.0,97.94433333333332,3.1739999999999924,0.5172413793103449
SAR,91.921,0.0,16.0,18.0,95.89366666666668,-7.545999999999992,0.5517241379310345
SAR,93.193,0.0,17.0,18.0,94.86033333333334,1.2719999999999914,0.5862068965517241
SAR,118.263,0.0,18.0,18.0,101.12566666666667,25.070000000000007,0.6206896551724138
SAR,89.015,0.0,19.0,18.0,100.157,-29.248000000000005,0.6551724137931034
SAR,92.354,0.0,20.0,18.0,99.87733333333334,3.3389999999999986,0.6896551724137931
SAR,87.137,0.0,21.0,18.0,89.502,-5.216999999999999,0.7241379310344828
SAR,87.954,0.0,22.0,18.0,89.14833333333333,0.8169999999999931,0.7586206896551724
SAR,87.968,0.0,23.0,18.0,87.68633333333332,0.014000000000010004,0.7931034482758621
SAR,89.076,0.0,24.0,18.0,88.33266666666667,1.1079999999999899,0.8275862068965517
MAG,98.425,2.0,1.0,16.0,0.0,0.0,0.01818181818181818
MAG,80.175,2.0,2.0,16.0,0.0,-18.25,0.03636363636363636
MAG,79.929,2.0,3.0,16.0,86.17633333333333,-0.2459999999999951,0.05454545454545454
MAG,80.407,2.0,4.0,16.0,80.17033333333332,0.47799999999999443,0.07272727272727272
MAG,80.224,2.0,5.0,16.0,80.18666666666667,-0.18299999999999272,0.09090909090909091
MAG,79.352,2.0,6.0,16.0,79.99433333333333,-0.8719999999999999,0.10909090909090909
MAG,79.512,2.0,7.0,16.0,79.69600000000001,0.1599999999999966,0.12727272727272726
MAG,79.052,2.0,8.0,16.0,79.30533333333334,-0.45999999999999375,0.14545454545454545
MAG,78.914,2.0,9.0,16.0,79.15933333333334,-0.13800000000000523,0.16363636363636364
MAG,79.929,2.0,10.0,16.0,79.29833333333333,1.0150000000000006,0.18181818181818182
MAG,79.824,2.0,11.0,16.0,79.55566666666668,-0.10500000000000398,0.2
MAG,80.487,2.0,12.0,16.0,80.08,0.6629999999999967,0.21818181818181817
MAG,80.886,2.0,13.0,16.0,80.399,0.3990000000000009,0.23636363636363636
MAG,80.328,2.0,14.0,16.0,80.567,-0.5579999999999927,0.2545454545454545
MAG,80.287,2.0,15.0,16.0,80.50033333333334,-0.04099999999999682,0.2727272727272727
MAG,80.464,2.0,16.0,16.0,80.35966666666667,0.1769999999999925,0.2909090909090909
MAG,79.206,2.0,17.0,15.0,79.98566666666667,-1.2579999999999956,0.3090909090909091
MAG,78.727,2.0,18.0,14.0,79.46566666666668,-0.4789999999999992,0.32727272727272727
MAG,78.445,2.0,19.0,14.0,78.79266666666666,-0.2820000000000107,0.34545454545454546
MAG,78.354,2.0,20.0,14.0,78.50866666666667,-0.09099999999999397,0.36363636363636365
MAG,78.8,2.0,21.0,14.0,78.533,0.44599999999999795,0.38181818181818183
MAG,78.767,2.0,22.0,14.0,78.64033333333333,-0.03300000000000125,0.4
MAG,78.926,2.0,23.0,14.0,78.831,0.15900000000000603,0.41818181818181815
MAG,78.497,2.0,24.0,14.0,78.73,-0.42900000000000205,0.43636363636363634
MAG,78.694,2.0,25.0,14.0,78.70566666666667,0.19700000000000273,0.45454545454545453
MAG,79.023,2.0,26.0,14.0,78.738,0.3289999999999935,0.4727272727272727
MAG,79.849,2.0,27.0,14.0,79.18866666666666,0.8260000000000076,0.4909090909090909
MAG,79.768,2.0,28.0,14.0,79.54666666666667,-0.08100000000000307,0.509090909090909
MAG,79.91,2.0,29.0,14.0,79.84233333333334,0.1419999999999959,0.5272727272727272
MAG,79.753,2.0,30.0,14.0,79.81033333333333,-0.15699999999999648,0.5454545454545454
MAG,79.276,2.0,31.0,14.0,79.64633333333333,-0.47700000000000387,0.5636363636363636
MAG,81.543,2.0,32.0,14.0,80.19066666666667,2.26700000000001,0.5818181818181818
MAG,80.882,2.0,33.0,14.0,80.56700000000001,-0.6610000000000014,0.6
MAG,78.747,2.0,34.0,14.0,80.39066666666668,-2.135000000000005,0.6181818181818182
MAG,79.274,2.0,35.0,14.0,79.63433333333334,0.527000000000001,0.6363636363636364
MAG,80.942,2.0,36.0,14.0,79.65433333333333,1.6679999999999922,0.6545454545454545
MAG,78.849,2.0,37.0,14.0,79.68833333333333,-2.0929999999999893,0.6727272727272727
MAG,78.498,2.0,38.0,14.0,79.42966666666668,-0.3509999999999991,0.6909090909090909
MAG,78.634,2.0,39.0,14.0,78.66033333333333,0.13599999999999568,0.7090909090909091
MAG,78.508,2.0,40.0,14.0,78.54666666666667,-0.12600000000000477,0.7272727272727273
MAG,78.351,2.0,41.0,14.0,78.49766666666666,-0.15699999999999648,0.7454545454545455
MAG,78.63,2.0,42.0,14.0,78.49633333333333,0.27899999999999636,0.7636363636363637
MAG,78.522,2.0,43.0,14.0,78.50099999999999,-0.10799999999998988,0.7818181818181819
MAG,78.447,2.0,44.0,14.0,78.533,-0.07500000000000284,0.8
MAG,78.92,2.0,45.0,14.0,78.62966666666667,0.472999999999999,0.8181818181818182
MAG,78.384,2.0,46.0,14.0,78.58366666666667,-0.5360000000000014,0.8363636363636363
MAG,78.685,2.0,47.0,14.0,78.66300000000001,0.30100000000000193,0.8545454545454545
MAG,78.745,2.0,48.0,14.0,78.60466666666667,0.060000000000002274,0.8727272727272727
MAG,78.854,2.0,49.0,14.0,78.76133333333333,0.10899999999999466,0.8909090909090909
MAG,80.301,2.0,50.0,14.0,79.3,1.4470000000000027,0.9090909090909091
MAG,85.595,2.0,51.0,13.0,81.58333333333333,5.293999999999997,0.9272727272727272
MAG,90.696,2.0,52.0,13.0,85.53066666666666,5.100999999999999,0.9454545454545454
MAG,98.955,2.0,53.0,12.0,91.74866666666667,8.259,0.9636363636363636
MAG,110.776,2.0,54.0,12.0,100.14233333333333,11.820999999999998,0.9818181818181818
MAG,127.055,2.0,55.0,16.0,112.262,16.27900000000001,1.0
MAG,108.018,0.0,1.0,19.0,115.283,-19.037000000000006,0.01818181818181818
MAG,146.648,0.0,2.0,19.0,127.24033333333334,38.629999999999995,0.03636363636363636
MAG,103.755,0.0,3.0,19.0,119.47366666666666,-42.893,0.05454545454545454
MAG,100.559,0.0,4.0,19.0,116.98733333333332,-3.195999999999998,0.07272727272727272
MAG,101.219,0.0,5.0,19.0,101.84433333333334,0.6599999999999966,0.09090909090909091
MAG,99.789,0.0,6.0,19.0,100.52233333333334,-1.4299999999999926,0.10909090909090909
MAG,100.016,0.0,7.0,19.0,100.34133333333334,0.22700000000000387,0.12727272727272726
MAG,99.995,0.0,8.0,19.0,99.93333333333334,-0.021000000000000796,0.14545454545454545
MAG,100.703,0.0,9.0,19.0,100.23800000000001,0.7079999999999984,0.16363636363636364
MAG,97.778,0.0,10.0,19.0,99.492,-2.924999999999997,0.18181818181818182
MAG,100.088,0.0,11.0,19.0,99.52300000000001,2.309999999999988,0.2
MAG,103.925,0.0,12.0,19.0,100.597,3.8370000000000033,0.21818181818181817
MAG,99.407,0.0,13.0,19.0,101.13999999999999,-4.518000000000001,0.23636363636363636
MAG,101.853,0.0,14.0,19.0,101.72833333333334,2.445999999999998,0.2545454545454545
DEV,93.449,1.0,1.0,12.0,0.0,0.0,0.018867924528301886
DEV,81.764,1.0,2.0,12.0,0.0,-11.685000000000002,0.03773584905660377
DEV,80.58,1.0,3.0,12.0,85.26433333333334,-1.1839999999999975,0.05660377358490566
DEV,80.376,1.0,4.0,12.0,80.90666666666665,-0.20399999999999352,0.07547169811320754
DEV,79.79,1.0,5.0,12.0,80.24866666666667,-0.5859999999999985,0.09433962264150944
DEV,79.224,1.0,6.0,12.0,79.79666666666667,-0.5660000000000025,0.11320754716981132
DEV,79.038,1.0,7.0,12.0,79.35066666666667,-0.18600000000000705,0.1320754716981132
DEV,78.743,1.0,8.0,12.0,79.00166666666667,-0.2950000000000017,0.1509433962264151
DEV,79.454,1.0,9.0,12.0,79.07833333333333,0.7109999999999985,0.16981132075471697
DEV,78.957,1.0,10.0,12.0,79.05133333333333,-0.4969999999999999,0.18867924528301888
DEV,79.07,1.0,11.0,12.0,79.16033333333333,0.11299999999999955,0.20754716981132076
DEV,80.182,1.0,12.0,12.0,79.40299999999999,1.112000000000009,0.22641509433962265
DEV,79.419,1.0,13.0,12.0,79.557,-0.7630000000000052,0.24528301886792453
DEV,79.479,1.0,14.0,12.0,79.69333333333334,0.060000000000002274,0.2641509433962264
DEV,79.081,1.0,15.0,12.0,79.32633333333332,-0.39799999999999613,0.2830188679245283
DEV,79.004,1.0,16.0,12.0,79.188,-0.07699999999999818,0.3018867924528302
DEV,79.182,1.0,17.0,12.0,79.089,0.17799999999999727,0.32075471698113206
DEV,79.281,1.0,18.0,12.0,79.15566666666666,0.09900000000000375,0.33962264150943394
DEV,79.234,1.0,19.0,12.0,79.23233333333333,-0.047000000000011255,0.3584905660377358
DEV,79.188,1.0,20.0,12.0,79.23433333333332,-0.04599999999999227,0.37735849056603776
DEV,79.398,1.0,21.0,12.0,79.27333333333333,0.20999999999999375,0.39622641509433965
DEV,79.578,1.0,22.0,12.0,79.38799999999999,0.18000000000000682,0.41509433962264153
DEV,79.699,1.0,23.0,12.0,79.55833333333334,0.12099999999999511,0.4339622641509434
DEV,80.198,1.0,24.0,12.0,79.82499999999999,0.4989999999999952,0.4528301886792453
DEV,80.132,1.0,25.0,12.0,80.00966666666666,-0.06599999999998829,0.4716981132075472
DEV,80.163,1.0,26.0,12.0,80.16433333333333,0.0309999999999917,0.49056603773584906
DEV,80.154,1.0,27.0,12.0,80.14966666666668,-0.009000000000000341,0.5094339622641509
DEV,79.973,1.0,28.0,12.0,80.09666666666668,-0.18099999999999739,0.5283018867924528
DEV,80.009,1.0,29.0,12.0,80.04533333333333,0.036000000000001364,0.5471698113207547
DEV,79.267,1.0,30.0,12.0,79.74966666666667,-0.7420000000000044,0.5660377358490566
DEV,79.067,1.0,31.0,12.0,79.44766666666668,-0.20000000000000284,0.5849056603773585
DEV,78.941,1.0,32.0,12.0,79.09166666666665,-0.12599999999999056,0.6037735849056604
DEV,79.071,1.0,33.0,12.0,79.02633333333334,0.12999999999999545,0.6226415094339622
