Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,Sector1Time,Sector2Time,Sector3Time,year,gp,session_code,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio
PER,11,Red Bull Racing,27.0,2.0,MEDIUM,10.0,5.0,1,101.164,27.354,40.689,33.121,2023,United States Grand Prix,R,192.3015873015873,297.0,66.6774097697347,60.97883597883598,42.61348806680474,0.18783068783068782,9738.925925925925,4.981481481481482,0.0
PER,11,Red Bull Racing,28.0,2.0,MEDIUM,11.0,5.0,1,101.377,27.351,40.911,33.115,2023,United States Grand Prix,R,190.76363636363635,294.0,65.72812316080861,61.38701298701299,42.732554160322955,0.2051948051948052,9727.83116883117,4.935064935064935,0.0
PER,11,Red Bull Racing,29.0,2.0,MEDIUM,12.0,5.0,1,101.214,27.295,40.808,33.111,2023,United States Grand Prix,R,192.76762402088772,296.0,66.69184268701203,61.52219321148825,43.11064424864528,0.21409921671018275,9764.06266318538,4.960835509138382,0.0
PER,11,Red Bull Racing,30.0,2.0,MEDIUM,13.0,5.0,1,101.28,27.18,40.845,33.255,2023,United States Grand Prix,R,192.76178010471205,297.0,68.732264655669,61.361256544502616,42.949831766965666,0.2094240837696335,9851.879581151832,4.93455497382199,0.0
PER,11,Red Bull Racing,31.0,2.0,MEDIUM,14.0,5.0,1,101.378,27.297,40.731,33.35,2023,United States Grand Prix,R,192.56613756613757,300.0,67.90969285345444,60.30952380952381,42.969756365458466,0.20634920634920634,9790.5291005291,4.949735449735449,0.0
PER,11,Red Bull Racing,32.0,2.0,MEDIUM,15.0,5.0,1,101.804,27.368,41.071,33.365,2023,United States Grand Prix,R,191.84677419354838,298.0,68.28283233523972,61.983870967741936,42.77761409259525,0.1989247311827957,9836.233870967742,4.879032258064516,0.0
PER,11,Red Bull Racing,33.0,2.0,MEDIUM,16.0,5.0,1,102.0,27.304,41.334,33.362,2023,United States Grand Prix,R,192.37532133676092,299.0,67.5990148750284,60.40616966580977,43.579522796812995,0.2159383033419023,9821.344473007712,4.917737789203085,0.0
PER,11,Red Bull Racing,34.0,2.0,MEDIUM,17.0,5.0,1,101.238,27.247,40.823,33.168,2023,United States Grand Prix,R,192.97916666666666,298.0,67.63482489612382,62.697916666666664,42.889163071390385,0.1953125,9932.479166666666,4.861979166666667,0.0
PER,11,Red Bull Racing,35.0,2.0,MEDIUM,18.0,4.0,1,101.706,27.425,40.966,33.315,2023,United States Grand Prix,R,190.51156812339332,299.0,68.4444841998244,60.54755784061697,42.51780616012508,0.20051413881748073,9782.097686375322,4.894601542416453,0.0
PER,11,Red Bull Racing,36.0,2.0,MEDIUM,19.0,2.0,1,101.79,27.308,41.08,33.402,2023,United States Grand Prix,R,193.10714285714286,293.0,66.9834242360956,61.76648351648352,43.18373683453318,0.1978021978021978,9800.760989010989,4.956043956043956,0.0
PER,11,Red Bull Racing,37.0,2.0,MEDIUM,20.0,2.0,1,101.956,27.349,40.996,33.611,2023,United States Grand Prix,R,190.44054054054055,297.0,69.86318786512118,60.12432432432433,43.32821361504165,0.20810810810810812,9647.151351351351,4.916216216216216,0.0
PER,11,Red Bull Racing,38.0,3.0,HARD,1.0,7.0,1,121.015,47.332,40.941,32.742,2023,United States Grand Prix,R,159.13876651982378,295.0,77.3697047239499,61.53303964757709,41.824847764449736,0.20044052863436124,9173.97577092511,4.066079295154185,0.0
PER,11,Red Bull Racing,39.0,3.0,HARD,2.0,7.0,1,99.881,27.166,40.235,32.48,2023,United States Grand Prix,R,197.70744680851064,298.0,65.30424833855626,62.8563829787234,42.78062629059564,0.18085106382978725,9890.659574468085,5.117021276595745,0.0
PER,11,Red Bull Racing,40.0,3.0,HARD,3.0,6.0,1,99.737,27.064,40.091,32.582,2023,United States Grand Prix,R,195.41798941798942,300.0,67.29884966504714,62.05820105820106,42.671986834640144,0.18783068783068782,9798.224867724868,5.029100529100529,0.0
PER,11,Red Bull Racing,41.0,3.0,HARD,4.0,6.0,1,100.837,27.151,40.383,33.303,2023,United States Grand Prix,R,193.75193798449612,303.0,67.94203156346032,60.987080103359176,42.25732102007988,0.1937984496124031,9717.007751937985,5.010335917312662,0.0
PER,11,Red Bull Racing,42.0,3.0,HARD,5.0,6.0,1,100.763,27.323,40.361,33.079,2023,United States Grand Prix,R,195.844327176781,301.0,67.33969432674651,61.41952506596306,43.07770435471526,0.19261213720316622,9793.62796833773,5.065963060686016,0.0
PER,11,Red Bull Racing,43.0,3.0,HARD,6.0,6.0,1,101.046,27.353,40.724,32.969,2023,United States Grand Prix,R,192.44708994708995,299.0,67.19904796358388,59.333333333333336,43.59781222457419,0.2037037037037037,9715.822751322752,5.029100529100529,0.0
PER,11,Red Bull Racing,44.0,3.0,HARD,7.0,6.0,1,101.277,27.43,40.677,33.17,2023,United States Grand Prix,R,192.6972972972973,296.0,66.84902087234781,59.454054054054055,42.99315250574089,0.20270270270270271,9788.127027027027,4.967567567567568,0.0
PER,11,Red Bull Racing,45.0,3.0,HARD,8.0,6.0,1,100.684,27.341,40.498,32.845,2023,United States Grand Prix,R,194.71875,298.0,67.00281793302472,61.104166666666664,42.60400676597485,0.19791666666666666,9776.088541666666,5.03125,0.0
PER,11,Red Bull Racing,46.0,3.0,HARD,9.0,6.0,1,100.727,27.175,40.54,33.012,2023,United States Grand Prix,R,191.71842105263158,298.0,67.40185616034017,60.16842105263158,43.033312893716726,0.2,9756.807894736841,4.939473684210526,0.0
PER,11,Red Bull Racing,47.0,3.0,HARD,10.0,6.0,1,100.759,27.219,40.693,32.847,2023,United States Grand Prix,R,191.71767810026384,298.0,67.84332229320513,59.25065963060686,43.44975774358742,0.20052770448548812,9694.849604221636,4.965699208443271,0.0
PER,11,Red Bull Racing,48.0,3.0,HARD,11.0,6.0,1,100.528,27.103,40.497,32.928,2023,United States Grand Prix,R,193.1578947368421,299.0,67.46695714867997,59.62894736842105,43.64641696552675,0.2,9728.157894736842,5.028947368421052,0.0
PER,11,Red Bull Racing,49.0,3.0,HARD,12.0,6.0,1,100.319,27.041,40.501,32.777,2023,United States Grand Prix,R,194.2891891891892,300.0,68.11058393764696,61.91891891891892,42.93379183362355,0.20540540540540542,9827.943243243244,5.018918918918919,0.0
PER,11,Red Bull Racing,50.0,3.0,HARD,13.0,6.0,1,100.129,27.034,40.335,32.76,2023,United States Grand Prix,R,195.95430107526883,301.0,68.48050902426016,63.115591397849464,42.99131829771508,0.1881720430107527,9884.768817204302,4.981182795698925,0.0
PER,11,Red Bull Racing,51.0,3.0,HARD,14.0,6.0,1,100.268,26.893,40.45,32.925,2023,United States Grand Prix,R,194.38378378378377,302.0,68.07730148525351,61.178378378378376,43.26474330934346,0.20810810810810812,9891.848648648649,4.940540540540541,0.0
PER,11,Red Bull Racing,52.0,3.0,HARD,15.0,6.0,1,101.107,26.854,40.28,33.973,2023,United States Grand Prix,R,190.136,325.0,71.10348833549544,58.89066666666667,42.985898612229704,0.21333333333333335,9701.258666666667,4.8773333333333335,0.16266666666666665
PER,11,Red Bull Racing,53.0,3.0,HARD,16.0,5.0,1,100.38,26.768,40.496,33.116,2023,United States Grand Prix,R,195.30989583333334,307.0,69.69418693793273,60.7890625,42.79552189984551,0.20052083333333334,9789.255208333334,5.033854166666667,0.06770833333333333
PER,11,Red Bull Racing,54.0,3.0,HARD,17.0,5.0,1,100.956,27.298,40.338,33.32,2023,United States Grand Prix,R,194.5,303.0,68.7912033532824,60.35602094240838,43.77848022838586,0.21204188481675393,9777.973821989528,5.005235602094241,0.0
PER,11,Red Bull Racing,55.0,3.0,HARD,18.0,5.0,1,100.875,27.153,40.48,33.242,2023,United States Grand Prix,R,189.68337730870712,304.0,69.82389043397752,60.105540897097626,42.15710658814128,0.20052770448548812,9667.007915567283,4.936675461741425,0.0
PER,11,Red Bull Racing,56.0,3.0,HARD,19.0,5.0,1,101.059,27.192,40.513,33.354,2023,United States Grand Prix,R,194.42091152815013,306.0,68.34665979854829,62.31367292225201,42.25289645438766,0.1876675603217158,9735.898123324398,5.040214477211796,0.0
RUS,63,Mercedes,1.0,1.0,MEDIUM,1.0,8.0,1,107.629,,42.008,34.949,2023,United States Grand Prix,R,174.8793103448276,303.0,67.93902651619058,58.6576354679803,39.97170021526339,0.22167487684729065,9979.273399014779,4.4088669950738915,1.0
RUS,63,Mercedes,2.0,1.0,MEDIUM,2.0,8.0,1,104.818,28.461,41.604,34.753,2023,United States Grand Prix,R,188.4590570719603,308.0,67.29947318256633,58.89578163771712,42.55349641084761,0.19106699751861042,9751.332506203475,5.054590570719603,1.0
RUS,63,Mercedes,3.0,1.0,MEDIUM,3.0,7.0,1,103.473,28.591,41.415,33.467,2023,United States Grand Prix,R,187.34782608695653,315.0,66.92833319098513,60.18925831202046,42.68951696469822,0.20460358056265984,9841.09462915601,4.953964194373402,0.1918158567774936
RUS,63,Mercedes,4.0,1.0,MEDIUM,4.0,7.0,1,101.994,27.658,40.944,33.392,2023,United States Grand Prix,R,192.9038961038961,297.0,65.7557317716297,64.0025974025974,41.77846451705229,0.18701298701298702,9871.493506493507,5.166233766233766,0.0
RUS,63,Mercedes,5.0,1.0,MEDIUM,5.0,7.0,1,102.394,27.672,41.098,33.624,2023,United States Grand Prix,R,192.609375,292.0,65.02751789976037,62.0078125,42.60453207001222,0.19270833333333334,9846.510416666666,5.182291666666667,0.0
RUS,63,Mercedes,6.0,1.0,MEDIUM,6.0,7.0,1,102.814,27.679,41.265,33.87,2023,United States Grand Prix,R,190.27272727272728,295.0,65.2973053789997,59.67929292929293,42.391731645497195,0.19696969696969696,9901.381313131313,5.045454545454546,0.0
RUS,63,Mercedes,7.0,1.0,MEDIUM,7.0,7.0,1,102.701,27.65,41.289,33.762,2023,United States Grand Prix,R,191.62432432432433,295.0,65.50754070417099,60.064864864864866,42.02691237532002,0.1945945945945946,9930.272972972973,5.075675675675676,0.0
RUS,63,Mercedes,8.0,1.0,MEDIUM,8.0,7.0,1,103.38,27.789,41.727,33.864,2023,United States Grand Prix,R,187.6179487179487,295.0,66.9771106655692,59.717948717948715,42.37920909350102,0.19743589743589743,9846.95641025641,4.987179487179487,0.0
RUS,63,Mercedes,9.0,1.0,MEDIUM,9.0,7.0,1,103.062,27.653,41.42,33.989,2023,United States Grand Prix,R,190.54376657824935,297.0,67.17382832897721,61.95225464190982,41.743808962029206,0.1856763925729443,9802.554376657825,5.1458885941644565,0.005305039787798408
RUS,63,Mercedes,10.0,1.0,MEDIUM,10.0,6.0,1,102.655,27.494,41.264,33.897,2023,United States Grand Prix,R,187.98172323759792,309.0,69.33938222154572,60.099216710182766,42.27540686454551,0.20887728459530025,9795.096605744126,5.054830287206267,0.11488250652741515
RUS,63,Mercedes,11.0,1.0,MEDIUM,11.0,6.0,1,103.172,27.627,41.624,33.921,2023,United States Grand Prix,R,193.37309644670052,295.0,64.80540758274134,61.8502538071066,42.15638415621361,0.18781725888324874,10017.55076142132,5.104060913705584,0.0
RUS,63,Mercedes,12.0,1.0,MEDIUM,12.0,6.0,1,102.559,27.594,41.241,33.724,2023,United States Grand Prix,R,189.08333333333334,298.0,66.2709710310066,60.518229166666664,42.28591826530476,0.19791666666666666,9846.890625,5.052083333333333,0.0
RUS,63,Mercedes,13.0,1.0,MEDIUM,13.0,6.0,1,102.82,27.561,41.647,33.612,2023,United States Grand Prix,R,191.13385826771653,292.0,65.57314463993116,61.976377952755904,41.358789156967106,0.18110236220472442,9892.811023622047,5.091863517060368,0.0
RUS,63,Mercedes,14.0,1.0,MEDIUM,14.0,6.0,1,103.111,27.621,41.714,33.776,2023,United States Grand Prix,R,187.60367454068242,293.0,66.19173018102,57.824146981627294,41.82404300499419,0.1942257217847769,9761.24409448819,5.0498687664042,0.0
RUS,63,Mercedes,15.0,1.0,MEDIUM,15.0,6.0,1,103.409,27.79,41.725,33.894,2023,United States Grand Prix,R,191.42741935483872,294.0,66.36099592264443,61.23118279569893,42.233471169286176,0.1827956989247312,9884.411290322581,5.123655913978495,0.0
RUS,63,Mercedes,16.0,1.0,MEDIUM,16.0,6.0,1,102.932,27.832,41.365,33.735,2023,United States Grand Prix,R,189.38805970149255,296.0,66.55917178229875,58.950248756218905,42.20626836991784,0.19154228855721392,9820.034825870647,5.069651741293533,0.0
RUS,63,Mercedes,17.0,1.0,MEDIUM,17.0,5.0,1,103.082,27.874,41.352,33.856,2023,United States Grand Prix,R,190.8733850129199,296.0,66.16846915663629,59.679586563307495,42.37020010365122,0.18087855297157623,9873.578811369509,5.087855297157622,0.0
RUS,63,Mercedes,18.0,1.0,MEDIUM,18.0,3.0,1,102.655,27.687,41.237,33.731,2023,United States Grand Prix,R,190.26666666666668,297.0,65.37010052650142,60.92051282051282,41.67522045216245,0.16153846153846155,9940.464102564103,5.046153846153846,0.0
RUS,63,Mercedes,19.0,1.0,MEDIUM,19.0,3.0,1,103.038,27.663,41.48,33.895,2023,United States Grand Prix,R,192.3547557840617,295.0,66.29746002236442,60.51928020565553,42.3058666631442,0.18508997429305912,9923.681233933163,5.110539845758355,0.0
RUS,63,Mercedes,20.0,1.0,MEDIUM,20.0,3.0,1,103.378,27.695,41.525,34.158,2023,United States Grand Prix,R,190.42857142857142,294.0,66.85232035294578,58.82397959183673,41.937563340100645,0.1836734693877551,9869.267857142857,5.104591836734694,0.0
RUS,63,Mercedes,21.0,1.0,MEDIUM,21.0,3.0,1,104.164,27.845,42.021,34.298,2023,United States Grand Prix,R,187.95261845386534,292.0,68.36808648321642,58.29675810473815,41.09244717054268,0.19451371571072318,9755.588528678305,5.029925187032419,0.0
RUS,63,Mercedes,22.0,2.0,HARD,1.0,8.0,1,122.793,48.127,41.176,33.49,2023,United States Grand Prix,R,158.0,291.0,78.74291007732624,58.22246220302376,39.21486174657794,0.19438444924406048,9332.69546436285,4.107991360691145,0.0
RUS,63,Mercedes,23.0,2.0,HARD,2.0,7.0,1,101.437,27.438,40.696,33.303,2023,United States Grand Prix,R,191.30606860158312,292.0,65.08790344384168,62.98153034300792,41.37161791712316,0.18733509234828497,9867.142480211081,5.137203166226913,0.0
RUS,63,Mercedes,24.0,2.0,HARD,3.0,7.0,1,101.875,27.479,40.942,33.454,2023,United States Grand Prix,R,191.510582010582,291.0,66.11027796977764,61.7989417989418,41.278144311684265,0.18783068783068782,9886.425925925925,5.111111111111111,0.0
RUS,63,Mercedes,25.0,2.0,HARD,4.0,7.0,1,102.377,27.718,41.308,33.351,2023,United States Grand Prix,R,193.0591259640103,293.0,65.11804586420139,60.904884318766065,41.13015175389509,0.17994858611825193,9928.13881748072,5.151670951156812,0.0
RUS,63,Mercedes,26.0,2.0,HARD,5.0,7.0,1,101.943,27.439,41.065,33.439,2023,United States Grand Prix,R,192.2941176470588,292.0,65.72411602180483,61.028132992327365,40.986510931039454,0.1815856777493606,9857.335038363171,5.156010230179028,0.0
RUS,63,Mercedes,27.0,2.0,HARD,6.0,7.0,1,101.875,27.407,41.068,33.4,2023,United States Grand Prix,R,191.0261780104712,293.0,65.20143908971491,58.75130890052356,41.671738515847906,0.18586387434554974,9858.67277486911,5.128272251308901,0.0
RUS,63,Mercedes,28.0,2.0,HARD,7.0,7.0,1,101.867,27.383,41.209,33.275,2023,United States Grand Prix,R,195.39583333333334,291.0,64.5921090924123,61.015625,41.899852821329645,0.16666666666666666,9938.84375,5.208333333333333,0.0
RUS,63,Mercedes,29.0,2.0,HARD,8.0,7.0,1,101.574,27.318,40.985,33.271,2023,United States Grand Prix,R,192.71317829457365,293.0,65.91852332291998,59.059431524547804,41.72975085489667,0.19121447028423771,9859.24031007752,5.17312661498708,0.0
RUS,63,Mercedes,30.0,2.0,HARD,9.0,7.0,1,102.729,27.257,42.112,33.36,2023,United States Grand Prix,R,189.88341968911917,292.0,65.7557415178406,59.067357512953365,41.7077727566913,0.17357512953367876,9864.098445595855,5.069948186528498,0.0
RUS,63,Mercedes,31.0,2.0,HARD,10.0,7.0,1,101.93,27.432,41.025,33.473,2023,United States Grand Prix,R,193.05194805194805,293.0,66.07340774501465,59.9974025974026,41.84205785732737,0.18181818181818182,9876.851948051948,5.161038961038961,0.0
RUS,63,Mercedes,32.0,2.0,HARD,11.0,7.0,1,102.299,27.567,41.254,33.478,2023,United States Grand Prix,R,191.93565683646113,289.0,64.37633923367524,59.812332439678286,41.708630371927704,0.18498659517426275,9910.699731903485,5.126005361930295,0.0
RUS,63,Mercedes,33.0,2.0,HARD,12.0,7.0,1,102.097,27.345,41.498,33.254,2023,United States Grand Prix,R,193.11111111111111,290.0,65.61088431405325,61.10077519379845,42.051752896607184,0.1937984496124031,9847.560723514212,5.196382428940568,0.0
RUS,63,Mercedes,34.0,2.0,HARD,13.0,7.0,1,101.896,27.372,41.086,33.438,2023,United States Grand Prix,R,193.5374677002584,291.0,65.4722621867508,60.958656330749356,41.59972531611722,0.17829457364341086,9816.883720930233,5.242894056847545,0.0
RUS,63,Mercedes,35.0,2.0,HARD,14.0,7.0,1,102.128,27.592,41.103,33.433,2023,United States Grand Prix,R,192.89405684754522,291.0,66.05121769028803,61.8656330749354,41.502637812413,0.17571059431524547,9874.695090439276,5.180878552971576,0.0
RUS,63,Mercedes,36.0,2.0,HARD,15.0,6.0,1,102.071,27.506,41.274,33.291,2023,United States Grand Prix,R,191.22615803814713,287.0,65.64901351193109,60.06267029972752,42.29881855056374,0.18528610354223432,9795.553133514986,5.147138964577657,0.0
RUS,63,Mercedes,37.0,2.0,HARD,16.0,6.0,1,102.065,27.369,41.366,33.33,2023,United States Grand Prix,R,194.62299465240642,289.0,66.3140194447767,61.711229946524064,42.32634646947082,0.1711229946524064,9918.657754010695,5.211229946524064,0.0
RUS,63,Mercedes,38.0,2.0,HARD,17.0,6.0,1,102.533,27.474,41.413,33.646,2023,United States Grand Prix,R,192.74278215223097,294.0,67.80565868038865,60.59317585301837,42.20189389168821,0.18635170603674542,9772.808398950132,5.233595800524935,0.05249343832020997
RUS,63,Mercedes,39.0,2.0,HARD,18.0,6.0,1,102.2,27.226,41.218,33.756,2023,United States Grand Prix,R,190.33850129198967,294.0,69.11143394095508,58.78552971576227,41.77292423801379,0.20155038759689922,9680.832041343669,5.186046511627907,0.06718346253229975
RUS,63,Mercedes,40.0,3.0,MEDIUM,1.0,9.0,1,119.773,47.018,40.219,32.536,2023,United States Grand Prix,R,165.00221238938053,292.0,77.97644476022751,60.95796460176991,39.75016772831153,0.19469026548672566,9453.601769911504,4.3097345132743365,0.0
RUS,63,Mercedes,41.0,3.0,MEDIUM,2.0,8.0,1,99.738,27.022,40.24,32.476,2023,United States Grand Prix,R,197.0,296.0,63.733450839457234,62.68586387434555,40.98365027266007,0.17015706806282724,9996.910994764397,5.2539267015706805,0.0
RUS,63,Mercedes,42.0,3.0,MEDIUM,3.0,8.0,1,100.116,27.119,40.413,32.584,2023,United States Grand Prix,R,197.63636363636363,295.0,63.53961727682272,63.35294117647059,41.70596075992086,0.1657754010695187,10052.63101604278,5.25668449197861,0.0
RUS,63,Mercedes,43.0,3.0,MEDIUM,4.0,7.0,1,99.926,27.061,40.269,32.596,2023,United States Grand Prix,R,196.684350132626,293.0,64.42737618670043,64.07957559681698,41.07043809025886,0.16710875331564987,9976.835543766578,5.2387267904509285,0.0
RUS,63,Mercedes,44.0,3.0,MEDIUM,5.0,7.0,1,99.809,26.919,40.542,32.348,2023,United States Grand Prix,R,197.4483695652174,293.0,64.1601160207621,63.52445652173913,41.46374207739546,0.17119565217391305,9973.228260869566,5.315217391304348,0.0
RUS,63,Mercedes,45.0,3.0,MEDIUM,6.0,7.0,1,99.845,27.243,40.213,32.389,2023,United States Grand Prix,R,196.74005305039788,292.0,65.90726328905258,63.320954907161806,41.48660910771016,0.16710875331564987,9859.137931034482,5.339522546419098,0.0
RUS,63,Mercedes,46.0,3.0,MEDIUM,7.0,7.0,1,99.987,26.933,40.509,32.545,2023,United States Grand Prix,R,197.52254641909815,292.0,64.97217199635577,64.0159151193634,41.33528914878971,0.16976127320954906,9982.851458885942,5.3076923076923075,0.0
RUS,63,Mercedes,47.0,3.0,MEDIUM,8.0,7.0,1,99.91,26.977,40.464,32.469,2023,United States Grand Prix,R,197.20424403183023,293.0,65.77377559794158,63.6604774535809,41.7160660002521,0.1724137931034483,9901.48275862069,5.344827586206897,0.0
RUS,63,Mercedes,48.0,3.0,MEDIUM,9.0,7.0,1,99.393,26.897,40.277,32.219,2023,United States Grand Prix,R,195.76943699731905,293.0,66.0191030431167,62.506702412868634,42.09542517362547,0.17962466487935658,9905.091152815014,5.297587131367292,0.0
RUS,63,Mercedes,49.0,3.0,MEDIUM,10.0,7.0,1,99.673,26.951,40.155,32.567,2023,United States Grand Prix,R,198.23450134770889,295.0,66.16079100116113,64.03504043126685,40.699642885557054,0.15902964959568733,9905.433962264151,5.353099730458221,0.0
RUS,63,Mercedes,50.0,3.0,MEDIUM,11.0,7.0,1,99.676,26.839,40.247,32.59,2023,United States Grand Prix,R,195.29781420765028,295.0,66.60405471739887,64.03825136612022,41.69141248854572,0.16120218579234974,9936.106557377048,5.2650273224043715,0.0
RUS,63,Mercedes,51.0,3.0,MEDIUM,12.0,7.0,1,99.577,26.919,40.07,32.588,2023,United States Grand Prix,R,197.1747311827957,297.0,67.64445743164286,64.09946236559139,41.55304860978042,0.1478494623655914,9920.072580645161,5.336021505376344,0.0
RUS,63,Mercedes,52.0,3.0,MEDIUM,13.0,7.0,1,100.521,27.003,40.411,33.107,2023,United States Grand Prix,R,196.43699731903484,295.0,67.18226231271386,64.23056300268097,40.9228940440463,0.16621983914209115,9865.991957104558,5.310991957104558,0.0
RUS,63,Mercedes,53.0,3.0,MEDIUM,14.0,7.0,1,100.179,26.842,40.407,32.93,2023,United States Grand Prix,R,195.3979057591623,294.0,66.49041369786235,63.303664921465966,41.19560837349967,0.15968586387434555,9858.973821989528,5.306282722513089,0.0
RUS,63,Mercedes,54.0,3.0,MEDIUM,15.0,7.0,1,100.175,27.026,40.258,32.891,2023,United States Grand Prix,R,195.46153846153845,297.0,66.91598599489807,62.12201591511936,41.629776170553505,0.17771883289124668,9845.689655172413,5.30238726790451,0.0
RUS,63,Mercedes,55.0,3.0,MEDIUM,16.0,7.0,1,100.34,26.995,40.296,33.049,2023,United States Grand Prix,R,197.79365079365078,298.0,68.2075142441685,64.61640211640211,41.06633626571528,0.15873015873015872,9891.589947089948,5.3465608465608465,0.0
RUS,63,Mercedes,56.0,3.0,MEDIUM,17.0,7.0,1,100.794,26.874,40.382,33.538,2023,United States Grand Prix,R,191.44504021447722,301.0,69.27962902746998,60.75603217158177,41.62566150876131,0.19571045576407506,9836.691689008043,5.120643431635389,0.06702412868632708
GAS,10,Alpine,1.0,1.0,MEDIUM,1.0,10.0,1,108.429,,41.792,35.191,2023,United States Grand Prix,R,172.5878048780488,315.0,68.13271492888285,55.23170731707317,41.80438167406966,0.24146341463414633,9632.512195121952,4.224390243902439,1.0
GAS,10,Alpine,2.0,1.0,MEDIUM,2.0,10.0,1,104.96,28.422,41.869,34.669,2023,United States Grand Prix,R,188.2059553349876,305.0,67.03266274655604,58.24813895781638,43.12532892957601,0.21588089330024815,9693.98511166253,4.67741935483871,1.0
GAS,10,Alpine,3.0,1.0,MEDIUM,3.0,10.0,1,105.491,28.306,41.737,35.448,2023,United States Grand Prix,R,183.1203007518797,315.0,67.86578214268933,58.365914786967416,42.31553454016452,0.21303258145363407,9478.082706766918,4.634085213032582,0.24310776942355888
GAS,10,Alpine,4.0,1.0,MEDIUM,4.0,9.0,1,102.408,27.58,41.018,33.81,2023,United States Grand Prix,R,191.26614987080103,304.0,67.14661065685199,62.565891472868216,42.915118951608164,0.1834625322997416,9765.193798449613,4.72093023255814,0.06201550387596899
GAS,10,Alpine,5.0,1.0,MEDIUM,5.0,9.0,1,102.636,27.802,41.153,33.681,2023,United States Grand Prix,R,190.96083550913838,290.0,64.57951818443372,62.78851174934726,42.70653141838825,0.185378590078329,9762.164490861618,4.712793733681462,0.0
GAS,10,Alpine,6.0,1.0,MEDIUM,6.0,9.0,1,102.777,27.868,41.087,33.822,2023,United States Grand Prix,R,191.13131313131314,293.0,65.49923512389762,62.91161616161616,42.28223155451366,0.1691919191919192,9897.5,4.648989898989899,0.0
GAS,10,Alpine,7.0,1.0,MEDIUM,7.0,9.0,1,102.687,27.704,41.081,33.902,2023,United States Grand Prix,R,191.3821138211382,296.0,66.64896526218257,61.86991869918699,43.24493423768422,0.16531165311653118,9772.59620596206,4.737127371273712,0.0
GAS,10,Alpine,8.0,1.0,MEDIUM,8.0,9.0,1,103.377,27.861,41.242,34.274,2023,United States Grand Prix,R,190.97953964194375,296.0,65.50384283730378,60.64194373401534,43.732106146481016,0.1867007672634271,9848.450127877239,4.667519181585678,0.0
GAS,10,Alpine,9.0,1.0,MEDIUM,9.0,9.0,1,103.14,27.829,41.176,34.135,2023,United States Grand Prix,R,191.50534759358288,295.0,65.34391363451202,61.61497326203209,43.018561869044206,0.18449197860962566,9754.336898395723,4.759358288770054,0.0
GAS,10,Alpine,10.0,1.0,MEDIUM,10.0,8.0,1,103.407,27.837,41.416,34.154,2023,United States Grand Prix,R,188.6443298969072,300.0,68.04753843561647,60.170103092783506,43.558590830414424,0.19329896907216496,9721.041237113403,4.690721649484536,0.0
GAS,10,Alpine,11.0,1.0,MEDIUM,11.0,8.0,1,103.175,27.845,41.279,34.051,2023,United States Grand Prix,R,188.248730964467,300.0,66.32884428080428,60.733502538071065,43.29468871181158,0.17258883248730963,9575.335025380711,4.7944162436548226,0.0
GAS,10,Alpine,12.0,1.0,MEDIUM,12.0,8.0,1,102.699,27.751,41.147,33.801,2023,United States Grand Prix,R,188.43814432989691,302.0,67.52267329917771,61.628865979381445,43.32911597548621,0.17783505154639176,9563.365979381444,4.814432989690721,0.0
GAS,10,Alpine,13.0,1.0,MEDIUM,13.0,8.0,1,103.459,27.905,41.699,33.855,2023,United States Grand Prix,R,188.30870712401057,294.0,66.4045816864994,61.05540897097625,43.346146958125,0.19261213720316622,9713.31926121372,4.6569920844327175,0.0
GAS,10,Alpine,14.0,1.0,MEDIUM,14.0,8.0,1,103.424,27.907,41.571,33.946,2023,United States Grand Prix,R,191.3974025974026,295.0,65.99148061734381,61.94805194805195,42.99379076532208,0.17142857142857143,9834.963636363636,4.711688311688311,0.0
GAS,10,Alpine,15.0,1.0,MEDIUM,15.0,8.0,1,103.12,27.859,41.243,34.018,2023,United States Grand Prix,R,190.9076086956522,297.0,66.55646142752649,60.07336956521739,43.66534297553325,0.20108695652173914,9756.426630434782,4.7228260869565215,0.0
GAS,10,Alpine,16.0,1.0,MEDIUM,16.0,8.0,1,103.212,28.031,41.234,33.947,2023,United States Grand Prix,R,189.47058823529412,299.0,66.39269014592522,60.625,43.13608045878111,0.1642156862745098,9734.612745098038,4.745098039215686,0.0
GAS,10,Alpine,17.0,1.0,MEDIUM,17.0,7.0,1,103.443,27.974,41.334,34.135,2023,United States Grand Prix,R,187.8811369509044,297.0,66.81806813097643,60.33074935400517,43.127527006616596,0.16795865633074936,9677.643410852714,4.695090439276486,0.0
GAS,10,Alpine,18.0,1.0,MEDIUM,18.0,5.0,1,103.92,28.349,41.305,34.266,2023,United States Grand Prix,R,186.10831234256926,301.0,68.27270670799224,58.085642317380355,43.66340168690181,0.20906801007556675,9554.7959697733,4.72544080604534,0.0
GAS,10,Alpine,19.0,2.0,MEDIUM,1.0,11.0,1,120.632,47.29,39.952,33.39,2023,United States Grand Prix,R,162.6718061674009,321.0,78.50386443320413,60.75110132158591,41.80420235245796,0.21806167400881057,9206.185022026431,4.0506607929515415,0.10352422907488987
