Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,Position,LapTime,Sector1Time,Sector2Time,Sector3Time,PitInTime,PitOutTime,TrackStatus,IsPersonalBest,year,gp,session_code,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,speed_mean,speed_max,throttle_mean,brake_mean,rpm_mean,gear_mean
PER,11,Red Bull Racing,30.0,2.0,SOFT,2.0,True,12.0,91.408,29.472,36.72,25.216,,,1,True,2023,Silverstone,R,0 days 01:48:12.560000,21.0,61.0,1001.4,False,32.7,195,1.8,227.73121387283237,299.0,71.03757225433526,0.1416184971098266,10268.820809248555,5.864161849710983
PER,11,Red Bull Racing,31.0,2.0,SOFT,3.0,True,12.0,91.532,29.571,36.796,25.165,,,1,False,2023,Silverstone,R,0 days 01:50:12.527000,21.0,62.0,1001.4,False,31.4,235,2.2,227.95820895522388,301.0,69.4,0.14925373134328357,10277.158208955223,5.817910447761194
PER,11,Red Bull Racing,32.0,2.0,SOFT,4.0,True,10.0,104.38,29.591,36.928,37.861,,,126,False,2023,Silverstone,R,0 days 01:51:12.541000,21.0,62.0,1001.2,False,31.4,197,2.5,200.44162436548223,300.0,58.7005076142132,0.18527918781725888,9899.41116751269,5.081218274111675
PER,11,Red Bull Racing,33.0,2.0,SOFT,5.0,True,8.0,128.084,41.647,51.371,35.066,,,64,False,2023,Silverstone,R,0 days 01:53:12.571000,21.0,63.0,1001.2,False,30.6,226,1.2,162.81352459016392,264.0,44.045081967213115,0.25,9623.752049180328,3.94672131147541
PER,11,Red Bull Racing,34.0,2.0,SOFT,6.0,True,8.0,125.804,42.804,49.654,33.346,,,4,False,2023,Silverstone,R,0 days 01:55:12.600000,20.9,63.0,1001.2,False,30.5,246,1.3,165.3416149068323,281.0,47.67287784679089,0.19875776397515527,9696.540372670808,3.9834368530020705
PER,11,Red Bull Racing,35.0,2.0,SOFT,7.0,True,8.0,142.313,45.116,57.748,39.449,,,4,False,2023,Silverstone,R,0 days 01:57:12.613000,20.9,63.0,1001.2,False,30.1,238,1.1,146.4418604651163,280.0,40.32170542635659,0.23449612403100775,9253.937984496124,3.5155038759689923
PER,11,Red Bull Racing,36.0,2.0,SOFT,8.0,True,8.0,145.094,52.822,56.501,35.771,,,4,False,2023,Silverstone,R,0 days 01:59:12.627000,21.0,63.0,1001.2,False,30.1,236,1.3,142.9201451905626,282.0,40.30671506352087,0.19782214156079855,9039.17059891107,3.457350272232305
PER,11,Red Bull Racing,37.0,2.0,SOFT,9.0,True,8.0,145.46,52.66,53.883,38.917,,,4,False,2023,Silverstone,R,0 days 02:02:12.639000,20.9,63.0,1001.2,False,29.7,246,0.8,145.2969348659004,278.0,39.28927203065134,0.2164750957854406,9066.785440613026,3.5593869731800765
PER,11,Red Bull Racing,38.0,2.0,SOFT,10.0,True,8.0,136.625,41.076,55.309,40.24,,,41,False,2023,Silverstone,R,0 days 02:04:12.637000,20.9,63.0,1001.2,False,29.4,199,1.8,152.16071428571428,277.0,46.6031746031746,0.251984126984127,9486.311507936507,3.5376984126984126
PER,11,Red Bull Racing,39.0,2.0,SOFT,11.0,True,8.0,92.503,29.361,37.509,25.633,,,1,False,2023,Silverstone,R,0 days 02:07:12.634000,21.0,64.0,1001.2,False,29.3,201,1.2,227.27065527065528,316.0,69.66666666666667,0.17094017094017094,10413.250712250712,5.7094017094017095
PER,11,Red Bull Racing,40.0,2.0,SOFT,12.0,True,8.0,91.909,29.446,36.993,25.47,,,1,False,2023,Silverstone,R,0 days 02:08:12.633000,21.0,63.0,1001.0,False,29.5,218,1.1,226.17948717948718,306.0,70.37037037037037,0.15669515669515668,10367.951566951568,5.706552706552706
PER,11,Red Bull Racing,41.0,2.0,SOFT,13.0,True,8.0,91.391,29.132,36.985,25.274,,,1,True,2023,Silverstone,R,0 days 02:10:12.646000,21.1,62.0,1001.0,False,29.7,192,2.4,226.6158357771261,332.0,68.633431085044,0.17302052785923755,10263.372434017596,5.771260997067449
PER,11,Red Bull Racing,42.0,2.0,SOFT,14.0,True,8.0,91.716,29.184,37.07,25.462,,,1,False,2023,Silverstone,R,0 days 02:11:12.645000,21.2,61.0,1001.0,False,29.9,192,1.0,227.1768115942029,339.0,68.8695652173913,0.17681159420289855,10238.715942028986,5.802898550724637
PER,11,Red Bull Racing,43.0,2.0,SOFT,15.0,True,7.0,92.005,29.171,37.002,25.832,,,1,False,2023,Silverstone,R,0 days 02:13:12.674000,21.4,61.0,1001.0,False,30.7,177,1.7,228.9913043478261,334.0,68.93623188405797,0.1826086956521739,10214.191304347825,5.892753623188406
PER,11,Red Bull Racing,44.0,2.0,SOFT,16.0,True,7.0,91.712,29.383,36.961,25.368,,,1,False,2023,Silverstone,R,0 days 02:14:12.673000,21.4,57.0,1001.0,False,31.1,220,2.0,229.39067055393585,303.0,71.77259475218659,0.16326530612244897,10227.74635568513,5.9358600583090375
PER,11,Red Bull Racing,45.0,2.0,SOFT,17.0,True,7.0,91.571,29.104,36.891,25.576,,,1,False,2023,Silverstone,R,0 days 02:16:12.702000,21.4,57.0,1001.0,False,30.4,212,2.0,228.5457227138643,328.0,69.84955752212389,0.1592920353982301,10308.01179941003,5.8053097345132745
PER,11,Red Bull Racing,46.0,2.0,SOFT,18.0,True,6.0,91.675,29.205,37.263,25.207,,,1,False,2023,Silverstone,R,0 days 02:17:12.717000,21.4,57.0,1001.0,False,30.3,186,3.0,227.72701149425288,333.0,69.75862068965517,0.15517241379310345,10288.692528735632,5.7988505747126435
PER,11,Red Bull Racing,47.0,2.0,SOFT,19.0,True,6.0,91.505,29.226,36.941,25.338,,,1,False,2023,Silverstone,R,0 days 02:19:12.715000,21.4,59.0,1001.0,False,30.0,192,2.4,228.316715542522,302.0,69.18768328445748,0.15835777126099707,10190.319648093842,5.941348973607038
PER,11,Red Bull Racing,48.0,2.0,SOFT,20.0,True,6.0,91.209,29.269,36.799,25.141,,,1,True,2023,Silverstone,R,0 days 02:20:12.729000,21.5,58.0,1001.0,False,30.0,229,2.4,228.5057803468208,301.0,72.27456647398844,0.1416184971098266,10126.734104046243,5.982658959537572
PER,11,Red Bull Racing,49.0,2.0,SOFT,21.0,True,6.0,91.36,29.306,36.858,25.196,,,1,False,2023,Silverstone,R,0 days 02:22:12.727000,21.5,54.0,1001.0,False,29.6,188,3.4,228.03682719546742,302.0,71.01983002832861,0.1501416430594901,10171.56090651558,5.9405099150141645
PER,11,Red Bull Racing,50.0,2.0,SOFT,22.0,True,6.0,91.139,29.215,36.714,25.21,,,1,True,2023,Silverstone,R,0 days 02:23:12.757000,21.6,54.0,1000.9,False,29.6,200,4.3,227.77391304347827,302.0,72.30434782608695,0.13623188405797101,10157.084057971015,5.936231884057971
PER,11,Red Bull Racing,51.0,2.0,SOFT,23.0,True,6.0,90.914,29.181,36.719,25.014,,,1,True,2023,Silverstone,R,0 days 02:25:12.771000,21.7,54.0,1001.0,False,30.2,203,3.7,227.07647058823528,301.0,71.78529411764706,0.15294117647058825,10178.429411764706,5.908823529411765
PER,11,Red Bull Racing,52.0,2.0,SOFT,24.0,True,6.0,91.188,29.16,36.809,25.219,,,1,False,2023,Silverstone,R,0 days 02:26:12.770000,21.8,53.0,1001.0,False,30.2,188,3.5,228.53890489913545,305.0,69.68876080691642,0.14985590778097982,10183.835734870318,5.953890489913545
ALO,14,Aston Martin,1.0,1.0,MEDIUM,2.0,False,7.0,100.026,,38.93,26.578,,,1,False,2023,Silverstone,R,0 days 01:02:12.512000,21.4,54.0,1001.2,False,29.6,236,3.7,207.82228116710874,301.0,65.49071618037135,0.15384615384615385,10344.127320954907,5.350132625994695
ALO,14,Aston Martin,2.0,1.0,MEDIUM,3.0,False,7.0,94.419,30.019,38.184,26.216,,,1,True,2023,Silverstone,R,0 days 01:04:12.510000,21.4,55.0,1001.4,False,29.5,191,3.2,221.74157303370785,303.0,66.52808988764045,0.1601123595505618,10303.106741573034,5.856741573033708
ALO,14,Aston Martin,3.0,1.0,MEDIUM,4.0,False,7.0,93.424,29.461,38.136,25.826999999999998,,,1,True,2023,Silverstone,R,0 days 01:06:12.507000,21.5,54.0,1001.2,False,29.4,238,3.4,224.39017341040463,320.0,67.08959537572254,0.17341040462427745,10294.479768786126,5.968208092485549
ALO,14,Aston Martin,4.0,1.0,MEDIUM,5.0,False,7.0,93.156,29.311,37.956,25.889,,,1,True,2023,Silverstone,R,0 days 01:07:12.506000,21.4,55.0,1001.2,False,29.4,188,3.2,222.8217270194986,323.0,66.52646239554318,0.16991643454038996,10296.100278551532,5.891364902506964
ALO,14,Aston Martin,5.0,1.0,MEDIUM,6.0,False,7.0,94.157,29.7,38.245,26.212,,,1,False,2023,Silverstone,R,0 days 01:09:12.504000,21.4,55.0,1001.2,False,29.3,221,3.4,221.22448979591837,311.0,67.48979591836735,0.16909620991253643,10230.618075801749,5.912536443148688
ALO,14,Aston Martin,6.0,1.0,MEDIUM,7.0,False,7.0,94.636,29.935,38.452,26.249,,,1,False,2023,Silverstone,R,0 days 01:10:12.503000,21.5,55.0,1001.4,False,29.4,193,3.2,220.70299727520435,307.0,68.67029972752043,0.15258855585831063,10227.4931880109,5.893732970027248
ALO,14,Aston Martin,7.0,1.0,MEDIUM,8.0,False,8.0,94.645,29.904,38.838,25.903,,,1,False,2023,Silverstone,R,0 days 01:12:12.517000,21.4,54.0,1001.2,False,29.3,198,4.0,222.0280112044818,320.0,66.74229691876751,0.17647058823529413,10226.282913165265,5.935574229691877
ALO,14,Aston Martin,8.0,1.0,MEDIUM,9.0,False,8.0,94.019,29.808,38.063,26.148,,,1,False,2023,Silverstone,R,0 days 01:14:12.515000,21.5,55.0,1001.4,False,29.1,201,3.5,225.66470588235293,306.0,68.49705882352941,0.16176470588235295,10240.467647058824,6.052941176470588
ALO,14,Aston Martin,9.0,1.0,MEDIUM,10.0,False,8.0,93.657,29.725,37.858,26.074,,,1,False,2023,Silverstone,R,0 days 01:15:12.513000,21.4,55.0,1001.2,False,29.1,185,3.4,223.9971671388102,308.0,68.73371104815864,0.15864022662889518,10249.84985835694,5.9660056657223794
ALO,14,Aston Martin,10.0,1.0,MEDIUM,11.0,False,8.0,93.711,29.682,37.85,26.179,,,1,False,2023,Silverstone,R,0 days 01:17:12.511000,21.3,55.0,1001.2,False,29.2,202,3.7,225.5621301775148,304.0,70.01183431952663,0.14497041420118342,10237.479289940828,6.071005917159764
ALO,14,Aston Martin,11.0,1.0,MEDIUM,12.0,False,8.0,93.737,29.728,37.938,26.071,,,1,False,2023,Silverstone,R,0 days 01:18:12.510000,21.4,55.0,1001.2,False,29.2,203,3.2,222.3361581920904,304.0,68.44350282485875,0.14124293785310735,10186.810734463277,5.977401129943503
ALO,14,Aston Martin,12.0,1.0,MEDIUM,13.0,False,8.0,93.951,29.945,37.914,26.092,,,1,False,2023,Silverstone,R,0 days 01:20:12.524000,21.3,55.0,1001.2,False,29.1,187,4.5,223.48876404494382,304.0,70.58426966292134,0.1601123595505618,10219.362359550561,6.0
ALO,14,Aston Martin,13.0,1.0,MEDIUM,14.0,False,8.0,93.565,29.782,37.746,26.037,,,1,False,2023,Silverstone,R,0 days 01:21:12.570000,21.4,56.0,1001.2,False,28.9,189,4.3,222.44729344729345,306.0,68.71794871794872,0.1623931623931624,10224.339031339032,5.962962962962963
ALO,14,Aston Martin,14.0,1.0,MEDIUM,15.0,False,8.0,93.88,29.998,37.888,25.994,,,1,False,2023,Silverstone,R,0 days 01:23:12.521000,21.4,58.0,1001.5,False,28.7,191,3.7,220.45217391304348,305.0,69.29565217391304,0.16521739130434782,10187.597101449275,5.878260869565217
ALO,14,Aston Martin,15.0,1.0,MEDIUM,16.0,False,8.0,93.736,29.935,37.836,25.965,,,1,False,2023,Silverstone,R,0 days 01:24:12.519000,21.1,60.0,1001.5,False,27.8,229,4.5,221.8314606741573,304.0,69.80337078651685,0.1601123595505618,10188.213483146068,5.974719101123595
ALO,14,Aston Martin,16.0,1.0,MEDIUM,17.0,False,8.0,93.437,29.883,37.682,25.872,,,1,False,2023,Silverstone,R,0 days 01:26:12.517000,20.7,63.0,1001.5,False,27.7,212,1.8,224.15428571428572,303.0,69.80571428571429,0.15428571428571428,10224.417142857143,6.0
ALO,14,Aston Martin,17.0,1.0,MEDIUM,18.0,False,8.0,93.188,29.839,37.445,25.904,,,1,False,2023,Silverstone,R,0 days 01:28:12.531000,20.1,63.0,1001.4,False,27.9,222,2.2,224.05509641873277,307.0,69.19283746556474,0.16804407713498623,10204.292011019284,6.002754820936639
ALO,14,Aston Martin,18.0,1.0,MEDIUM,19.0,False,8.0,93.317,29.918,37.584,25.815,,,1,False,2023,Silverstone,R,0 days 01:29:12.530000,20.1,64.0,1001.2,False,28.3,223,2.0,223.54189944134077,306.0,69.90223463687151,0.1564245810055866,10203.751396648046,6.0027932960893855
ALO,14,Aston Martin,19.0,1.0,MEDIUM,20.0,False,7.0,93.185,29.909,37.553,25.723,,,1,False,2023,Silverstone,R,0 days 01:31:12.528000,20.1,64.0,1001.4,False,28.9,239,3.4,225.0864553314121,305.0,71.51008645533142,0.14697406340057637,10257.14121037464,6.005763688760807
ALO,14,Aston Martin,20.0,1.0,MEDIUM,21.0,False,7.0,93.016,29.725,37.534,25.757,,,1,True,2023,Silverstone,R,0 days 01:32:12.527000,20.2,64.0,1001.4,False,29.1,201,3.2,225.46991404011462,304.0,71.7163323782235,0.1318051575931232,10213.48424068768,6.048710601719198
ALO,14,Aston Martin,21.0,1.0,MEDIUM,22.0,False,7.0,93.19,29.899,37.508,25.783,,,1,False,2023,Silverstone,R,0 days 01:34:12.524000,20.2,64.0,1001.4,False,29.4,206,2.0,224.51603498542275,305.0,70.03790087463557,0.15743440233236153,10198.559766763849,6.032069970845481
ALO,14,Aston Martin,22.0,1.0,MEDIUM,23.0,False,7.0,93.092,29.805,37.487,25.8,,,1,False,2023,Silverstone,R,0 days 01:35:12.523000,20.2,64.0,1001.4,False,29.6,206,2.2,225.0976331360947,306.0,70.28994082840237,0.14497041420118342,10165.082840236686,6.053254437869822
ALO,14,Aston Martin,23.0,1.0,MEDIUM,24.0,False,7.0,93.026,29.727,37.577,25.722,,,1,False,2023,Silverstone,R,0 days 01:37:12.521000,20.2,64.0,1001.4,False,29.6,204,2.5,225.29970326409494,303.0,71.13946587537092,0.16023738872403562,10195.46290801187,6.062314540059347
ALO,14,Aston Martin,24.0,1.0,MEDIUM,25.0,False,7.0,93.017,29.916,37.416,25.685,,,1,False,2023,Silverstone,R,0 days 01:38:12.520000,20.2,63.0,1001.4,False,29.6,214,0.8,223.65994236311238,305.0,70.62247838616715,0.17002881844380405,10226.959654178674,5.985590778097983
ALO,14,Aston Martin,25.0,1.0,MEDIUM,26.0,False,7.0,93.078,29.773,37.637,25.668,,,1,False,2023,Silverstone,R,0 days 01:40:12.534000,20.4,62.0,1001.4,False,30.9,145,1.7,222.0720461095101,303.0,68.92219020172911,0.16138328530259366,10159.086455331411,5.991354466858789
ALO,14,Aston Martin,26.0,1.0,MEDIUM,27.0,False,7.0,93.152,29.82,37.724,25.608,,,1,False,2023,Silverstone,R,0 days 01:42:12.520000,20.5,63.0,1001.4,False,31.7,220,2.0,225.93371757925073,306.0,70.21037463976946,0.16714697406340057,10232.14985590778,6.072046109510087
ALO,14,Aston Martin,27.0,1.0,MEDIUM,28.0,False,6.0,92.914,29.825,37.593,25.496,,,1,True,2023,Silverstone,R,0 days 01:43:12.534000,20.6,61.0,1001.4,False,32.4,225,2.4,226.78125,305.0,71.23579545454545,0.16477272727272727,10237.463068181818,6.056818181818182
ALO,14,Aston Martin,28.0,1.0,MEDIUM,29.0,False,6.0,92.744,29.672,37.545,25.527,,,1,True,2023,Silverstone,R,0 days 01:45:12.532000,20.8,62.0,1001.4,False,32.8,192,2.2,226.45402298850576,306.0,70.39367816091954,0.15229885057471265,10225.646551724138,6.080459770114943
ALO,14,Aston Martin,29.0,1.0,MEDIUM,30.0,False,5.0,92.727,29.803,37.454,25.47,,,1,True,2023,Silverstone,R,0 days 01:46:12.562000,20.9,61.0,1001.4,False,33.3,175,2.5,226.48396501457725,304.0,73.08746355685132,0.12536443148688048,10243.793002915452,6.067055393586005
ALO,14,Aston Martin,30.0,1.0,MEDIUM,31.0,False,4.0,92.686,29.735,37.458,25.493,,,1,True,2023,Silverstone,R,0 days 01:48:12.560000,21.0,61.0,1001.4,False,32.7,195,1.8,225.59714285714287,304.0,70.62857142857143,0.1457142857142857,10202.625714285714,6.045714285714285
ALO,14,Aston Martin,31.0,1.0,MEDIUM,32.0,False,4.0,92.916,29.818,37.416,25.682,,,1,False,2023,Silverstone,R,0 days 01:49:12.528000,21.1,62.0,1001.2,False,32.4,207,3.0,223.3265306122449,306.0,69.26822157434403,0.17201166180758018,10173.67638483965,5.988338192419825
ALO,14,Aston Martin,32.0,1.0,MEDIUM,33.0,False,4.0,98.559,29.731,37.467,31.361,,,126,False,2023,Silverstone,R,0 days 01:51:12.541000,21.0,62.0,1001.2,False,31.4,197,2.5,213.17344173441734,303.0,63.853658536585364,0.15718157181571815,9823.149051490514,5.747967479674797
ALO,14,Aston Martin,33.0,1.0,MEDIUM,34.0,False,4.0,123.93,41.955,52.048,29.927,6848.945,,64,False,2023,Silverstone,R,0 days 01:52:12.556000,21.0,63.0,1001.2,False,30.6,179,1.3,163.49574468085106,251.0,38.206382978723404,0.15106382978723404,9201.782978723404,4.525531914893617
ALO,14,Aston Martin,34.0,2.0,SOFT,4.0,False,6.0,147.213,63.05,49.851,34.312,,6877.569,4,False,2023,Silverstone,R,0 days 01:55:12.600000,20.9,63.0,1001.2,False,30.5,246,1.3,142.2353982300885,293.0,42.31858407079646,0.1929203539823009,8658.638938053098,3.808849557522124
ALO,14,Aston Martin,35.0,2.0,SOFT,5.0,False,6.0,145.191,46.616,59.038,39.537,,,4,False,2023,Silverstone,R,0 days 01:57:12.613000,20.9,63.0,1001.2,False,30.1,238,1.1,144.42075471698112,285.0,32.65094339622642,0.2169811320754717,8895.479245283019,3.7962264150943397
ALO,14,Aston Martin,36.0,2.0,SOFT,6.0,False,6.0,145.427,52.869,56.761,35.797,,,4,False,2023,Silverstone,R,0 days 01:59:12.627000,21.0,63.0,1001.2,False,30.1,236,1.3,143.11636363636364,282.0,37.43636363636364,0.2309090909090909,9040.374545454546,3.6236363636363635
ALO,14,Aston Martin,37.0,2.0,SOFT,7.0,False,6.0,145.274,51.871,54.384,39.019,,,4,False,2023,Silverstone,R,0 days 02:02:12.639000,20.9,63.0,1001.2,False,29.7,246,0.8,144.04206500956022,273.0,36.7227533460803,0.2695984703632887,9190.65965583174,3.560229445506692
ALO,14,Aston Martin,38.0,2.0,SOFT,8.0,False,6.0,137.955,41.475,55.737,40.743,,,41,False,2023,Silverstone,R,0 days 02:04:12.637000,20.9,63.0,1001.2,False,29.4,199,1.8,151.6399217221135,280.0,44.992172211350294,0.24070450097847357,9297.334637964776,3.816046966731898
ALO,14,Aston Martin,39.0,2.0,SOFT,9.0,False,6.0,92.32,29.309,37.273,25.738,,,1,True,2023,Silverstone,R,0 days 02:07:12.634000,21.0,64.0,1001.2,False,29.3,201,1.2,226.77298850574712,309.0,68.64942528735632,0.1781609195402299,10247.761494252874,6.077586206896552
ALO,14,Aston Martin,40.0,2.0,SOFT,10.0,False,6.0,91.691,29.268,37.03,25.393,,,1,True,2023,Silverstone,R,0 days 02:08:12.633000,21.0,63.0,1001.0,False,29.5,218,1.1,227.9059829059829,314.0,70.00569800569801,0.1737891737891738,10331.977207977208,6.071225071225071
ALO,14,Aston Martin,41.0,2.0,SOFT,11.0,False,6.0,91.652,29.164,37.087,25.401,,,1,True,2023,Silverstone,R,0 days 02:10:12.646000,21.1,62.0,1001.0,False,29.7,192,2.4,225.57771260997066,318.0,68.64516129032258,0.15835777126099707,10367.105571847507,5.973607038123167
ALO,14,Aston Martin,42.0,2.0,SOFT,12.0,False,6.0,91.829,29.264,37.063,25.502,,,1,False,2023,Silverstone,R,0 days 02:11:12.645000,21.2,61.0,1001.0,False,29.9,192,1.0,227.2608695652174,308.0,70.33043478260869,0.14492753623188406,10303.304347826086,6.069565217391304
ALO,14,Aston Martin,43.0,2.0,SOFT,13.0,False,6.0,91.747,29.351,36.95,25.446,,,1,False,2023,Silverstone,R,0 days 02:13:12.674000,21.4,61.0,1001.0,False,30.7,177,1.7,229.04057971014493,308.0,71.28695652173913,0.16231884057971013,10375.48695652174,6.086956521739131
ALO,14,Aston Martin,44.0,2.0,SOFT,14.0,False,6.0,92.131,29.444,37.102,25.585,,,1,False,2023,Silverstone,R,0 days 02:14:12.673000,21.4,57.0,1001.0,False,31.1,220,2.0,228.07514450867052,308.0,70.3121387283237,0.15895953757225434,10294.199421965317,6.11271676300578
ALO,14,Aston Martin,45.0,2.0,SOFT,15.0,False,6.0,92.036,29.361,37.053,25.622,,,1,False,2023,Silverstone,R,0 days 02:16:12.702000,21.4,57.0,1001.0,False,30.4,212,2.0,227.83480825958702,309.0,70.99705014749263,0.16224188790560473,10304.705014749263,6.07669616519174
ALO,14,Aston Martin,46.0,2.0,SOFT,16.0,False,7.0,92.891,29.365,37.132,26.394,,,1,False,2023,Silverstone,R,0 days 02:17:12.717000,21.4,57.0,1001.0,False,30.3,186,3.0,225.74643874643874,309.0,71.52991452991454,0.14245014245014245,10263.60113960114,6.065527065527066
ALO,14,Aston Martin,47.0,2.0,SOFT,17.0,False,7.0,91.828,29.292,37.162,25.374,,,1,False,2023,Silverstone,R,0 days 02:19:12.715000,21.4,59.0,1001.0,False,30.0,192,2.4,228.59593023255815,323.0,69.29941860465117,0.15406976744186046,10345.706395348838,6.090116279069767
ALO,14,Aston Martin,48.0,2.0,SOFT,18.0,False,7.0,91.338,29.103,36.926,25.309,,,1,True,2023,Silverstone,R,0 days 02:20:12.729000,21.5,58.0,1001.0,False,30.0,229,2.4,228.6264367816092,318.0,70.62068965517241,0.14655172413793102,10327.0,6.077586206896552
ALO,14,Aston Martin,49.0,2.0,SOFT,19.0,False,7.0,92.075,29.414,37.105,25.556,,,1,False,2023,Silverstone,R,0 days 02:22:12.727000,21.5,54.0,1001.0,False,29.6,188,3.4,226.92415730337078,307.0,71.80337078651685,0.15168539325842698,10274.51404494382,6.070224719101123
ALO,14,Aston Martin,50.0,2.0,SOFT,20.0,False,7.0,91.999,29.339,37.108,25.552,,,1,False,2023,Silverstone,R,0 days 02:23:12.757000,21.6,54.0,1000.9,False,29.6,200,4.3,225.6484149855908,308.0,70.59365994236312,0.15561959654178675,10236.279538904899,6.072046109510087
ALO,14,Aston Martin,51.0,2.0,SOFT,21.0,False,7.0,91.93,29.321,37.031,25.578,,,1,False,2023,Silverstone,R,0 days 02:25:12.771000,21.7,54.0,1001.0,False,30.2,203,3.7,225.74344023323616,305.0,70.91545189504373,0.13411078717201166,10197.667638483965,6.055393586005831
ALO,14,Aston Martin,52.0,2.0,SOFT,22.0,False,7.0,91.711,29.243,36.974,25.494,,,1,False,2023,Silverstone,R,0 days 02:26:12.770000,21.8,53.0,1001.0,False,30.2,188,3.5,227.9,308.0,71.04571428571428,0.14857142857142858,10298.282857142856,6.085714285714285
LEC,16,Ferrari,1.0,1.0,MEDIUM,1.0,True,4.0,98.3,,38.716,26.084,,,1,False,2023,Silverstone,R,0 days 01:02:12.512000,21.4,54.0,1001.2,False,29.6,236,3.7,210.17837837837837,314.0,69.87027027027027,0.1837837837837838,10326.694594594595,5.3297297297297295
LEC,16,Ferrari,2.0,1.0,MEDIUM,2.0,True,4.0,93.994,29.616,38.175,26.203,,,1,True,2023,Silverstone,R,0 days 01:04:12.510000,21.4,55.0,1001.4,False,29.5,191,3.2,223.90140845070422,306.0,72.38028169014085,0.14929577464788732,10330.160563380281,5.76056338028169
LEC,16,Ferrari,3.0,1.0,MEDIUM,3.0,True,4.0,92.934,29.544,37.782,25.608,,,1,True,2023,Silverstone,R,0 days 01:06:12.507000,21.5,54.0,1001.2,False,29.4,238,3.4,226.14577259475217,310.0,72.66763848396502,0.16034985422740525,10349.067055393585,5.833819241982507
LEC,16,Ferrari,4.0,1.0,MEDIUM,4.0,True,4.0,92.961,29.43,37.794,25.737,,,1,False,2023,Silverstone,R,0 days 01:07:12.506000,21.4,55.0,1001.2,False,29.4,188,3.2,222.85474860335196,303.0,72.39944134078212,0.16759776536312848,10340.972067039105,5.751396648044692
LEC,16,Ferrari,5.0,1.0,MEDIUM,5.0,True,4.0,94.409,29.912,38.013,26.484,,,1,False,2023,Silverstone,R,0 days 01:09:12.504000,21.4,55.0,1001.2,False,29.3,221,3.4,221.18260869565216,307.0,73.3159420289855,0.1536231884057971,10453.44347826087,5.605797101449276
LEC,16,Ferrari,6.0,1.0,MEDIUM,6.0,True,4.0,93.761,29.929,37.848,25.984,,,1,False,2023,Silverstone,R,0 days 01:10:12.503000,21.5,55.0,1001.4,False,29.4,193,3.2,224.1620879120879,305.0,73.66758241758242,0.1510989010989011,10400.401098901099,5.760989010989011
LEC,16,Ferrari,7.0,1.0,MEDIUM,7.0,True,4.0,93.403,29.706,37.814,25.883,,,1,False,2023,Silverstone,R,0 days 01:12:12.517000,21.4,54.0,1001.2,False,29.3,198,4.0,223.81766381766383,304.0,73.52136752136752,0.15954415954415954,10361.267806267806,5.769230769230769
LEC,16,Ferrari,8.0,1.0,MEDIUM,8.0,True,4.0,93.244,29.749,37.691,25.804,,,1,False,2023,Silverstone,R,0 days 01:13:12.516000,21.4,55.0,1001.2,False,29.2,190,4.0,226.31952662721895,304.0,73.73372781065089,0.14201183431952663,10411.600591715976,5.828402366863905
LEC,16,Ferrari,9.0,1.0,MEDIUM,9.0,True,4.0,93.087,29.728,37.743,25.616,,,1,False,2023,Silverstone,R,0 days 01:15:12.513000,21.4,55.0,1001.2,False,29.1,185,3.4,222.53276353276354,305.0,72.98860398860398,0.15669515669515668,10163.293447293447,5.886039886039886
LEC,16,Ferrari,10.0,1.0,MEDIUM,10.0,True,4.0,93.167,29.678,37.716,25.773,,,1,False,2023,Silverstone,R,0 days 01:17:12.511000,21.3,55.0,1001.2,False,29.2,202,3.7,225.6489675516224,305.0,74.66961651917404,0.1415929203539823,10327.67256637168,5.870206489675517
LEC,16,Ferrari,11.0,1.0,MEDIUM,11.0,True,4.0,93.048,29.64,37.667,25.741,,,1,False,2023,Silverstone,R,0 days 01:18:12.510000,21.4,55.0,1001.2,False,29.2,203,3.2,224.81791907514452,306.0,72.70520231213872,0.14450867052023122,10304.401734104047,5.832369942196531
LEC,16,Ferrari,12.0,1.0,MEDIUM,12.0,True,4.0,93.621,30.025,37.742,25.854,,,1,False,2023,Silverstone,R,0 days 01:20:12.524000,21.3,55.0,1001.2,False,29.1,187,4.5,222.42016806722688,302.0,72.02240896358543,0.1568627450980392,10286.165266106442,5.76750700280112
LEC,16,Ferrari,13.0,1.0,MEDIUM,13.0,True,4.0,93.214,29.752,37.585,25.877,,,1,False,2023,Silverstone,R,0 days 01:21:12.570000,21.4,56.0,1001.2,False,28.9,189,4.3,226.47293447293447,304.0,75.06837606837607,0.1396011396011396,10455.888888888889,5.766381766381766
LEC,16,Ferrari,14.0,1.0,MEDIUM,14.0,True,4.0,93.523,30.064,37.758,25.701,,,1,False,2023,Silverstone,R,0 days 01:23:12.521000,21.4,58.0,1001.5,False,28.7,191,3.7,225.82647058823528,304.0,73.40294117647059,0.1588235294117647,10551.835294117647,5.670588235294118
LEC,16,Ferrari,15.0,1.0,MEDIUM,15.0,True,4.0,93.542,30.096,37.661,25.785,,,1,False,2023,Silverstone,R,0 days 01:24:12.519000,21.1,60.0,1001.5,False,27.8,229,4.5,225.42613636363637,304.0,73.8153409090909,0.14204545454545456,10475.073863636364,5.738636363636363
